歌单名称,播放量,歌单链接,用户名称,用户链接
车载电音 | 请把驾驶座让给我,981万,https://music.163.com/#/playlist?id=2120203832,绅士_1996,https://music.163.com/#/user/home?id=259666243
拽姐辣妹必备性感做个酷girl♥,975万,https://music.163.com/#/playlist?id=537367797,kkkbaby_,https://music.163.com/#/user/home?id=357091992
经典国语（粤语）车载音乐,925万,https://music.163.com/#/playlist?id=958147085,热心的南宁市民,https://music.163.com/#/user/home?id=416406216
车载必备低音炮♚,913万,https://music.163.com/#/playlist?id=2761259320,江总Music,https://music.163.com/#/user/home?id=1534944104
『车载粤语经典』繁闹市，百万人擦身过,903万,https://music.163.com/#/playlist?id=2024049499,海蓝星辰丶,https://music.163.com/#/user/home?id=107005194
车载摇头必备神曲☡,851万,https://music.163.com/#/playlist?id=4989079405,霧霾裡的夢,https://music.163.com/#/user/home?id=620136079
节奏控 | 神仙音律，瞬间开启心动模式,848万,https://music.163.com/#/playlist?id=2963717607,鱼骨与飞鸟集,https://music.163.com/#/user/home?id=111782500
「中文DJ歌曲」开车必备神曲,840万,https://music.163.com/#/playlist?id=3131978525,小虎很无情,https://music.163.com/#/user/home?id=1712612019
嘿喂够！车窗摇下来！,804万,https://music.163.com/#/playlist?id=2502937206,Awei-love,https://music.163.com/#/user/home?id=1399109918
独自行驶在高速公路&车载音乐,802万,https://music.163.com/#/playlist?id=6887705459,ChiakiXD,https://music.163.com/#/user/home?id=1598734017
请准备重低音设备！,800万,https://music.163.com/#/playlist?id=2843954054,黑馬_MUZ,https://music.163.com/#/user/home?id=1454444814
【Rap】开车听这些 交警都问你要歌名,789万,https://music.163.com/#/playlist?id=7301594684,猴里贵好想吃豆腐花,https://music.163.com/#/user/home?id=339152569
车载系【一】开车必备,787万,https://music.163.com/#/playlist?id=694591672,温柔且器,https://music.163.com/#/user/home?id=318009626
『Deep House』深夜低音车载必备硬曲,778万,https://music.163.com/#/playlist?id=2179538982,烟卷菌,https://music.163.com/#/user/home?id=93979130
DJ中文歌曲车载 咚鼓版,765万,https://music.163.com/#/playlist?id=6848562617,小熊会开心,https://music.163.com/#/user/home?id=596850545
日落大道 | 音乐中享受黄昏时分的橘色城市,751万,https://music.163.com/#/playlist?id=5368810464,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
犯罪專用Deephouse 低沉鼓点,740万,https://music.163.com/#/playlist?id=3176662569,so_lonely-kh,https://music.163.com/#/user/home?id=1737992216
中文DJ 歌单.『好听到爆』,732万,https://music.163.com/#/playlist?id=2842799636,c耗尽-_,https://music.163.com/#/user/home?id=1740764851
必须收藏的燃系BGM（游戏，战歌推荐）,726万,https://music.163.com/#/playlist?id=110398662,执肆丶,https://music.163.com/#/user/home?id=67118224
适合打游戏的BGM（建议随机播放）持续更新,717万,https://music.163.com/#/playlist?id=2432500538,眸中客_J1pS,https://music.163.com/#/user/home?id=1406545001
【精选】适合做车载音乐的中文歌曲,713万,https://music.163.com/#/playlist?id=7622759207,龙楠林,https://music.163.com/#/user/home?id=531931703
【带感车载•电音•DJ 】酒吧蹦迪风,713万,https://music.163.com/#/playlist?id=2719628195,Colo加冰,https://music.163.com/#/user/home?id=1692681058
开火车专用歌曲有毒勿听,711万,https://music.163.com/#/playlist?id=496521235,DoRfanminGo丶,https://music.163.com/#/user/home?id=121648317
[LandRover]硬派教父,704万,https://music.163.com/#/playlist?id=3027303618,苗焱森,https://music.163.com/#/user/home?id=468375314
DJ·咚鼓版车载歌曲（不定时更新）,698万,https://music.163.com/#/playlist?id=2629085158,豪大大PKQ,https://music.163.com/#/user/home?id=1442156405
「开 车 必 备 ★ EA7」车载,683万,https://music.163.com/#/playlist?id=2526387083,Sayip,https://music.163.com/#/user/home?id=337701337
[硬核]气场提升 车载硬曲,678万,https://music.163.com/#/playlist?id=3142038260,三好_zz,https://music.163.com/#/user/home?id=625196077
「百首运动时候必备的歌」,672万,https://music.163.com/#/playlist?id=777985388,后来就起风了,https://music.163.com/#/user/home?id=497102802
2023车载DJ中文歌单,671万,https://music.163.com/#/playlist?id=2950595371,DJFM_,https://music.163.com/#/user/home?id=1815890563
超重低音，BOSE音响专属。兔年更新,670万,https://music.163.com/#/playlist?id=473049343,进修的马克杯,https://music.163.com/#/user/home?id=261440283
车开慢一点 曲听硬一点,667万,https://music.163.com/#/playlist?id=2767717290,决劣,https://music.163.com/#/user/home?id=345006167
压迫感的天花板,665万,https://music.163.com/#/playlist?id=5069364862,杜子豪K,https://music.163.com/#/user/home?id=1433781760
长途开车中文摇滚,654万,https://music.163.com/#/playlist?id=932388449,允许部分音乐人先富起来,https://music.163.com/#/user/home?id=267753568
车载硬曲：出街压迫感Max！,645万,https://music.163.com/#/playlist?id=5285665088,车载音乐联盟,https://music.163.com/#/user/home?id=3576759562
『车载』就怕老歌带DJ,631万,https://music.163.com/#/playlist?id=2559450167,LAbOON1810,https://music.163.com/#/user/home?id=1653428235
氛围感音乐||温柔舒服轻松||海边夕阳微风||,628万,https://music.163.com/#/playlist?id=6759056661,日君VV,https://music.163.com/#/user/home?id=324710269
B&O.奥迪车友专属_车载低音（已认证）,623万,https://music.163.com/#/playlist?id=4967615588,Abt奥迪车友俱乐部,https://music.163.com/#/user/home?id=1562196848
开场即秒代入感硬到底,618万,https://music.163.com/#/playlist?id=2456564054,决劣,https://music.163.com/#/user/home?id=345006167
♚[顶级车载]--肾上腺素激增2.0,608万,https://music.163.com/#/playlist?id=5014611166,琳湘_QLFs,https://music.163.com/#/user/home?id=1857726225
华语经典 | 开车必听经典歌曲,603万,https://music.163.com/#/playlist?id=2570556799,Mr_牛牛_,https://music.163.com/#/user/home?id=254653594
中文Dj车载音乐,603万,https://music.163.com/#/playlist?id=2824996903,抑中人忄,https://music.163.com/#/user/home?id=1609815607
50首历史上最伟大的摇滚歌曲,601万,https://music.163.com/#/playlist?id=250819,霍克,https://music.163.com/#/user/home?id=48331
一心只蹦圣贤迪™,599万,https://music.163.com/#/playlist?id=2532983372,阿阿阿瑜_,https://music.163.com/#/user/home?id=560756701
|Audi奥迪专用| 超重低音 环绕B&O音质,589万,https://music.163.com/#/playlist?id=3003837981,奥迪S车主,https://music.163.com/#/user/home?id=480342880
Trap | Swag到你洗脑,588万,https://music.163.com/#/playlist?id=2356373632,Ivan爸爸,https://music.163.com/#/user/home?id=403975604
边哭边摇情感DJ大碟,575万,https://music.163.com/#/playlist?id=2191478255,菠萝战宝不吃菠萝,https://music.163.com/#/user/home?id=549256383
车载DJ：带你重温抖腿感觉,574万,https://music.163.com/#/playlist?id=456822845,EA7音乐大师师,https://music.163.com/#/user/home?id=326401589
国内顶尖蹦迪，开车专用,573万,https://music.163.com/#/playlist?id=310080025,小黑0410,https://music.163.com/#/user/home?id=67299946
开车听的美国乡村音乐（B）,554万,https://music.163.com/#/playlist?id=2393030002,马克安德森,https://music.163.com/#/user/home?id=466993096
一路向北（民谣）,553万,https://music.163.com/#/playlist?id=2460890418,塞纳河畔离岸的风,https://music.163.com/#/user/home?id=606814663
『硬曲』圣罗兰之花永不凋零,533万,https://music.163.com/#/playlist?id=2420291699,07Kyrie,https://music.163.com/#/user/home?id=333743768
车载华语经典老歌,529万,https://music.163.com/#/playlist?id=6677022136,吴大爷爱听电音,https://music.163.com/#/user/home?id=1502263983
高速见 享受 柏林 哈曼卡顿B&O 音响,524万,https://music.163.com/#/playlist?id=2138586291,九龙湖昊哥,https://music.163.com/#/user/home?id=345019491
车载DJ歌曲|一路有你，一路平安,523万,https://music.163.com/#/playlist?id=7656689556,是猪猪耶耶耶,https://music.163.com/#/user/home?id=5018311139
曲子一放，全城我最快,511万,https://music.163.com/#/playlist?id=536476346,深渊么,https://music.163.com/#/user/home?id=126456028
开车运动专用提神洗脑带感节奏欧美vlogBGM,501万,https://music.163.com/#/playlist?id=920415252,JohnX-洪,https://music.163.com/#/user/home?id=536295915
黑帮大佬出场必备,495万,https://music.163.com/#/playlist?id=2225021793,白常苏,https://music.163.com/#/user/home?id=441652122
车载中文DJ｜自驾游的伴奏,494万,https://music.163.com/#/playlist?id=7018608964,今天真的不能再吃了,https://music.163.com/#/user/home?id=282779844
dj咚鼓中文音乐背景歌曲,488万,https://music.163.com/#/playlist?id=2631027345,劝你爱我i,https://music.163.com/#/user/home?id=1434115825
橘色心情｜驾车飞驰在黄昏下的日落大道,486万,https://music.163.com/#/playlist?id=6940116169,Evelauren,https://music.163.com/#/user/home?id=389336627
私人珍藏●上传通过审核♚,486万,https://music.163.com/#/playlist?id=2374856459,Radio-Music,https://music.163.com/#/user/home?id=578726959
「俄式」都是初入人间，硬气点！,485万,https://music.163.com/#/playlist?id=3116750433,贵曌高定文创,https://music.163.com/#/user/home?id=599328981
测试音响专用曲,471万,https://music.163.com/#/playlist?id=639128213,Music江凍,https://music.163.com/#/user/home?id=320439300
那些让你听了就上瘾的「嗨」曲,466万,https://music.163.com/#/playlist?id=4900815227,杨先生不爱你了,https://music.163.com/#/user/home?id=1490985305
⚡玄冥二老/车载/轰炸DJ⚡,466万,https://music.163.com/#/playlist?id=5355542396,EA7黑豹,https://music.163.com/#/user/home?id=2127520505
叮咚版.流行.精选.开车必备 一听就喜欢,463万,https://music.163.com/#/playlist?id=2862344003,奕靠,https://music.163.com/#/user/home?id=1629082640
2022年一百首中文DJ（第一期）,455万,https://music.163.com/#/playlist?id=2466751315,林在八月,https://music.163.com/#/user/home?id=426896872
自律的人听得自律的歌,451万,https://music.163.com/#/playlist?id=2970605426,小杜爱吃饭-,https://music.163.com/#/user/home?id=1527779674
中文车载DJ舞曲(咚鼓版),439万,https://music.163.com/#/playlist?id=689082741,诸哥v,https://music.163.com/#/user/home?id=340526497
帶上耳機準備起飛,438万,https://music.163.com/#/playlist?id=817439499,多少沾点不正常,https://music.163.com/#/user/home?id=361248635
顶级车载重低音爆炸体验,430万,https://music.163.com/#/playlist?id=629128423,龙少DJ音乐,https://music.163.com/#/user/home?id=428708102
好听音乐咚鼓版本,430万,https://music.163.com/#/playlist?id=2003227974,李志志鹏,https://music.163.com/#/user/home?id=286507628
西装暴徒EA7＆Буйно голова,429万,https://music.163.com/#/playlist?id=151694064,Chang-Ljm,https://music.163.com/#/user/home?id=101577217
「2023」重低音电音DJ健身跑步歌单EDM,428万,https://music.163.com/#/playlist?id=7682131865,Arzu-official,https://music.163.com/#/user/home?id=1854185151
正宗好货 | 请打开随机播放收听,422万,https://music.163.com/#/playlist?id=2155383482,Trickyboiii,https://music.163.com/#/user/home?id=599886480
ღ很嗨很燃的英文歌remix版‖高速开车蹦迪DJ,421万,https://music.163.com/#/playlist?id=4976089115,沐玢儿,https://music.163.com/#/user/home?id=1735121054
开车必备DJ | 一键狂嗨世界沉沦,420万,https://music.163.com/#/playlist?id=968795796,Radio-Music,https://music.163.com/#/user/home?id=578726959
公路音乐|纵情追逐梦想与远方,419万,https://music.163.com/#/playlist?id=2057923710,卧室坐家,https://music.163.com/#/user/home?id=122356259
【可以蹦迪，可以车载，可以T台】,410万,https://music.163.com/#/playlist?id=758258978,____都是过客罢了,https://music.163.com/#/user/home?id=504550778
水星记都有dj了你还在emo什么,408万,https://music.163.com/#/playlist?id=6657189759,屁事真Tm多,https://music.163.com/#/user/home?id=1860684670
ᴇᴀ⁷最棒的抖腿车载,407万,https://music.163.com/#/playlist?id=2807195120,-SuyNer,https://music.163.com/#/user/home?id=562486470
精选中文DJ | Battle你的节奏神经,402万,https://music.163.com/#/playlist?id=7481951141,喜欢小只鱼,https://music.163.com/#/user/home?id=280365035
Drift Phonk | 来自漂移冯克的极致压迫,401万,https://music.163.com/#/playlist?id=7478083955,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
纸醉金迷DJ摇滚mua~,398万,https://music.163.com/#/playlist?id=5044207749,妖婛公主,https://music.163.com/#/user/home?id=2062666079
「电音DJ」车载耳机等丶费耳朵,396万,https://music.163.com/#/playlist?id=6933259502,行云流水丶z,https://music.163.com/#/user/home?id=636692525
解放西 蹦迪 长沙PLAYHOUSE 炸,396万,https://music.163.com/#/playlist?id=2878418581,小霸王-m,https://music.163.com/#/user/home?id=1310823219
低沉鼓点 极致低音 洗澡必听 车载必备 ,395万,https://music.163.com/#/playlist?id=5080352610,誰辰,https://music.163.com/#/user/home?id=1718727036
炸 街 专 属 EA7,388万,https://music.163.com/#/playlist?id=4887462074,Gumperti,https://music.163.com/#/user/home?id=3228942158
超拽气质bgm/超跑车载音乐,384万,https://music.163.com/#/playlist?id=5024715467,L-Klein,https://music.163.com/#/user/home?id=406747897
雨中的恋人们 (经典不朽),379万,https://music.163.com/#/playlist?id=2815856340,瓦西里EmCee,https://music.163.com/#/user/home?id=391291111
反派气质丨暴戾重低音,373万,https://music.163.com/#/playlist?id=7396311699,Fake-A-Smile,https://music.163.com/#/user/home?id=3533089620
旅途音乐档丨放飞自我 带上愉悦的心情出发,373万,https://music.163.com/#/playlist?id=2963374713,_狗十三-,https://music.163.com/#/user/home?id=350433848
奔驰柏林之声必听BGM,365万,https://music.163.com/#/playlist?id=920552433,FPGA开发工程师,https://music.163.com/#/user/home?id=327232748
旅行丨曾梦想仗剑走天涯，看一看世界的繁华,357万,https://music.163.com/#/playlist?id=8427967979,可爱的甜甜11,https://music.163.com/#/user/home?id=6476382073
【跑车专属车载低重音】,357万,https://music.163.com/#/playlist?id=2992875642,YglP_,https://music.163.com/#/user/home?id=1412488395
中文DJ 集合：跟着节奏摇摆,356万,https://music.163.com/#/playlist?id=5009898846,Oops8-,https://music.163.com/#/user/home?id=1653266636
DJ中文歌曲【咕咚版】,354万,https://music.163.com/#/playlist?id=7361266146,1sayeee,https://music.163.com/#/user/home?id=596499189
粤语车载DJ,347万,https://music.163.com/#/playlist?id=877465364,-MrYou,https://music.163.com/#/user/home?id=371086063
『粤语老歌』DJ版经典老歌,345万,https://music.163.com/#/playlist?id=6822125706,Don-简,https://music.163.com/#/user/home?id=1367290384
拿什么配你呢 我BGM用的都是土DJ,342万,https://music.163.com/#/playlist?id=5054901578,一只小狮紫_,https://music.163.com/#/user/home?id=488846359
车载舞曲 洗脑鼓点（开车专用）,339万,https://music.163.com/#/playlist?id=5253005963,黯然伤了神,https://music.163.com/#/user/home?id=1553523084
「汤姆.哈迪」꯭匪꯭屋꯭慎꯭入꯭(建議隨機吸食,337万,https://music.163.com/#/playlist?id=5008487309,好运蓝QvQ,https://music.163.com/#/user/home?id=1967372143
堵车听DJ，油门注意啦朋友！,330万,https://music.163.com/#/playlist?id=5289421070,Lord陈先生,https://music.163.com/#/user/home?id=1957221563
车载火爆dj｜前奏响起 极速飞驰,329万,https://music.163.com/#/playlist?id=3101465394,Zara-Muz,https://music.163.com/#/user/home?id=319290046
DJ劲歌|咚鼓车载 酒吧 DJ控场舞曲 ,325万,https://music.163.com/#/playlist?id=7063776249,小石头叔蜀,https://music.163.com/#/user/home?id=425305235
车载超重低音【炸街必备】,315万,https://music.163.com/#/playlist?id=3105568580,郡msu,https://music.163.com/#/user/home?id=1402663018
「车载中文慢摇歌曲」,314万,https://music.163.com/#/playlist?id=2723013869,胜花海,https://music.163.com/#/user/home?id=619433857
『中文咚鼓、夜店环绕嗨曲』,312万,https://music.163.com/#/playlist?id=2742165233,於清苒,https://music.163.com/#/user/home?id=481567149
就怕老歌带dj,310万,https://music.163.com/#/playlist?id=3184557113,对网易云很失望,https://music.163.com/#/user/home?id=1578536694
M Power/RS/AMG性能车改装车们控制好车速,301万,https://music.163.com/#/playlist?id=2426274273,Sdan哇,https://music.163.com/#/user/home?id=124846620
有田听了直上头，弯路下山直加油,299万,https://music.163.com/#/playlist?id=2729312363,秋名山电驾老司机,https://music.163.com/#/user/home?id=63241633
『重低音 车载』开车炸街,299万,https://music.163.com/#/playlist?id=2649309774,HJFM厂牌,https://music.163.com/#/user/home?id=1750566506
车载中文DJ『咚鼓版』【守护阿陳】♥ 慢更,293万,https://music.163.com/#/playlist?id=2291054354,小阿陈来咯,https://music.163.com/#/user/home?id=593296305
★★★★★★★★★又骚又硬车载音乐作品,291万,https://music.163.com/#/playlist?id=3183712968,___________________AIR_SURFACE,https://music.163.com/#/user/home?id=323121407
「车载DJ」跟着节奏一起嗨嗨嗨,291万,https://music.163.com/#/playlist?id=7302286096,EA7音乐大师师,https://music.163.com/#/user/home?id=326401589
欧美女声｜开口即爱上的仙嗓,290万,https://music.163.com/#/playlist?id=4903385898,音凛酱,https://music.163.com/#/user/home?id=1520598158
骑摩托车飙车听,289万,https://music.163.com/#/playlist?id=5001775049,ZaynMaliKU,https://music.163.com/#/user/home?id=1346312359
【俄语嗨曲】车载［电音］,285万,https://music.163.com/#/playlist?id=5359052217,ahzolcom,https://music.163.com/#/user/home?id=353239885
健身精神氮泵打鸡血专用，就tm干！,284万,https://music.163.com/#/playlist?id=314862563,宥铭,https://music.163.com/#/user/home?id=110956808
顶级车载 人上人专用,281万,https://music.163.com/#/playlist?id=2237102193,VK-冈斯特,https://music.163.com/#/user/home?id=120475370
朱村夜店丨炸街/硬曲￠,276万,https://music.163.com/#/playlist?id=3116073446,北有悲,https://music.163.com/#/user/home?id=1722729945
蹦迪，车载，嗨歌，DJ，酒吧,275万,https://music.163.com/#/playlist?id=2480481895,Cale徐,https://music.163.com/#/user/home?id=350635840
经典老歌 车载音乐,272万,https://music.163.com/#/playlist?id=3225154722,拂袖青山,https://music.163.com/#/user/home?id=470794365
李健 · 许巍 · 朴树 · 汪峰 〈五行缺钧〉,271万,https://music.163.com/#/playlist?id=330121508,橘子树风车,https://music.163.com/#/user/home?id=113047483
【硬核黑帮】重低音BGM,267万,https://music.163.com/#/playlist?id=2377905830,记住这首单曲,https://music.163.com/#/user/home?id=252514127
（奥迪Rs系列）丨*禁* 丨奥迪必备,262万,https://music.163.com/#/playlist?id=2514517350,风华JeDi,https://music.163.com/#/user/home?id=364723629
车载低音炮丨伤感DJ舞曲精选,262万,https://music.163.com/#/playlist?id=2688664397,SirOfficial,https://music.163.com/#/user/home?id=134559930
不怕新歌有多嗨，就怕老歌带DJ,260万,https://music.163.com/#/playlist?id=3074169160,埋葬在梧桐下,https://music.163.com/#/user/home?id=583297981
