歌单名称,播放量,歌单链接,用户名称,用户链接
我爱你亲爱的姑娘,20750,https://music.163.com/#/playlist?id=538383842,自闭的刘某某,https://music.163.com/#/user/home?id=83621526
足球小将<FC天使之翼2-经典电吉他>,20671,https://music.163.com/#/playlist?id=511496110,nico小超,https://music.163.com/#/user/home?id=338827171
蔡依林孙燕姿SHE梁静茹南拳妈妈蔡健雅等,20330,https://music.163.com/#/playlist?id=2157612160,五种羊羊羊,https://music.163.com/#/user/home?id=7108116
世界上唯一的花 （多版本）,20251,https://music.163.com/#/playlist?id=394107438,-蝶殇-,https://music.163.com/#/user/home?id=75256278
【艾合买提江艾力】｛AhmatjanEli｝,20230,https://music.163.com/#/playlist?id=5445884438,RenatBeg,https://music.163.com/#/user/home?id=262082051
Gulzhigit Satybekov,20179,https://music.163.com/#/playlist?id=5081563461,TumarFM,https://music.163.com/#/user/home?id=1793323387
一切终将过去,20091,https://music.163.com/#/playlist?id=2269765607,橫荇霸導,https://music.163.com/#/user/home?id=507481027
【年味十足的粤语新年祝贺歌单】,19990,https://music.163.com/#/playlist?id=2089015983,HUANGZXG,https://music.163.com/#/user/home?id=74709199
蒸汽波及原曲[混合复古日系、欧美FUNK,19734,https://music.163.com/#/playlist?id=2791629364,有话日后再说_别操之过急,https://music.163.com/#/user/home?id=1608533599
四大激流金属巨头之麦格戴斯Megadeth,19692,https://music.163.com/#/playlist?id=122757545,调频战车,https://music.163.com/#/user/home?id=990044
七十八十年代家里收音机放过的经典老歌,19423,https://music.163.com/#/playlist?id=490379489,benboba,https://music.163.com/#/user/home?id=347975394
还记得儿时的歌么,19390,https://music.163.com/#/playlist?id=25157880,夏雪琪,https://music.163.com/#/user/home?id=31691746
经典粤语老歌,19205,https://music.163.com/#/playlist?id=1985022006,阿靓仔-,https://music.163.com/#/user/home?id=368789758
经典老歌再创辉煌,19037,https://music.163.com/#/playlist?id=76258890,音乐解读师,https://music.163.com/#/user/home?id=14217081
村头黄师傅理发店disco光盘,19020,https://music.163.com/#/playlist?id=124427039,黄师傅的老唱片店,https://music.163.com/#/user/home?id=50290988
Fine 乐队,18768,https://music.163.com/#/playlist?id=2752966977,Lavin-Juno,https://music.163.com/#/user/home?id=442798161
90后怀旧老歌，非主流歌曲大合集,18739,https://music.163.com/#/playlist?id=2170122831,-向上生长-,https://music.163.com/#/user/home?id=424047226
97天龙八部BGM,18722,https://music.163.com/#/playlist?id=2505923503,姜喵喵1001,https://music.163.com/#/user/home?id=1378866326
开车就听经典老歌带DJ,18688,https://music.163.com/#/playlist?id=2864824620,Louis-羅,https://music.163.com/#/user/home?id=376002558
The Midnight (synthwave/retro),18625,https://music.163.com/#/playlist?id=2122305340,_AkiJunK_,https://music.163.com/#/user/home?id=9273314
质量效应3原声带（按剧情顺序）,18604,https://music.163.com/#/playlist?id=2361004595,森海一只鱼,https://music.163.com/#/user/home?id=119354431
那些年追过英文歌曲(男声版）,18537,https://music.163.com/#/playlist?id=37512318,DLcamry,https://music.163.com/#/user/home?id=43022115
宫崎骏动漫歌曲,17882,https://music.163.com/#/playlist?id=86758763,yszyl翼岚,https://music.163.com/#/user/home?id=66932584
桂林方总私人订制Lizette & Groove DJ陶子,17781,https://music.163.com/#/playlist?id=5239126491,财神护佑福禄寿,https://music.163.com/#/user/home?id=3361106201
当世界年纪还小的时候,17446,https://music.163.com/#/playlist?id=7344244,平素有酒,https://music.163.com/#/user/home?id=2890871
厉曼婷作品集,17416,https://music.163.com/#/playlist?id=2704835782,磨叽猪猪,https://music.163.com/#/user/home?id=330087389
中年人怀旧歌单,17369,https://music.163.com/#/playlist?id=1999298628,彩虹贤者,https://music.163.com/#/user/home?id=43617521
8090后怀旧经典动漫,17340,https://music.163.com/#/playlist?id=2395175131,咸咸也不闲,https://music.163.com/#/user/home?id=1330002287
那些年触动我们的老歌,17243,https://music.163.com/#/playlist?id=92893646,劲爆小绵羊,https://music.163.com/#/user/home?id=69013282
80年代复古电子音乐,16857,https://music.163.com/#/playlist?id=3057507834,在佛罗伦萨的那晚,https://music.163.com/#/user/home?id=88524633
-旧的才会成为经典 ,16769,https://music.163.com/#/playlist?id=2934145557,-渡多多,https://music.163.com/#/user/home?id=434769293
【老歌】70 80年代日本时代金曲,16706,https://music.163.com/#/playlist?id=378421097,桜庭一树,https://music.163.com/#/user/home?id=45679507
那些陪着我们80、90后成长的华语流行歌曲,16634,https://music.163.com/#/playlist?id=452630252,刘长豪,https://music.163.com/#/user/home?id=946198
熊出没背景音乐,16542,https://music.163.com/#/playlist?id=7430333215,爱跳舞的文泽,https://music.163.com/#/user/home?id=1848978209
超级好听适合工作时听的歌,16382,https://music.163.com/#/playlist?id=2951905098,tyj19891126,https://music.163.com/#/user/home?id=478110259
今天你要嫁给我,16297,https://music.163.com/#/playlist?id=42075999,MrYan先森,https://music.163.com/#/user/home?id=30981958
当时和现在的故事,16156,https://music.163.com/#/playlist?id=412041549,五点先生,https://music.163.com/#/user/home?id=279082817
1000首华语乐坛8090后经典歌曲,15946,https://music.163.com/#/playlist?id=6771925557,帅到你怀孕X,https://music.163.com/#/user/home?id=1421249287
【理】武林外传 影视歌曲大全,15887,https://music.163.com/#/playlist?id=607132292,蓉晴,https://music.163.com/#/user/home?id=1787820
【我和春天有个约会】精选全集本港台电视剧,15849,https://music.163.com/#/playlist?id=479749935,咀籁音华,https://music.163.com/#/user/home?id=325175553
神仙歌曲/8090电视荧屏经典歌曲，勾起回忆,15647,https://music.163.com/#/playlist?id=7767466367,小乔嗯优秀优秀已优秀,https://music.163.com/#/user/home?id=1556111488
游戏和动漫和电影,15643,https://music.163.com/#/playlist?id=7128659287,暗夜骑士_4351,https://music.163.com/#/user/home?id=136039252
回忆杀-80后动画片主题曲,15614,https://music.163.com/#/playlist?id=765424400,真的简单小鱼,https://music.163.com/#/user/home?id=286600614
新加坡电视剧主题曲①（怀旧）,15510,https://music.163.com/#/playlist?id=3890113,星皓,https://music.163.com/#/user/home?id=3039484
粤语神曲70/80/90后经典,15492,https://music.163.com/#/playlist?id=2611490299,污恋1806,https://music.163.com/#/user/home?id=1478564625
的士高神曲『滑旱冰必备』,15391,https://music.163.com/#/playlist?id=55839617,爱尚心花漾,https://music.163.com/#/user/home?id=52595978
卓越之剑-Granado.Espada.原声大碟,15290,https://music.163.com/#/playlist?id=959691044,曾祥合,https://music.163.com/#/user/home?id=600857741
郭富城最经典,15127,https://music.163.com/#/playlist?id=828162580,有时候得改变,https://music.163.com/#/user/home?id=46245963
游戏配乐丨小霸王游戏机时代,14989,https://music.163.com/#/playlist?id=58395520,音乐鉴赏师,https://music.163.com/#/user/home?id=18062917
剪辑用░复古港风法式穿搭配乐♫,14984,https://music.163.com/#/playlist?id=5362473849,DenGHhawii,https://music.163.com/#/user/home?id=510178092
我要我的范晓萱,14933,https://music.163.com/#/playlist?id=9409912,丁炜,https://music.163.com/#/user/home?id=131672
经典怀旧之天王篇KTV神曲,14838,https://music.163.com/#/playlist?id=8100617,雙魚座-,https://music.163.com/#/user/home?id=7324470
許茹芸「綻放的綻放的綻放」上海演唱會2018,14807,https://music.163.com/#/playlist?id=2433891690,许茹芸ValenHsu,https://music.163.com/#/user/home?id=1314752008
经典老歌（70/80后最爱）,14795,https://music.163.com/#/playlist?id=2896020986,Qazfg,https://music.163.com/#/user/home?id=35678226
2010-2020十年Billboard公告牌最全冠单,14770,https://music.163.com/#/playlist?id=4875277119,刘Soso的寿,https://music.163.com/#/user/home?id=560231762
经典老歌｜回忆杀、你真应该遇到最好的人,14739,https://music.163.com/#/playlist?id=8399855618,本该先生,https://music.163.com/#/user/home?id=41142946
霓虹跳舞俱乐部歌单 更新中,14728,https://music.163.com/#/playlist?id=6991946399,DJ_Fellow,https://music.163.com/#/user/home?id=473432764
【念旧】壹——阿拉蕾·IQ博士,14717,https://music.163.com/#/playlist?id=23421684,一个胖锤,https://music.163.com/#/user/home?id=17383215
【80后回忆杀经典老歌】持续更新…,14589,https://music.163.com/#/playlist?id=2441788133,干爹Ancor,https://music.163.com/#/user/home?id=1335927038
一晃10多年，那些味道，还在嘴边,14576,https://music.163.com/#/playlist?id=7385754558,厄页念,https://music.163.com/#/user/home?id=474122232
剧本杀《岁月鸿沟》歌单,14471,https://music.163.com/#/playlist?id=7372175298,爱燕子的星哥,https://music.163.com/#/user/home?id=414085062
80后童年里的歌声,14413,https://music.163.com/#/playlist?id=316646438,Freedom2145,https://music.163.com/#/user/home?id=103523915
张学友-百首无损音质经典精选歌曲,14408,https://music.163.com/#/playlist?id=2300106419,滨淇淋,https://music.163.com/#/user/home?id=80933811
萬般滋味，皆是生活,14400,https://music.163.com/#/playlist?id=134196527,AkG_c,https://music.163.com/#/user/home?id=109295357
一人一首成名曲｜致已逝去的青春,14379,https://music.163.com/#/playlist?id=8371936043,执剑稳,https://music.163.com/#/user/home?id=290894929
old Disco•当年 你最熟悉的霹雳舞曲,14345,https://music.163.com/#/playlist?id=467154182,一unnamed一,https://music.163.com/#/user/home?id=67876714
东方风云榜二十年经典,14283,https://music.163.com/#/playlist?id=3915486,怀旧的大头,https://music.163.com/#/user/home?id=1727299
【活在80年代的00后】永存的经典,14190,https://music.163.com/#/playlist?id=7521428685,是王建国,https://music.163.com/#/user/home?id=346021475
纯音乐丨安静舒缓钢琴曲,14123,https://music.163.com/#/playlist?id=8123951621,Emma的V,https://music.163.com/#/user/home?id=6421993082
03版天龙八部BGM,13955,https://music.163.com/#/playlist?id=132395604,一苇子,https://music.163.com/#/user/home?id=58530495
张学友 1991每天爱你多一些演唱会,13951,https://music.163.com/#/playlist?id=42770506,Chenxuelong,https://music.163.com/#/user/home?id=37303897
郭富城劲歌舞曲个人精选,13870,https://music.163.com/#/playlist?id=995944791,LXY-Obsession,https://music.163.com/#/user/home?id=89541809
土酷女孩的业余蹦迪歌单,13825,https://music.163.com/#/playlist?id=2549260847,_cheetos,https://music.163.com/#/user/home?id=1689509901
魔神英雄坛1-2部,13732,https://music.163.com/#/playlist?id=537715952,夏侯仪,https://music.163.com/#/user/home?id=994627
声生不息·港乐季（原唱）正序合集,13594,https://music.163.com/#/playlist?id=7391252753,大强叔叔,https://music.163.com/#/user/home?id=6529303
小霸王任天堂八位游戏机FC游戏经典BGM,13531,https://music.163.com/#/playlist?id=2562497693,葱油酥,https://music.163.com/#/user/home?id=260560375
经典回忆 老歌民谣8090,13493,https://music.163.com/#/playlist?id=5480613691,海鸟和鱼593,https://music.163.com/#/user/home?id=1902492461
老爹扛著收音機抖腿,13447,https://music.163.com/#/playlist?id=2287261041,不完美的初吻,https://music.163.com/#/user/home?id=367888327
纯音☄梦醒繁华 一城荒芜,13447,https://music.163.com/#/playlist?id=577977750,北卡菌,https://music.163.com/#/user/home?id=104390996
长途驾驶选择（白天）,13442,https://music.163.com/#/playlist?id=94065440,--太空弹--,https://music.163.com/#/user/home?id=40178897
其实，我就在你方圆几里,13421,https://music.163.com/#/playlist?id=585256927,轻抚菊花笑而不语丶,https://music.163.com/#/user/home?id=378017386
张某人的歌单,13316,https://music.163.com/#/playlist?id=737805711,第十八年夏至_EgxL,https://music.163.com/#/user/home?id=454140027
70.80.90年代经典怀旧电视剧主题曲节选,13283,https://music.163.com/#/playlist?id=592896136,KurohaKu,https://music.163.com/#/user/home?id=377136797
萧亚轩 孙燕姿 梁静茹 蔡依林 江美琪,13274,https://music.163.com/#/playlist?id=98428352,BlueSkyRadio,https://music.163.com/#/user/home?id=53110306
「怀旧」盘点好听到爆的香港经典粤语,13258,https://music.163.com/#/playlist?id=6685790829,人生何处不青山_Y,https://music.163.com/#/user/home?id=1930509255
中原めいこ「昭和最愛」,13224,https://music.163.com/#/playlist?id=2397358678,松下誠,https://music.163.com/#/user/home?id=32673281
车载必备提神嗨曲,13220,https://music.163.com/#/playlist?id=735628553,bl1985,https://music.163.com/#/user/home?id=17810115
荷东舞王.猛士的士高,13174,https://music.163.com/#/playlist?id=606095489,刘耕田,https://music.163.com/#/user/home?id=356584535
这是很长很好的一生,13106,https://music.163.com/#/playlist?id=942812524,心愿是天天开心,https://music.163.com/#/user/home?id=607704054
Jesse Eisenberg——卷西小天使的歌单,13102,https://music.163.com/#/playlist?id=417645273,Pennylanne,https://music.163.com/#/user/home?id=128759289
怀旧PS1跳舞毯游戏DDR3、DDR4,13069,https://music.163.com/#/playlist?id=971030292,史记煎饼丶,https://music.163.com/#/user/home?id=437504814
假面骑士Black,13069,https://music.163.com/#/playlist?id=4969894970,老天刃屑辈,https://music.163.com/#/user/home?id=508406607
海贼王原声合集,13001,https://music.163.com/#/playlist?id=32738152,pezerz,https://music.163.com/#/user/home?id=39596466
蒸 気 波 （Vaporwave）,12943,https://music.163.com/#/playlist?id=4946004345,英理惠,https://music.163.com/#/user/home?id=83101940
侠盗猎车手罪恶都市 闪电 FM,12846,https://music.163.com/#/playlist?id=2469486210,Joyful_Dust,https://music.163.com/#/user/home?id=1524374627
内地的情歌手，都还好吗？,12749,https://music.163.com/#/playlist?id=23652634,ceth,https://music.163.com/#/user/home?id=205640
大张伟情歌（大式情歌）,12741,https://music.163.com/#/playlist?id=467735317,杨先生_jack,https://music.163.com/#/user/home?id=252845980
五年的积蓄好听的歌,12737,https://music.163.com/#/playlist?id=2388041279,燕山政法大学毕业生蔡泽,https://music.163.com/#/user/home?id=1336824106
乱七八糟放在车上听的歌,12695,https://music.163.com/#/playlist?id=37620697,小狼医生,https://music.163.com/#/user/home?id=43093516
经典精品黑胶车载无损,12552,https://music.163.com/#/playlist?id=3223400432,郑先森-无法忘记,https://music.163.com/#/user/home?id=1821544366
兽人永不为奴－德拉诺之王音乐原声,12449,https://music.163.com/#/playlist?id=40022244,就知道吃,https://music.163.com/#/user/home?id=45307832
我年轻时看过的电视剧,12405,https://music.163.com/#/playlist?id=17978597,rossroma,https://music.163.com/#/user/home?id=7204990
在KTV唱什么粤语歌可以秒杀全场。,12397,https://music.163.com/#/playlist?id=732430499,倪晨丫頭,https://music.163.com/#/user/home?id=406417597
...........Bose Soundlink Mini 专属music,12388,https://music.163.com/#/playlist?id=72436352,DaftStar555,https://music.163.com/#/user/home?id=67301223
「不灭钻石」JOJO替身及角色名来源曲—第四,12380,https://music.163.com/#/playlist?id=2840079044,二十四岁的不知所措,https://music.163.com/#/user/home?id=73429602
全系列恶魔城时计塔 按顺序,12208,https://music.163.com/#/playlist?id=2668014648,久世小希,https://music.163.com/#/user/home?id=1500642002
FC remix,12166,https://music.163.com/#/playlist?id=2332253913,USAF_1947,https://music.163.com/#/user/home?id=343114091
经典土b歌单,12166,https://music.163.com/#/playlist?id=375826525,顶配废物,https://music.163.com/#/user/home?id=65955711
SS 梦幻模拟战5传说的终结 原声大碟OST,12140,https://music.163.com/#/playlist?id=2880305373,TwoFlyCats,https://music.163.com/#/user/home?id=1484858585
古惑仔系列电影原声带- 古惑仔背景音乐,12107,https://music.163.com/#/playlist?id=442610584,世间萧索,https://music.163.com/#/user/home?id=253065695
永远的宝丽金 永远的经典,12040,https://music.163.com/#/playlist?id=92641757,丶Sandy丶,https://music.163.com/#/user/home?id=63863452
下一首就是你的心情,12035,https://music.163.com/#/playlist?id=385324256,37度MAN丶,https://music.163.com/#/user/home?id=280044184
今日放克喇叭裤,11985,https://music.163.com/#/playlist?id=569176469,湍浪潮電台,https://music.163.com/#/user/home?id=108737752
刘文正经典歌曲精选,11956,https://music.163.com/#/playlist?id=2895994363,侑伱莂芜鎻銶,https://music.163.com/#/user/home?id=1636635912
No Limint 野狼王的士高全集,11930,https://music.163.com/#/playlist?id=563971771,古缗周,https://music.163.com/#/user/home?id=40247718
80后的童年!那些曾经的动画片~,11905,https://music.163.com/#/playlist?id=515403802,zhenly232,https://music.163.com/#/user/home?id=267648734
70-90年代DISCO蹦迪曲单,11888,https://music.163.com/#/playlist?id=3140410539,MackleTam,https://music.163.com/#/user/home?id=104352932
California sunshine,11788,https://music.163.com/#/playlist?id=627428948,Electroma丶,https://music.163.com/#/user/home?id=109382888
沧桑情歌—男人的歌,11731,https://music.163.com/#/playlist?id=3935577,力欧旋风,https://music.163.com/#/user/home?id=1147807
那些年追过的粤语歌曲（男人篇）,11729,https://music.163.com/#/playlist?id=40473927,DLcamry,https://music.163.com/#/user/home?id=43022115
【游戏】Retrowave,11716,https://music.163.com/#/playlist?id=4992209707,汐儿瓦娜斯,https://music.163.com/#/user/home?id=264136349
人老歌不老，华语怀旧歌单,11707,https://music.163.com/#/playlist?id=80471589,雨不飄,https://music.163.com/#/user/home?id=1580117
经典电影原声 纯音乐 背景音乐,11687,https://music.163.com/#/playlist?id=82983000,灿灿灿丶,https://music.163.com/#/user/home?id=64738274
老一辈的歌听起来满满的年代感，好怀念啊,11674,https://music.163.com/#/playlist?id=2128243957,This_魏,https://music.163.com/#/user/home?id=334503716
80后喜欢的日本动画片歌曲,11603,https://music.163.com/#/playlist?id=2552278480,圣诞草莓,https://music.163.com/#/user/home?id=61840642
名侦探柯南剧场版歌曲,11557,https://music.163.com/#/playlist?id=2581607646,新兰永恒和柯南,https://music.163.com/#/user/home?id=1606851013
"火焰之纹章主题曲 Fire Emblem ""theme""",11464,https://music.163.com/#/playlist?id=2837658085,不吃不喝当神仙,https://music.163.com/#/user/home?id=49598744
那些好听到可以无限循环的经典老歌,11435,https://music.163.com/#/playlist?id=7629152356,晚安牧羊人_zqa,https://music.163.com/#/user/home?id=3915249945
一个射手座の开车日常歌单,11384,https://music.163.com/#/playlist?id=2439231358,Y沐灬頭Y,https://music.163.com/#/user/home?id=434394178
记忆中的歌声,11372,https://music.163.com/#/playlist?id=71297168,用户60856164,https://music.163.com/#/user/home?id=60856164
重装机兵2 MM2原声音乐,11347,https://music.163.com/#/playlist?id=741240431,夜游丿但丁,https://music.163.com/#/user/home?id=326220776
100首× 8090年代经典老歌,11308,https://music.163.com/#/playlist?id=7435539767,chelife,https://music.163.com/#/user/home?id=443893337
日语歌曲大全,11229,https://music.163.com/#/playlist?id=7356144748,平一洋静香,https://music.163.com/#/user/home?id=1557531008
那些永不朽的粤语（精选）,11179,https://music.163.com/#/playlist?id=94988697,我总会想起远方的春海,https://music.163.com/#/user/home?id=69262007
【中系】阿伟的百宝袋,11162,https://music.163.com/#/playlist?id=171214377,古昱文,https://music.163.com/#/user/home?id=112951971
ئۇسۇللۇق - Usulluq Naxshilar,11153,https://music.163.com/#/playlist?id=360281171,Formula-X,https://music.163.com/#/user/home?id=16315406
「大话西游」背景音乐,11128,https://music.163.com/#/playlist?id=518257560,-浩泽,https://music.163.com/#/user/home?id=15892830
精挑细选-陈百强,11124,https://music.163.com/#/playlist?id=2641108564,Danny夏荣鑫,https://music.163.com/#/user/home?id=436084774
05到09年流行歌曲,11086,https://music.163.com/#/playlist?id=2253897894,poiypoiy,https://music.163.com/#/user/home?id=1377056589
Tu 【逝去的日子,11048,https://music.163.com/#/playlist?id=3090224484,I-m_________,https://music.163.com/#/user/home?id=1591417378
【匪帮天堂】Classical Rap Music,11044,https://music.163.com/#/playlist?id=2198144410,鵼鸑Garuda,https://music.163.com/#/user/home?id=556412474
用余生去爱张学友,11044,https://music.163.com/#/playlist?id=1982815092,我爱jackycheung,https://music.163.com/#/user/home?id=561429301
雪山飞狐配乐全集（91孟飞版台视）,10885,https://music.163.com/#/playlist?id=2839915773,陆蝶衣,https://music.163.com/#/user/home?id=466546892
关于朋友的那些歌,10843,https://music.163.com/#/playlist?id=459738714,Skying9295,https://music.163.com/#/user/home?id=42362179
虐心古风·【鸾凤鸣】,10813,https://music.163.com/#/playlist?id=620932944,鸾凤鸣原创音乐,https://music.163.com/#/user/home?id=91088371
「黄金之风」JOJO替身与角色名来源—第五部,10666,https://music.163.com/#/playlist?id=2858133650,二十四岁的不知所措,https://music.163.com/#/user/home?id=73429602
单曲循环之孙燕姿,10645,https://music.163.com/#/playlist?id=53865364,山那边的格格巫呀,https://music.163.com/#/user/home?id=53211625
嗨起来，经典欧美老歌,10494,https://music.163.com/#/playlist?id=75155633,愤怒的小鸡姬,https://music.163.com/#/user/home?id=50535609
真三国无双OL （2008年）,10418,https://music.163.com/#/playlist?id=811752222,再见不如梦见,https://music.163.com/#/user/home?id=268337113
汽车音乐（怀旧）,10389,https://music.163.com/#/playlist?id=162627359,小c的故事,https://music.163.com/#/user/home?id=103958142
【港台女歌手】经典合集 那些不曾遗忘的,10364,https://music.163.com/#/playlist?id=5188135092,草丛凹凸曼,https://music.163.com/#/user/home?id=1392561541
Fc热血系列,10364,https://music.163.com/#/playlist?id=904026376,OkabeJotarou,https://music.163.com/#/user/home?id=90891543
Romantic 1980s,10334,https://music.163.com/#/playlist?id=2418355856,好想见你就下个周末,https://music.163.com/#/user/home?id=329119273
【华语金典】那些年百听不厌的经典老歌,10261,https://music.163.com/#/playlist?id=7757351866,希望能过的快乐,https://music.163.com/#/user/home?id=403907236
8090年代经典老歌,10234,https://music.163.com/#/playlist?id=2899849790,网易云捌玖,https://music.163.com/#/user/home?id=496254766
80年代经典老歌100首,10210,https://music.163.com/#/playlist?id=2677995575,用户1429259314,https://music.163.com/#/user/home?id=1429259314
江湖情，格老子的,10200,https://music.163.com/#/playlist?id=35338583,10号斑马,https://music.163.com/#/user/home?id=1298324
谭校长的温柔,10179,https://music.163.com/#/playlist?id=5204395029,你能有我可爱吗,https://music.163.com/#/user/home?id=629521116
这才是喜欢的歌,10116,https://music.163.com/#/playlist?id=936876805,我的人可,https://music.163.com/#/user/home?id=578506867
童年插卡游戏机BGM,9965,https://music.163.com/#/playlist?id=569374119,每天都要认真听音乐,https://music.163.com/#/user/home?id=73926447
感动人心的华语音乐,9927,https://music.163.com/#/playlist?id=316733530,espress0,https://music.163.com/#/user/home?id=65214463
Beyond超越Beyond Live 2003红磡演唱会,9902,https://music.163.com/#/playlist?id=105058270,披褐怀玉,https://music.163.com/#/user/home?id=77459580
电视剧奋斗插曲（心碎乌托邦）,9881,https://music.163.com/#/playlist?id=2738632511,菜刀N温暖,https://music.163.com/#/user/home?id=58444283
"""Synthwave""",9847,https://music.163.com/#/playlist?id=2929075782,TempLETON_SyTH--DTL,https://music.163.com/#/user/home?id=589122377
边开车，边享受音乐的魔力！,9830,https://music.163.com/#/playlist?id=74137666,Farmer-Carl,https://music.163.com/#/user/home?id=11757833
【追忆】精选胡军版天龙八部背景音乐,9818,https://music.163.com/#/playlist?id=2458789437,纳蘭博文_,https://music.163.com/#/user/home?id=110476349
欧美精选 ⎢复古小调 旧时光浪漫,9814,https://music.163.com/#/playlist?id=84603075,大灰灰er,https://music.163.com/#/user/home?id=39842094
《经典老歌》纵然万劫不复， 纵然相思入骨,9776,https://music.163.com/#/playlist?id=5059506354,广西阿炮,https://music.163.com/#/user/home?id=1514816871
蔡志展游戏原声精选,9776,https://music.163.com/#/playlist?id=703579476,音宝君,https://music.163.com/#/user/home?id=298067543
我喜欢的音乐,9734,https://music.163.com/#/playlist?id=360653190,弗拉基米尔灬大帝,https://music.163.com/#/user/home?id=89526483
20首电音分分钟让你在车里嗨到不想松油门,9692,https://music.163.com/#/playlist?id=521492997,老熊孩,https://music.163.com/#/user/home?id=91077606
永远的Michael Jackson,9692,https://music.163.com/#/playlist?id=952175298,hourmm,https://music.163.com/#/user/home?id=587648166
电信诈骗专用歌单,9641,https://music.163.com/#/playlist?id=7447593421,王马尼遇见了王马泥,https://music.163.com/#/user/home?id=3413489603
深意总迟解，将爱已晚秋,9587,https://music.163.com/#/playlist?id=7043756093,一夕续缘,https://music.163.com/#/user/home?id=564248472
村口集合，水泥自带（高土慎入）,9587,https://music.163.com/#/playlist?id=2498469750,吟游艺术家丶,https://music.163.com/#/user/home?id=288912836
复古未来/合成器浪潮,9549,https://music.163.com/#/playlist?id=5026350176,冷清_vJI2,https://music.163.com/#/user/home?id=447434390
FATHER SAY,9532,https://music.163.com/#/playlist?id=151857879,Mr_ZWH,https://music.163.com/#/user/home?id=104956340
河南豫剧 戏曲,9520,https://music.163.com/#/playlist?id=2038184766,襖夿汁父,https://music.163.com/#/user/home?id=431352731
时空之轮2（穿越时空/CHRONO CROSS）,9490,https://music.163.com/#/playlist?id=423475563,信口开河1982,https://music.163.com/#/user/home?id=264105800
那些真正属于80后粤语翻唱的日语原曲精选,9486,https://music.163.com/#/playlist?id=102576428,Amor812,https://music.163.com/#/user/home?id=73952551
英雄传说6 空之轨迹FC,9482,https://music.163.com/#/playlist?id=372333186,再见不如梦见,https://music.163.com/#/user/home?id=268337113
那个年代的摇滚乐繁华似锦,9443,https://music.163.com/#/playlist?id=7737874723,chelife,https://music.163.com/#/user/home?id=443893337
1997年年终榜Top30,9394,https://music.163.com/#/playlist?id=2883998151,SavageTurely,https://music.163.com/#/user/home?id=124089246
8090千禧/经典/复古funk/DISCO,9360,https://music.163.com/#/playlist?id=383474632,oldaschen,https://music.163.com/#/user/home?id=117484270
华语网络神曲十年记,9360,https://music.163.com/#/playlist?id=643334210,花声LIVE,https://music.163.com/#/user/home?id=48295956
周传雄-青花传情演唱会苏州站,9289,https://music.163.com/#/playlist?id=7019458938,Wuli吵吵,https://music.163.com/#/user/home?id=371563109
『霓光』梦幻天城浮光掠影•City pop,9255,https://music.163.com/#/playlist?id=5008603573,梦幻天城浮光掠影,https://music.163.com/#/user/home?id=268529089
磁带里的青春岁月｜记录我们的年少时光,9171,https://music.163.com/#/playlist?id=8428659728,执剑稳,https://music.163.com/#/user/home?id=290894929
City Pop/AOR デラックス巡禮,9137,https://music.163.com/#/playlist?id=6819690403,1983SummerBreeze,https://music.163.com/#/user/home?id=63022772
童年经典动画片合集，听着动漫音乐回忆童年,9062,https://music.163.com/#/playlist?id=501888970,搜索丝网百货,https://music.163.com/#/user/home?id=356228405
谢霆锋•粤语精选集,9035,https://music.163.com/#/playlist?id=31821960,偶像布莱德,https://music.163.com/#/user/home?id=9558809
『粤听』 小叔的收藏系列,9028,https://music.163.com/#/playlist?id=76241753,jack樂,https://music.163.com/#/user/home?id=55192196
沙罗曼蛇 混音,9020,https://music.163.com/#/playlist?id=2555675012,USAF_1947,https://music.163.com/#/user/home?id=343114091
we are the world 里的那些大神,9011,https://music.163.com/#/playlist?id=2067003967,SKFantasy,https://music.163.com/#/user/home?id=1492107
经典、回忆、青春、音乐世界,8990,https://music.163.com/#/playlist?id=2053159156,星羽花火,https://music.163.com/#/user/home?id=57146891
FC加纳战机音乐全集,8932,https://music.163.com/#/playlist?id=4895257821,亚辛YAXIN,https://music.163.com/#/user/home?id=327595970
TVB武侠金曲大放送,8927,https://music.163.com/#/playlist?id=2690017790,笙歌一生叹离愁,https://music.163.com/#/user/home?id=1356154360
听懂这些老歌你就成熟了,8915,https://music.163.com/#/playlist?id=2726529912,预谋不会唱情歌,https://music.163.com/#/user/home?id=330479498
执子之手 与子相悦,8877,https://music.163.com/#/playlist?id=26268988,HeyJudeChelsea,https://music.163.com/#/user/home?id=34370392
now 2（now that's what I call music),8877,https://music.163.com/#/playlist?id=2063566410,alicia923,https://music.163.com/#/user/home?id=59569523
『郭敬明 青春』少年迷藏白皮书,8869,https://music.163.com/#/playlist?id=2213061729,周仓颉,https://music.163.com/#/user/home?id=310676266
Back In Time <Ⅰ>,8869,https://music.163.com/#/playlist?id=547344763,Rammillex,https://music.163.com/#/user/home?id=283172739
精选老歌（粤）金曲,8848,https://music.163.com/#/playlist?id=2922198146,九点五十七_chips,https://music.163.com/#/user/home?id=509687173
张学友粤语歌,8810,https://music.163.com/#/playlist?id=3214236352,枫-----_,https://music.163.com/#/user/home?id=435916904
Leslie,8806,https://music.163.com/#/playlist?id=2969319781,不是张发宗,https://music.163.com/#/user/home?id=1969122044
大脸猫开车时候听的歌,8776,https://music.163.com/#/playlist?id=803664052,nathan_chow,https://music.163.com/#/user/home?id=475246748
