歌单名称,播放量,歌单链接,用户名称,用户链接
45首「硬核」健身【核精神氮泵】,180万,https://music.163.com/#/playlist?id=2621595367,Rabbit-Run-,https://music.163.com/#/user/home?id=316039327
德国工业重金精选,178万,https://music.163.com/#/playlist?id=9081955,小石头的爸爸,https://music.163.com/#/user/home?id=512810
【悍匪】顶级作案音乐,176万,https://music.163.com/#/playlist?id=7456066065,Spinnin_sessions,https://music.163.com/#/user/home?id=1505203270
Top50. 神级背景音乐！首首震撼心魄！,174万,https://music.163.com/#/playlist?id=105070014,渐行渐遠____,https://music.163.com/#/user/home?id=29879403
『蹦迪·酒吧』国际DJ顶级夜场打碟音乐,174万,https://music.163.com/#/playlist?id=715991440,杨鑫Xenres,https://music.163.com/#/user/home?id=288564473
金属唱片行 | 在情绪中燃烧的凛冽乐句,173万,https://music.163.com/#/playlist?id=5482015402,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
死亡深蹲宇宙大爆炸必备氮泵,172万,https://music.163.com/#/playlist?id=2307794677,森不是林,https://music.163.com/#/user/home?id=1368542959
【上班族必备】寒冬里 被梦想叫醒,168万,https://music.163.com/#/playlist?id=130760378,拿铁_不加糖,https://music.163.com/#/user/home?id=57729162
圣罗兰之花在城乡结合部绽放,163万,https://music.163.com/#/playlist?id=5003713098,晗宝贝hh,https://music.163.com/#/user/home?id=1676028014
嗨曲 ［俄语dj］,161万,https://music.163.com/#/playlist?id=2083172379,CHUNXIANX,https://music.163.com/#/user/home?id=617174469
【巨友之家】车载精选,155万,https://music.163.com/#/playlist?id=2750814614,南方安某人,https://music.163.com/#/user/home?id=387203918
史诗级配乐！听了就想去战斗！燃！！！！！,155万,https://music.163.com/#/playlist?id=29832123,Ian_Icebear,https://music.163.com/#/user/home?id=30053668
史诗背景般震撼、震爆低音炮,152万,https://music.163.com/#/playlist?id=25219246,Mr_koo,https://music.163.com/#/user/home?id=14216497
Popping最炸 没有之一,148万,https://music.163.com/#/playlist?id=2368216259,kroskroyJ,https://music.163.com/#/user/home?id=1557919542
世界军歌&进行曲 ♬【网易云音乐独家典藏】,145万,https://music.163.com/#/playlist?id=11021043,欧美音乐人,https://music.163.com/#/user/home?id=6735271
死亡金属＆黑嗓＆核&旋！,143万,https://music.163.com/#/playlist?id=2199898647,济宁市著名退堂鼓表演艺术家,https://music.163.com/#/user/home?id=1401836261
『压迫感』“让你看看什么是黑手！”,142万,https://music.163.com/#/playlist?id=2935587471,我不爱O泡,https://music.163.com/#/user/home?id=1399626959
有节奏的激烈“碰撞”,140万,https://music.163.com/#/playlist?id=4886015521,晚睨,https://music.163.com/#/user/home?id=308077328
「中国摇滚编年史」中国独立音乐全收录,134万,https://music.163.com/#/playlist?id=608219885,断鸢DarkEagle,https://music.163.com/#/user/home?id=15825940
中国朋朋朋朋朋克！！,133万,https://music.163.com/#/playlist?id=94115698,大厦崩塌,https://music.163.com/#/user/home?id=46095374
<健身增肌>超强单曲,131万,https://music.163.com/#/playlist?id=94906690,power_leex,https://music.163.com/#/user/home?id=83945787
燃爆！史诗般的战争！（纯音乐）慢更,131万,https://music.163.com/#/playlist?id=2569546209,楚尧暮水,https://music.163.com/#/user/home?id=1668433473
【车载重低音】开车、蹦迪必备,126万,https://music.163.com/#/playlist?id=5071113419,丿吴大侠,https://music.163.com/#/user/home?id=612043281
摇滚女声 ‖ 温柔与呐喊 摇滚界的巾帼英雄,125万,https://music.163.com/#/playlist?id=366828050,Panicman,https://music.163.com/#/user/home?id=16896887
蒸汽波｜霓虹都市在逃美少女✨,125万,https://music.163.com/#/playlist?id=5391962833,蛋壳Maxd,https://music.163.com/#/user/home?id=1361633352
百大DJ 炸场歌单合集,125万,https://music.163.com/#/playlist?id=2429889571,BooosYs,https://music.163.com/#/user/home?id=1327586138
民谣金属 | 壮阔昂扬的英雄诗篇,122万,https://music.163.com/#/playlist?id=6800262366,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
「燃」坚韧不屈的灵魂,118万,https://music.163.com/#/playlist?id=118153317,桉炣,https://music.163.com/#/user/home?id=19047966
工业金属 | 冰冷机械下燃烧的火焰,114万,https://music.163.com/#/playlist?id=6786312073,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
神圣罗马莫扎特不会梦到迷幻电子Phonk,114万,https://music.163.com/#/playlist?id=7606363630,芝士电次,https://music.163.com/#/user/home?id=475393489
[合体怪]漂移 车载 重金属 低音炮 压迫感,114万,https://music.163.com/#/playlist?id=2701201113,McRae513,https://music.163.com/#/user/home?id=1594543263
时代公路之歌、,110万,https://music.163.com/#/playlist?id=2208607170,没有去过热河路,https://music.163.com/#/user/home?id=553673683
硬核朋克&EMO 真的不暴力,108万,https://music.163.com/#/playlist?id=40423341,柚子_ccc,https://music.163.com/#/user/home?id=42713611
震撼人心的摇滚,104万,https://music.163.com/#/playlist?id=55339293,战双帕尼尼尼,https://music.163.com/#/user/home?id=40733122
[拳击力量训练】MMA,103万,https://music.163.com/#/playlist?id=2761329979,孤独的幸存者1916,https://music.163.com/#/user/home?id=1699042728
《头号玩家》经典金曲,100万,https://music.163.com/#/playlist?id=2164396035,iKarSa,https://music.163.com/#/user/home?id=39620540
【战神崛起】大气恢弘史诗级狂者乐章,98万,https://music.163.com/#/playlist?id=108071934,东北晓Official,https://music.163.com/#/user/home?id=75184452
贝斯x架子鼓，solo也可以很带感,96万,https://music.163.com/#/playlist?id=491093110,-七世语-,https://music.163.com/#/user/home?id=319824504
中国摇滚！牛逼！,95万,https://music.163.com/#/playlist?id=2260726849,众庶主寰宇,https://music.163.com/#/user/home?id=1381916994
文可择山谷幽居 武可入洌酒游龙,93万,https://music.163.com/#/playlist?id=413405312,夕阳下的盛宴,https://music.163.com/#/user/home?id=62230165
夜店嗨爆全场（不带耳机别说你听电音）,92万,https://music.163.com/#/playlist?id=2725181182,00后老迪迦,https://music.163.com/#/user/home?id=1602104399
「全球顶级DJ电音合集」Party酒吧蹦迪必备,92万,https://music.163.com/#/playlist?id=3011706596,Tiks7,https://music.163.com/#/user/home?id=438848478
披头士皇后滚石平克齐柏林飞艇谁人黑安深紫,90万,https://music.163.com/#/playlist?id=2294234426,就听摇滚吧,https://music.163.com/#/user/home?id=387856060
牛逼到炸裂的电吉他独奏神曲,89万,https://music.163.com/#/playlist?id=523210850,Dimzephyr,https://music.163.com/#/user/home?id=329614036
【软摇滚】糙老爷们的一颗少女心,88万,https://music.163.com/#/playlist?id=76202926,螺丝起子,https://music.163.com/#/user/home?id=19299028
带上耳机即刻沦陷，打开音响瞬间爆炸,87万,https://music.163.com/#/playlist?id=2049670589,loveH灬超,https://music.163.com/#/user/home?id=366889532
核苟必备金属核精选！(Modern Metal/Core),85万,https://music.163.com/#/playlist?id=1984943793,0liverSykes,https://music.163.com/#/user/home?id=56404149
死亡重金属（胆小勿进）,85万,https://music.163.com/#/playlist?id=121331378,你开心就好灬,https://music.163.com/#/user/home?id=69496206
林肯公园致敬主唱Chester演唱会,85万,https://music.163.com/#/playlist?id=977849015,华纳音乐,https://music.163.com/#/user/home?id=3425937
斩虍《九社传媒专属》 DJ.,84万,https://music.163.com/#/playlist?id=4887828861,飚叔-,https://music.163.com/#/user/home?id=1578808247
第五人格遛鬼bgm,84万,https://music.163.com/#/playlist?id=3140014450,咬一口南瓜派,https://music.163.com/#/user/home?id=1835230611
摇滚史上所有的经典都在这个歌单里,83万,https://music.163.com/#/playlist?id=597893731,中国摇滚乐手,https://music.163.com/#/user/home?id=417757503
全是核死核，摇滚，重金属、trap&rap！,81万,https://music.163.com/#/playlist?id=996474117,丶坊屋春道,https://music.163.com/#/user/home?id=366843056
『欧美』暗黑/另类/剪辑/节奏感/超燃/踩点,80万,https://music.163.com/#/playlist?id=6851371939,咸亨奶糖,https://music.163.com/#/user/home?id=391679147
【硬曲】到高潮就高潮,80万,https://music.163.com/#/playlist?id=3194060875,Spinnin_sessions,https://music.163.com/#/user/home?id=1505203270
旋律美到爆的维京金属和民谣金属,79万,https://music.163.com/#/playlist?id=118968120,戴个顶针儿,https://music.163.com/#/user/home?id=83297847
工业金属：气势磅礴的大革命,79万,https://music.163.com/#/playlist?id=440765032,叶榆路上踩单车,https://music.163.com/#/user/home?id=123030361
芬兰金属乐：优雅与奔放并存,76万,https://music.163.com/#/playlist?id=360222131,半截小丑,https://music.163.com/#/user/home?id=110029642
「运动歌单」-听歌燃脂绝佳伴侣,76万,https://music.163.com/#/playlist?id=725202886,其实我很厉害的-_-,https://music.163.com/#/user/home?id=133516260
用于醒脑的djent音乐丨前卫金属核,75万,https://music.163.com/#/playlist?id=391198792,帐号已注销,https://music.163.com/#/user/home?id=51411972
戾气不平 心火难消。,73万,https://music.163.com/#/playlist?id=716199585,養豬大戶上官鐵柱,https://music.163.com/#/user/home?id=86343864
深蹲五百公斤专用 没事儿别瞎jb点,72万,https://music.163.com/#/playlist?id=617151756,SHADY77,https://music.163.com/#/user/home?id=92399654
【东方/摇滚】激燃，炫技——畅爽不停！,70万,https://music.163.com/#/playlist?id=611243905,Silent_Nightfall,https://music.163.com/#/user/home?id=89836002
窦唯出品，必属精品,69万,https://music.163.com/#/playlist?id=2173865,康硕Kenny,https://music.163.com/#/user/home?id=1710002
"哥特金属,力量金属之天籁女声篇",66万,https://music.163.com/#/playlist?id=826514,帅到掉渣,https://music.163.com/#/user/home?id=520621
后摇元素 ° 一支情绪催化剂,66万,https://music.163.com/#/playlist?id=2160117371,猫头罐与六便士,https://music.163.com/#/user/home?id=446020942
八十年代的迪斯科回忆_张蔷,65万,https://music.163.com/#/playlist?id=8406499,音乐之毒,https://music.163.com/#/user/home?id=956450
霸气节奏高能嗓，女汉子气场不可挡,63万,https://music.163.com/#/playlist?id=78123132,朴露修夏,https://music.163.com/#/user/home?id=54614223
旋律死亡金属之最爱篇,61万,https://music.163.com/#/playlist?id=14332530,帅到掉渣,https://music.163.com/#/user/home?id=520621
「黑暗交响」史诗与哥特,61万,https://music.163.com/#/playlist?id=162582255,IMMORTAL,https://music.163.com/#/user/home?id=652071
⚡80S迪士高全套,60万,https://music.163.com/#/playlist?id=377802657,DIRKSEN,https://music.163.com/#/user/home?id=67601104
崛起的旋律死亡金属,59万,https://music.163.com/#/playlist?id=70315860,Roger3Yang,https://music.163.com/#/user/home?id=47298321
【后核｜氛围核】缠绵悱恻的重型音乐,59万,https://music.163.com/#/playlist?id=830503982,帐号已注销,https://music.163.com/#/user/home?id=51181411
Riff控必听金属盛宴（请带好耳机）,58万,https://music.163.com/#/playlist?id=306946192,发疯的Riff,https://music.163.com/#/user/home?id=391564
户外锻炼 街头健身 Street Workout BGM,56万,https://music.163.com/#/playlist?id=59849208,一光年糕,https://music.163.com/#/user/home?id=31890036
蒙古呼麦 国风金属 畜牧业金属并不土,55万,https://music.163.com/#/playlist?id=899852453,云登瓜瓜,https://music.163.com/#/user/home?id=543454584
重金属 各种流派 核武库,54万,https://music.163.com/#/playlist?id=477958715,龙腾万里00,https://music.163.com/#/user/home?id=134700917
Nightwish—夜愿（整合）,53万,https://music.163.com/#/playlist?id=58406391,LoongIrony,https://music.163.com/#/user/home?id=16559572
吉他Solo，失真的光辉岁月,53万,https://music.163.com/#/playlist?id=17468971,梦到了所有人的梦,https://music.163.com/#/user/home?id=14216623
燃，卡点剪辑BGM(大部分为高潮),53万,https://music.163.com/#/playlist?id=2724022711,Night-is-Gentle,https://music.163.com/#/user/home?id=556524604
rammstein和工业重金属摇滚合集☆,52万,https://music.163.com/#/playlist?id=403566739,Stahlschutz-TFT,https://music.163.com/#/user/home?id=288080913
蒙古国HURD乐队【经典歌曲】精选,52万,https://music.163.com/#/playlist?id=645985975,拔牙死啦,https://music.163.com/#/user/home?id=321181220
专业发烧友的福音DSD /DTS/3D立体音效,52万,https://music.163.com/#/playlist?id=514304255,白浪闲人,https://music.163.com/#/user/home?id=287731079
心灵终结3.3BGM——苏联,52万,https://music.163.com/#/playlist?id=886129965,反叛公司,https://music.163.com/#/user/home?id=398947345
「嗨爆」在宿舍御用的蹦迪歌曲,50万,https://music.163.com/#/playlist?id=2786742112,不能辜负苏畅,https://music.163.com/#/user/home?id=1385663515
Rukiya Ahmat 歌曲全集 （待续更新）,50万,https://music.163.com/#/playlist?id=5372673524,DJ__SARAYWAZ,https://music.163.com/#/user/home?id=1828817694
『女声金属』亦仙亦魔 天籁之音,49万,https://music.163.com/#/playlist?id=93225087,沉迷鸡爪无法自拔__,https://music.163.com/#/user/home?id=51177133
史诗级交响金属【大气美】,49万,https://music.163.com/#/playlist?id=16205690,小石头的爸爸,https://music.163.com/#/user/home?id=512810
圣罗兰之花会枯萎，但永不凋零,49万,https://music.163.com/#/playlist?id=6791635948,胜花海,https://music.163.com/#/user/home?id=619433857
宣传片 专题片 政府企业必备 总有适合你,49万,https://music.163.com/#/playlist?id=697451328,洋-zzzz,https://music.163.com/#/user/home?id=443424327
Two Steps From Hell ~ 恢弘史诗 - XTS,49万,https://music.163.com/#/playlist?id=9903861,随风入梦,https://music.163.com/#/user/home?id=1702713
欧美殿堂级摇滚,48万,https://music.163.com/#/playlist?id=46243538,黑瘦君,https://music.163.com/#/user/home?id=31429534
Apple-苹果宣传广告BGM精选,48万,https://music.163.com/#/playlist?id=2428945134,JRCHO,https://music.163.com/#/user/home?id=283978611
酒吧嗨爆蹦迪专用曲,48万,https://music.163.com/#/playlist?id=2617945543,棒子GTR,https://music.163.com/#/user/home?id=517336820
史诗级震撼人心的背景乐,48万,https://music.163.com/#/playlist?id=35273158,点点寒月,https://music.163.com/#/user/home?id=13944447
长发飘飘的流金岁月,47万,https://music.163.com/#/playlist?id=1548255,帅到掉渣,https://music.163.com/#/user/home?id=520621
让你燃起来的旋律核，核狗必备,46万,https://music.163.com/#/playlist?id=1982330431,psy_扭不开的奥利奥,https://music.163.com/#/user/home?id=323774211
哥特/美声/歌剧金属之一,46万,https://music.163.com/#/playlist?id=7844774,風之秒針,https://music.163.com/#/user/home?id=6944404
百吨riff 金属乐,46万,https://music.163.com/#/playlist?id=21982314,AnarchyBreak,https://music.163.com/#/user/home?id=26347996
CSGO音乐盒原声歌单(2.10 已更新),46万,https://music.163.com/#/playlist?id=5126031412,Ultimatezig,https://music.163.com/#/user/home?id=1422459708
DJ Snake在上海MYST Club（日常更新）,46万,https://music.163.com/#/playlist?id=67950748,伊古比古车,https://music.163.com/#/user/home?id=48381771
DMC5 让你充满帕瓦的战斗插曲OST,45万,https://music.163.com/#/playlist?id=2692273712,ZaKUSOcool,https://music.163.com/#/user/home?id=246618092
听完不黑贝斯手系列,44万,https://music.163.com/#/playlist?id=548929654,驹歌驹乐部,https://music.163.com/#/user/home?id=287392542
史上最伟大的100首贝斯伴奏曲（正序歌单）,44万,https://music.163.com/#/playlist?id=421573068,吠懦kluethunger,https://music.163.com/#/user/home?id=131514142
『Pop Metal』 流金，鎏金的岁月,44万,https://music.163.com/#/playlist?id=746436458,StingoScorpio,https://music.163.com/#/user/home?id=260750041
【永劫无间】 拿起你的武器 振掉一切！！,43万,https://music.163.com/#/playlist?id=6853804875,Alkaid_kaze,https://music.163.com/#/user/home?id=385849414
【说唱金属】疯狂躁动的爆发,43万,https://music.163.com/#/playlist?id=465127626,夕阳下的盛宴,https://music.163.com/#/user/home?id=62230165
BGM-剑网三恶人攻防（燃）,43万,https://music.163.com/#/playlist?id=62737112,仲夏俊,https://music.163.com/#/user/home?id=45789470
起飞专区:活结，曼森，大M，战车，铁妞,42万,https://music.163.com/#/playlist?id=87138900,醒世金铎,https://music.163.com/#/user/home?id=65118328
好听冷门零评论的女声金属,42万,https://music.163.com/#/playlist?id=123116553,帅到掉渣,https://music.163.com/#/user/home?id=520621
告诉你什么叫金属核,42万,https://music.163.com/#/playlist?id=22402492,帐号已注销,https://music.163.com/#/user/home?id=5680936
『摇滚』五十支伟大摇滚乐队 ● 经典曲目,41万,https://music.163.com/#/playlist?id=833767124,叶不白_,https://music.163.com/#/user/home?id=499595534
流行金属乐 | 风中摇滚的长发！,41万,https://music.163.com/#/playlist?id=721489516,Dreamlock,https://music.163.com/#/user/home?id=60893996
交响金属 | 大气磅礴 史诗般的歌剧盛宴,40万,https://music.163.com/#/playlist?id=6809461297,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
『国摇』中国摇滚记忆,40万,https://music.163.com/#/playlist?id=2827705174,红色鼻子的杰克,https://music.163.com/#/user/home?id=585463675
听了想去拯救世界的史诗级背景音乐,40万,https://music.163.com/#/playlist?id=2265646558,小柴犬能有什么恶意呢,https://music.163.com/#/user/home?id=541248295
强低频』音箱振膜撕裂者,40万,https://music.163.com/#/playlist?id=869275570,Find丶Mysoul,https://music.163.com/#/user/home?id=426365262
金属吉他shredding：狠！重！快！,40万,https://music.163.com/#/playlist?id=69822269,MISFITS88,https://music.163.com/#/user/home?id=7735276
催人奋进的金属,39万,https://music.163.com/#/playlist?id=10404015,匪爷_,https://music.163.com/#/user/home?id=9940854
金属Riff有够狠,39万,https://music.163.com/#/playlist?id=49595022,帅到掉渣,https://music.163.com/#/user/home?id=520621
【国风金属】金戈铁马•豪情万丈,39万,https://music.163.com/#/playlist?id=582720004,无彷之径,https://music.163.com/#/user/home?id=7884457
我永远爱电吉他,39万,https://music.163.com/#/playlist?id=112323323,Djazz56,https://music.163.com/#/user/home?id=84232657
【Rammstein】德国战车经典五十首,39万,https://music.163.com/#/playlist?id=2900656909,明日后lx,https://music.163.com/#/user/home?id=509836023
阿瑞斯的咆哮『金属摇滚』,39万,https://music.163.com/#/playlist?id=6883560,破碎耳語,https://music.163.com/#/user/home?id=6709545
专属个人的午夜DJ,39万,https://music.163.com/#/playlist?id=15894324,天涯不再海角依然,https://music.163.com/#/user/home?id=535641
被童话遗忘的公主：悲情女声金属选,39万,https://music.163.com/#/playlist?id=310391938,沉迷鸡爪无法自拔__,https://music.163.com/#/user/home?id=51177133
十首经典摇滚反战歌曲,39万,https://music.163.com/#/playlist?id=2510536719,独音记,https://music.163.com/#/user/home?id=69805292
国产金属（壹）：穿荆度棘,39万,https://music.163.com/#/playlist?id=470934120,叶榆路上踩单车,https://music.163.com/#/user/home?id=123030361
「国产金属核」☞ 吊打 死核！！！！！,39万,https://music.163.com/#/playlist?id=321270303,魔法爆蛋打你,https://music.163.com/#/user/home?id=3273464
维吾尔语Moda Nahxilar,38万,https://music.163.com/#/playlist?id=7456781764,MuhammatEliTaxna,https://music.163.com/#/user/home?id=3856576112
Slipknot（活结乐队）精选,37万,https://music.163.com/#/playlist?id=404188069,Chenggeler,https://music.163.com/#/user/home?id=131988015
-歌剧/交响/力量/新古典金属,37万,https://music.163.com/#/playlist?id=6191135,少女不永恒,https://music.163.com/#/user/home?id=2129546
「硬摇滚」一听就硬的那种,37万,https://music.163.com/#/playlist?id=783689627,Mrrrrr大昕,https://music.163.com/#/user/home?id=82448569
心灵终结3.3BGM——盟军,37万,https://music.163.com/#/playlist?id=886115744,反叛公司,https://music.163.com/#/user/home?id=398947345
传统重金属 | 吉他噪音响起 电流穿过你我,36万,https://music.163.com/#/playlist?id=6765555428,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
Metal Storm网站最受欢迎的100张金属专辑,36万,https://music.163.com/#/playlist?id=2383472998,流亡大街,https://music.163.com/#/user/home?id=635102644
脚踏地狱，梦指苍穹「旋律金属」,36万,https://music.163.com/#/playlist?id=27171141,梦到了所有人的梦,https://music.163.com/#/user/home?id=14216623
【NightWish】夜愿不是你想听想听就能听,36万,https://music.163.com/#/playlist?id=65727263,空格键的自白,https://music.163.com/#/user/home?id=3874800
【北欧民谣】 中世纪 风笛&竖琴,36万,https://music.163.com/#/playlist?id=5352598318,庭州真人,https://music.163.com/#/user/home?id=368870756
elijangupur~艾力江·乌普尔 Kaytip kalma,36万,https://music.163.com/#/playlist?id=8220709282,EBO-MuSiC,https://music.163.com/#/user/home?id=1316069108
core 金属核死核电子核后核 没有你要听的吗,35万,https://music.163.com/#/playlist?id=38178221,谢三克,https://music.163.com/#/user/home?id=17590587
西藏颂钵音频调适,35万,https://music.163.com/#/playlist?id=2381568956,云乡寻梦人,https://music.163.com/#/user/home?id=7884357
【夜愿乐队】金属之声 ♛,34万,https://music.163.com/#/playlist?id=741729957,凉歌为霜,https://music.163.com/#/user/home?id=452698404
美式重金属新浪潮,34万,https://music.163.com/#/playlist?id=8477439,帅到掉渣,https://music.163.com/#/user/home?id=520621
循环无数次的摇滚乐,34万,https://music.163.com/#/playlist?id=2875176827,挥颖儿,https://music.163.com/#/user/home?id=484692370
我那长发飘飘的梦想！80-90流金,34万,https://music.163.com/#/playlist?id=6735134527,愣头青敲击你脑壳,https://music.163.com/#/user/home?id=68606841
[RA2]Mental Omega 心灵终结3.3.6部分BGM,34万,https://music.163.com/#/playlist?id=733096584,WindraiteLesd,https://music.163.com/#/user/home?id=90038672
寻声计划Vol.4° | 剥开金属战甲后的柔情,33万,https://music.163.com/#/playlist?id=953483786,鮭魚先森,https://music.163.com/#/user/home?id=9890112
论自律的人耳边必须循环的音乐,33万,https://music.163.com/#/playlist?id=6638671427,账户已注销91562141,https://music.163.com/#/user/home?id=330670506
健身锻炼举铁肌肉,33万,https://music.163.com/#/playlist?id=389180151,CoeurFatigue,https://music.163.com/#/user/home?id=34294924
非死即残✘死核✘极端嗓✘,33万,https://music.163.com/#/playlist?id=2255614387,再不睡真的要死,https://music.163.com/#/user/home?id=382111502
金属也可以这么美～声线之惊艳,33万,https://music.163.com/#/playlist?id=49736227,摇滚兰兰,https://music.163.com/#/user/home?id=15216178
德国战车精选,32万,https://music.163.com/#/playlist?id=3280321,Electronic_Hong,https://music.163.com/#/user/home?id=285956
