歌单名称,播放量,歌单链接,用户名称,用户链接
刷完就能在ktv超神的歌,38万,https://music.163.com/#/playlist?id=113335531,按住她哔哔,https://music.163.com/#/user/home?id=9701153
削个椰子皮-你却TM给个梨的歌单,38万,https://music.163.com/#/playlist?id=900131124,只贪余生此时欢,https://music.163.com/#/user/home?id=333300962
奥斯卡DJ神曲,37万,https://music.163.com/#/playlist?id=5268059969,后奕,https://music.163.com/#/user/home?id=1823519825
KTV成为麦霸的练习曲（催泪篇）,37万,https://music.163.com/#/playlist?id=47021724,吴雪龙,https://music.163.com/#/user/home?id=39468344
去红馆听一场会泪流满面的粤语演唱会,36万,https://music.163.com/#/playlist?id=311106505,妈妈说名字长才好,https://music.163.com/#/user/home?id=116157144
（ Remix）请戴上你的耳机,36万,https://music.163.com/#/playlist?id=642435549,皮卡丘-Rzy,https://music.163.com/#/user/home?id=296169274
【吾拉木艾力】GhulameliGhupur,36万,https://music.163.com/#/playlist?id=3235459967,Yusupjan-Official,https://music.163.com/#/user/home?id=606137458
꧁车载嗨曲大全MTV꧂,36万,https://music.163.com/#/playlist?id=2017636103,Forever______5554,https://music.163.com/#/user/home?id=136118194
女声唱歌XXX,36万,https://music.163.com/#/playlist?id=2300259856,砉槐酒螔鰪,https://music.163.com/#/user/home?id=451245224
KTV必点合唱37首,36万,https://music.163.com/#/playlist?id=2114793,无涯知音,https://music.163.com/#/user/home?id=138216
KTV中的男人情歌,35万,https://music.163.com/#/playlist?id=377026,山神,https://music.163.com/#/user/home?id=214288
Muzikam,35万,https://music.163.com/#/playlist?id=566793483,帐号已注销,https://music.163.com/#/user/home?id=268134550
KTV歌曲｜唱到老板下班,34万,https://music.163.com/#/playlist?id=7795023710,一番荷芰,https://music.163.com/#/user/home?id=8134719491
【华语】经典对唱合唱,34万,https://music.163.com/#/playlist?id=923176332,睁开双眼每一天,https://music.163.com/#/user/home?id=18097421
KTV救场之男生篇,34万,https://music.163.com/#/playlist?id=7307883,西加空间,https://music.163.com/#/user/home?id=3113865
男生KTV必点歌曲,33万,https://music.163.com/#/playlist?id=2049804364,學會笑著搖頭拒絕自己喜歡的東西,https://music.163.com/#/user/home?id=536588649
男生翻唱女生歌曲目选集,33万,https://music.163.com/#/playlist?id=69322755,Ar_binb,https://music.163.com/#/user/home?id=64720413
找对了！2023超级好听的歌,32万,https://music.163.com/#/playlist?id=7544307645,微雨染尘埃,https://music.163.com/#/user/home?id=7883320608
任时光匆匆流去，粤语情亦未老,32万,https://music.163.com/#/playlist?id=7682209933,贝克克y,https://music.163.com/#/user/home?id=1489286516
DjXAXBOY,32万,https://music.163.com/#/playlist?id=2853683068,再排尔婚纱摄影中心,https://music.163.com/#/user/home?id=1802392727
蹦♚（环绕，3D，重低音）,30万,https://music.163.com/#/playlist?id=2111859026,石家庄仅存的真性情,https://music.163.com/#/user/home?id=582255628
超好听网红歌曲，不断的单曲循环,29万,https://music.163.com/#/playlist?id=7537357489,微雨染尘埃,https://music.163.com/#/user/home?id=7883320608
特别喜欢唱歌------1998♥,29万,https://music.163.com/#/playlist?id=2886975083,only____06,https://music.163.com/#/user/home?id=331478864
KTV情歌对唱歌曲,29万,https://music.163.com/#/playlist?id=3206012,木瓜加蜜,https://music.163.com/#/user/home?id=48141
KTV点歌爸爸,29万,https://music.163.com/#/playlist?id=102845654,最美不过你双唇,https://music.163.com/#/user/home?id=56793530
KTV嗨歌单,28万,https://music.163.com/#/playlist?id=2374039394,休辜,https://music.163.com/#/user/home?id=405636490
一些ktv小众人爱唱,28万,https://music.163.com/#/playlist?id=116109860,Rikiki-,https://music.163.com/#/user/home?id=72878591
ktv菜鸟福音歌单,28万,https://music.163.com/#/playlist?id=3663936,耳帝,https://music.163.com/#/user/home?id=2890206
好听不一定好唱的歌。KTV加分必备！,28万,https://music.163.com/#/playlist?id=101663059,不知名航海家,https://music.163.com/#/user/home?id=65535014
KTV女生必点歌曲【中高音】,27万,https://music.163.com/#/playlist?id=7551325647,做他手心里的宝,https://music.163.com/#/user/home?id=366078915
KTV好听的英文歌曲（男生专用）,27万,https://music.163.com/#/playlist?id=57500732,Rock二狗子,https://music.163.com/#/user/home?id=49346567
KTV成为麦霸的练习曲（情歌对唱篇）,27万,https://music.163.com/#/playlist?id=39993187,吴雪龙,https://music.163.com/#/user/home?id=39468344
101首男人KTV,27万,https://music.163.com/#/playlist?id=80451840,碎锵奥特曼,https://music.163.com/#/user/home?id=47755546
【KTV出彩】男声中音好唱又特别,26万,https://music.163.com/#/playlist?id=808520308,s洛小可,https://music.163.com/#/user/home?id=87779014
♥︎低音女生KTV專用寶典♥︎,26万,https://music.163.com/#/playlist?id=586867505,Palettenjam,https://music.163.com/#/user/home?id=62992787
【KTV制胜法宝】八组歌单,26万,https://music.163.com/#/playlist?id=564552649,老王家二姑娘,https://music.163.com/#/user/home?id=367673324
女低音唱起这些歌如鱼得水,25万,https://music.163.com/#/playlist?id=560927836,野生松松酱,https://music.163.com/#/user/home?id=394986494
练练可以在KTV唱的英文歌√,25万,https://music.163.com/#/playlist?id=76539245,_Ashley,https://music.163.com/#/user/home?id=40032069
DJ-EA7 Music,25万,https://music.163.com/#/playlist?id=830150879,KerVe,https://music.163.com/#/user/home?id=129730200
在KTV里，不来两首怎么行,25万,https://music.163.com/#/playlist?id=99717956,从圣托里尼游泳过来的酸奶大人,https://music.163.com/#/user/home?id=33330957
值得循环的中文歌单 第１辑,25万,https://music.163.com/#/playlist?id=28604408,帐号已注销,https://music.163.com/#/user/home?id=270484
ktv DJ 大全,24万,https://music.163.com/#/playlist?id=2932163192,vlp宝藏男孩,https://music.163.com/#/user/home?id=430554511
