歌单名称,播放量,歌单链接,用户名称,用户链接
♛【夜店专属 夜不归宿 慢嗨】,580万,https://music.163.com/#/playlist?id=717762263,veter_2,https://music.163.com/#/user/home?id=310344662
阿卜杜拉·阿不都热依木流行歌手大奖赛,578万,https://music.163.com/#/playlist?id=2969213168,帐号已注销,https://music.163.com/#/user/home?id=288187530
雷鬼精选，节奏控必收,564万,https://music.163.com/#/playlist?id=61989040,NinaBeatport,https://music.163.com/#/user/home?id=36545940
让你身心午休午睡的纯音乐,562万,https://music.163.com/#/playlist?id=6327812,心灵和弦,https://music.163.com/#/user/home?id=1810794
剪辑师必备-震撼大气背景音乐,543万,https://music.163.com/#/playlist?id=784135469,伊泽卡卡,https://music.163.com/#/user/home?id=482276469
最全世界顶级维密走秀T台模特走秀音乐,531万,https://music.163.com/#/playlist?id=73964561,演出走秀街舞机械舞电子游戏音乐,https://music.163.com/#/user/home?id=64734991
「UG Guitar」维吾尔语吉他曲精选集 ♛,530万,https://music.163.com/#/playlist?id=604041274,帐号已注销,https://music.163.com/#/user/home?id=73886184
世界杯 | 用音乐为足球呐喊,496万,https://music.163.com/#/playlist?id=2269661190,云音乐VIP,https://music.163.com/#/user/home?id=1452176465
无比震撼！史诗级配乐（下）,495万,https://music.163.com/#/playlist?id=110284900,樱井莜木,https://music.163.com/#/user/home?id=78905899
（极品伤感歌曲）咚鼓版超炸！超带感！,490万,https://music.163.com/#/playlist?id=2449164115,慕色似温柔,https://music.163.com/#/user/home?id=377519446
迷上电音，从此走上电音不归路！,459万,https://music.163.com/#/playlist?id=2045209369,花都酒仙_,https://music.163.com/#/user/home?id=491589934
[圣诞歌曲]圣诞节欢快背景音乐,448万,https://music.163.com/#/playlist?id=144251324,-某年某个春末夏初,https://music.163.com/#/user/home?id=95045890
〖逆风战歌〗超带感超燃的BGM,437万,https://music.163.com/#/playlist?id=740935603,剑仙xg,https://music.163.com/#/user/home?id=349436286
提高智商莫扎特k448,432万,https://music.163.com/#/playlist?id=2515976542,夜書天明,https://music.163.com/#/user/home?id=346917773
西装暴徒EA7＆Буйно голова,429万,https://music.163.com/#/playlist?id=151694064,Chang-Ljm,https://music.163.com/#/user/home?id=101577217
宏伟磅礴的史诗级BGM,429万,https://music.163.com/#/playlist?id=111596073,zxer120,https://music.163.com/#/user/home?id=64780232
车载重低音舞曲（ماشىنىدا）,429万,https://music.163.com/#/playlist?id=518899781,岁月止于你_,https://music.163.com/#/user/home?id=89809668
soygu&爱,411万,https://music.163.com/#/playlist?id=2835608579,za永远,https://music.163.com/#/user/home?id=1863918291
超级嗨的蹦迪歌单*,406万,https://music.163.com/#/playlist?id=593325496,Zha__ng,https://music.163.com/#/user/home?id=304841041
【欧美向/开口跪】爱上无前奏被秒杀的快感,394万,https://music.163.com/#/playlist?id=717159604,JayRoxis,https://music.163.com/#/user/home?id=69888361
世界经典古典音乐100首,382万,https://music.163.com/#/playlist?id=761345092,客居琉璃,https://music.163.com/#/user/home?id=402624714
『 Hi 一首 』电音,380万,https://music.163.com/#/playlist?id=57170293,s叁蓝,https://music.163.com/#/user/home?id=51417642
骚男丶注意马叉虫最新发布「骚男战歌」,371万,https://music.163.com/#/playlist?id=154170056,找女票还不如找好听的音乐,https://music.163.com/#/user/home?id=71828026
Hiphop街舞舞曲节奏超强swag,364万,https://music.163.com/#/playlist?id=2362497494,BLACK_STAR黑星,https://music.163.com/#/user/home?id=1481142714
燃向BGM／打着游戏，不知怎么屏幕就炸了,364万,https://music.163.com/#/playlist?id=66027568,後會無柒,https://music.163.com/#/user/home?id=38009098
日语典藏｜百首弹幕999+的神级宅曲,360万,https://music.163.com/#/playlist?id=5247184479,无限自由_jX11,https://music.163.com/#/user/home?id=1426292524
【回忆杀】暴露年龄的那些动漫影视主题曲,358万,https://music.163.com/#/playlist?id=538623759,雾与晨的杂货店,https://music.163.com/#/user/home?id=103780233
⑦啊♂乖乖站好（吾王比利の安利）,358万,https://music.163.com/#/playlist?id=552092990,苏van埃香蕉联盟,https://music.163.com/#/user/home?id=294058813
K A z A K❤ 流行歌曲,356万,https://music.163.com/#/playlist?id=595943545,包克Music,https://music.163.com/#/user/home?id=305839618
一曲探戈 风情万种,352万,https://music.163.com/#/playlist?id=760816,gzcat,https://music.163.com/#/user/home?id=59060
交际舞-圆舞曲(تانسا-ۋالىس)精选集,351万,https://music.163.com/#/playlist?id=309694159,岁月止于你_,https://music.163.com/#/user/home?id=89809668
自律训练动感神曲,348万,https://music.163.com/#/playlist?id=6683781787,HINSONKACHOY财,https://music.163.com/#/user/home?id=385768830
史诗级配乐，带你拯救地球,344万,https://music.163.com/#/playlist?id=313096695,摇钱猫,https://music.163.com/#/user/home?id=118915432
车载 автомобиль【俄语歌曲】,343万,https://music.163.com/#/playlist?id=2061528122,KOSOVALI,https://music.163.com/#/user/home?id=57421096
『震撼心灵的史诗音乐』,337万,https://music.163.com/#/playlist?id=95753311,乄VipMusic丶無雙,https://music.163.com/#/user/home?id=68890089
中古中土 北境临冬,336万,https://music.163.com/#/playlist?id=140953671,顾长嗟,https://music.163.com/#/user/home?id=75791840
〈sweet〉婚礼《英文》音乐「超级好听」,336万,https://music.163.com/#/playlist?id=88445049,笛音浅唱,https://music.163.com/#/user/home?id=65752824
无比震撼！历年史诗音乐专辑（精选）,332万,https://music.163.com/#/playlist?id=113355911,樱井莜木,https://music.163.com/#/user/home?id=78905899
BGM背景音乐库「激昂系」,326万,https://music.163.com/#/playlist?id=7602202,EeesARTS,https://music.163.com/#/user/home?id=7368577
【爆爱节奏】❤驾车专属⚠,322万,https://music.163.com/#/playlist?id=381782560,UMiD_节奏疯,https://music.163.com/#/user/home?id=44434102
【Celtic】跟着民谣去旅行--爱尔兰篇,310万,https://music.163.com/#/playlist?id=450768721,Nordrassil,https://music.163.com/#/user/home?id=83767210
全球失恋统计歌单,299万,https://music.163.com/#/playlist?id=5098329423,几曾焚笔动星辰-洛洛,https://music.163.com/#/user/home?id=1772198398
《最后的莫西干人》 你到底有多少个版！,285万,https://music.163.com/#/playlist?id=466318421,繁星-点典,https://music.163.com/#/user/home?id=47397127
凯尔特民谣 | 美妙奇异的凯尔特世界,281万,https://music.163.com/#/playlist?id=6630486540,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
世界顶级T台时装走秀音乐,276万,https://music.163.com/#/playlist?id=643885009,伊丽莎白眼,https://music.163.com/#/user/home?id=397299509
“花一定会再开”,275万,https://music.163.com/#/playlist?id=6947760399,a恋777,https://music.163.com/#/user/home?id=3351515091
全世界最好听的纯音乐（经典不朽）,274万,https://music.163.com/#/playlist?id=394046169,麦芒上的露珠,https://music.163.com/#/user/home?id=98468273
「工作日适用●钢琴演绎的流行音乐」 ❤,274万,https://music.163.com/#/playlist?id=9015889,深沉公子-,https://music.163.com/#/user/home?id=3017507
超短短信信息铃声，防吵耳。,273万,https://music.163.com/#/playlist?id=1998987835,梁知秋至,https://music.163.com/#/user/home?id=398881470
煲耳机更要煲心境，天籁人声辑,270万,https://music.163.com/#/playlist?id=105950568,朴露修夏,https://music.163.com/#/user/home?id=54614223
【科学证明】此歌单可以提高记忆力,262万,https://music.163.com/#/playlist?id=2166396167,七号邮箱,https://music.163.com/#/user/home?id=495394397
著名钢琴曲 经典,258万,https://music.163.com/#/playlist?id=96024351,幻结星,https://music.163.com/#/user/home?id=58491370
打最贵的石膏 坐最贵的轮椅,256万,https://music.163.com/#/playlist?id=452636071,仲裁bz,https://music.163.com/#/user/home?id=83187960
九天狐日常撞车逆风翻盘战歌,255万,https://music.163.com/#/playlist?id=2445746517,名字且不好取,https://music.163.com/#/user/home?id=406769849
爱尔兰风情 | 聆听音乐中的自在悠扬,252万,https://music.163.com/#/playlist?id=6595759463,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
世界古典名曲鉴赏,241万,https://music.163.com/#/playlist?id=55107078,Filmlife_of_Y,https://music.163.com/#/user/home?id=54421240
"DJ..欧美慢摇, 车载音乐",235万,https://music.163.com/#/playlist?id=957152399,mikmanim,https://music.163.com/#/user/home?id=135840705
听·大自然的声音（雨声收录）,234万,https://music.163.com/#/playlist?id=63687652,吴雪龙,https://music.163.com/#/user/home?id=39468344
震撼人心 史诗级配乐 100首,232万,https://music.163.com/#/playlist?id=67114238,半盏琉璃清风醉,https://music.163.com/#/user/home?id=64335788
大提琴 | 如晴天，似雨天。,231万,https://music.163.com/#/playlist?id=464535304,野孩子的梦呀,https://music.163.com/#/user/home?id=282702923
「史诗」悲壮震撼|逆境后的重生,229万,https://music.163.com/#/playlist?id=691521261,Bear布朗熊_,https://music.163.com/#/user/home?id=112957946
【迷人嗓音】阿塞拜疆歌手Uzeyir Mehdizade,227万,https://music.163.com/#/playlist?id=640134026,AGMUSIC丨,https://music.163.com/#/user/home?id=115090539
书店咖啡厅纯音乐漫漫与所有美好不期而遇,226万,https://music.163.com/#/playlist?id=3085533294,三粒星光,https://music.163.com/#/user/home?id=324008549
小酒馆一天的醉人曲调精选~,226万,https://music.163.com/#/playlist?id=63230933,尧舵嗔,https://music.163.com/#/user/home?id=28463449
【G-House & Slap House】硬房子车载,223万,https://music.163.com/#/playlist?id=2722743838,7LYLX,https://music.163.com/#/user/home?id=349486179
【Disk 1】超强气势史诗级纯音乐（重排版）,222万,https://music.163.com/#/playlist?id=63807634,风居住的街道_ZARD,https://music.163.com/#/user/home?id=42632520
感謝你曾來過,217万,https://music.163.com/#/playlist?id=5355452609,ckyzf,https://music.163.com/#/user/home?id=1978861519
被欧美殿堂级天后俘获的瞬间♬,214万,https://music.163.com/#/playlist?id=19798754,阿茶YS,https://music.163.com/#/user/home?id=6949725
【俄语车载】车载必备 ✈️✈️,210万,https://music.163.com/#/playlist?id=2768733289,Save_AJ,https://music.163.com/#/user/home?id=1437790149
社会人专用歌单，大佬里面请！,209万,https://music.163.com/#/playlist?id=6936664565,StriveToAchieve,https://music.163.com/#/user/home?id=4906232275
Obulkasim Omarn［吾布力卡斯木］,206万,https://music.163.com/#/playlist?id=170291690,kaderdan-_,https://music.163.com/#/user/home?id=48761741
那些你很熟悉的经典鬼畜bgm,198万,https://music.163.com/#/playlist?id=4966899949,Mghe7,https://music.163.com/#/user/home?id=1772456063
琉球暖风伴清酒，日本岛呗艺术家大赏,196万,https://music.163.com/#/playlist?id=2140965208,仲冬二二,https://music.163.com/#/user/home?id=499915181
AfroBeats 摇曳中灵魂释放,196万,https://music.163.com/#/playlist?id=7602515711,环球音乐国际部,https://music.163.com/#/user/home?id=422767
elijangupur 歌曲,194万,https://music.163.com/#/playlist?id=6871184123,新疆_Wj,https://music.163.com/#/user/home?id=1536073715
(G)I-DLE女孩子们出道歌曲合辑(持更),193万,https://music.163.com/#/playlist?id=2239889238,麋鹿和女孩子们,https://music.163.com/#/user/home?id=294064973
一曲梦入江湖一曲浪迹天涯一曲肝肠寸断,188万,https://music.163.com/#/playlist?id=69969639,欧文西,https://music.163.com/#/user/home?id=341393
轻快与摇摆 | 唤醒耳朵的雷鬼乐,184万,https://music.163.com/#/playlist?id=2052518648,如花一般绽放丶,https://music.163.com/#/user/home?id=50430012
林赛•斯特琳 重新被释义的小提琴,184万,https://music.163.com/#/playlist?id=39754467,只爱你MUSIC,https://music.163.com/#/user/home?id=17733868
乌兹别克明星组合 Benom & Ummon,184万,https://music.163.com/#/playlist?id=499129866,Almira-Official,https://music.163.com/#/user/home?id=131547574
德国工业重金精选,178万,https://music.163.com/#/playlist?id=9081955,小石头的爸爸,https://music.163.com/#/user/home?id=512810
JJ林俊杰专辑全收录,175万,https://music.163.com/#/playlist?id=973422761,Soya_HZQ,https://music.163.com/#/user/home?id=334984921
〖超燃神曲精选〗战歌史诗级BGM配乐,170万,https://music.163.com/#/playlist?id=2144098825,电音控lntro清扬,https://music.163.com/#/user/home?id=263995616
迷死人的萨克斯风发烧专辑,170万,https://music.163.com/#/playlist?id=40097733,風中獨行,https://music.163.com/#/user/home?id=7319652
【情迷西语】好听到爆的西班牙语歌曲,170万,https://music.163.com/#/playlist?id=390486694,JamiePhone,https://music.163.com/#/user/home?id=283425688
复古 白噪 低保真‖Lo-fi/Jazz hiphop,169万,https://music.163.com/#/playlist?id=2434306225,Nooresh-ho,https://music.163.com/#/user/home?id=307743232
‒❥乌兹比克歌曲︱Uzmir Medea♪,169万,https://music.163.com/#/playlist?id=2549025087,Abudu-Exclusive,https://music.163.com/#/user/home?id=371322228
俄语精选丨车载必备,168万,https://music.163.com/#/playlist?id=2924339773,帐号已注销,https://music.163.com/#/user/home?id=1730536897
中国歌手×远东韵律 the X Project音乐计划,168万,https://music.163.com/#/playlist?id=2797283416,Keijoy,https://music.163.com/#/user/home?id=1412348127
世界名曲钢琴曲·经典,165万,https://music.163.com/#/playlist?id=2516130659,钙片的罐子,https://music.163.com/#/user/home?id=405473156
独特的印第安、玛雅文化,164万,https://music.163.com/#/playlist?id=46899995,今挥惜梦,https://music.163.com/#/user/home?id=34525706
中世纪，以这一曲开始一场历险。,164万,https://music.163.com/#/playlist?id=75085161,陆维luv_baker,https://music.163.com/#/user/home?id=45852380
白噪音-水声-雨声-自然声-环境音-深度睡眠,163万,https://music.163.com/#/playlist?id=2352925892,沐光而行1,https://music.163.com/#/user/home?id=329903973
“个人宝藏音乐屋”,161万,https://music.163.com/#/playlist?id=2429725449,失眠鬼怪,https://music.163.com/#/user/home?id=539866389
Taxmamat Batur 塔什麦麦提·巴吐尔,159万,https://music.163.com/#/playlist?id=4893404427,kaysar-凯赛尔,https://music.163.com/#/user/home?id=3230061747
【世界百大DJ】欧美电音精选 瞬间燃烧心脏,158万,https://music.163.com/#/playlist?id=2772757874,零度视听Music,https://music.163.com/#/user/home?id=120280272
Fashion时装T台,157万,https://music.163.com/#/playlist?id=9630973,IvyJiang,https://music.163.com/#/user/home?id=9094223
无比震撼！史诗级配乐（中）,156万,https://music.163.com/#/playlist?id=106552862,樱井莜木,https://music.163.com/#/user/home?id=78905899
Bossa Nova［精选流行歌曲］,156万,https://music.163.com/#/playlist?id=6935284533,StriveToAchieve,https://music.163.com/#/user/home?id=4906232275
必听〈俄语歌曲〉气场控,155万,https://music.163.com/#/playlist?id=534669864,Haaasannn,https://music.163.com/#/user/home?id=83417430
【节奏很骚 】♪ 罗马尼亚舞曲 ❤,151万,https://music.163.com/#/playlist?id=86938236,UMiD_节奏疯,https://music.163.com/#/user/home?id=44434102
送给妈妈和胎儿的至纯之音！古典音乐。,149万,https://music.163.com/#/playlist?id=391551527,终遇终,https://music.163.com/#/user/home?id=32391454
圣殿|女巫|凯尔特|神话|克苏鲁|冷门|海盗,148万,https://music.163.com/#/playlist?id=2257437709,PDS-,https://music.163.com/#/user/home?id=565729222
凯尔特/爱尔兰/苏格兰音乐&中古欧洲民谣,147万,https://music.163.com/#/playlist?id=437803399,Aya的文花帖,https://music.163.com/#/user/home?id=104631609
永恒经典——Queen乐队,147万,https://music.163.com/#/playlist?id=541112712,SunqbS,https://music.163.com/#/user/home?id=32862595
《专用硬曲》硬不硬听完再说,146万,https://music.163.com/#/playlist?id=6588447676,Alif丶,https://music.163.com/#/user/home?id=390504621
【史诗级】大气震撼背景音乐 前方高能,146万,https://music.163.com/#/playlist?id=2174349425,一脸懵逼不卖萌,https://music.163.com/#/user/home?id=529391090
常用拉丁舞曲 恰恰,146万,https://music.163.com/#/playlist?id=310215981,丹丹丹木,https://music.163.com/#/user/home?id=51150773
世界军歌&进行曲 ♬【网易云音乐独家典藏】,145万,https://music.163.com/#/playlist?id=11021043,欧美音乐人,https://music.163.com/#/user/home?id=6735271
车载中文DJ歌曲｜油门踩碎 准备起飞,144万,https://music.163.com/#/playlist?id=7338413941,StriveToAchieve,https://music.163.com/#/user/home?id=4906232275
最好听的钢琴曲,144万,https://music.163.com/#/playlist?id=5029426105,-_-网抑云-_--_-,https://music.163.com/#/user/home?id=1416162619
Bilal Enwer/Jalal Enwer精选,143万,https://music.163.com/#/playlist?id=2856258185,Mardan_吐戈曼齐音乐,https://music.163.com/#/user/home?id=505527260
安德烈·波切利精选集~穿越心灵的声音,142万,https://music.163.com/#/playlist?id=319588027,什奕峰,https://music.163.com/#/user/home?id=119921962
「 视频背景音乐合集 」,138万,https://music.163.com/#/playlist?id=95552483,百变女皇丶Coco,https://music.163.com/#/user/home?id=81528542
高燃/巅峰对决,137万,https://music.163.com/#/playlist?id=7379514903,Aries_049,https://music.163.com/#/user/home?id=511338020
席琳迪翁32首经典歌曲,137万,https://music.163.com/#/playlist?id=556136386,淘漉音乐,https://music.163.com/#/user/home?id=253262059
%土嗨% 抖腿者专属**（各种摇）,137万,https://music.163.com/#/playlist?id=321246961,___凯子哥彡,https://music.163.com/#/user/home?id=134891312
无损典藏级新世纪音乐,135万,https://music.163.com/#/playlist?id=109544070,一川平野,https://music.163.com/#/user/home?id=52809315
旋律超好听的英文歌曲,133万,https://music.163.com/#/playlist?id=150016273,Perseverance___,https://music.163.com/#/user/home?id=120721548
 ᴇᴀ⁷ 车载必备神音乐,132万,https://music.163.com/#/playlist?id=2649210538,Abudu-Exclusive,https://music.163.com/#/user/home?id=371322228
Ⅲ『牛仔』 拉丁舞曲合辑,132万,https://music.163.com/#/playlist?id=871889291,拉丁Dancer_璇紫,https://music.163.com/#/user/home?id=298958313
车载丨️抖腿必备,131万,https://music.163.com/#/playlist?id=2619118233,帐号已注销,https://music.163.com/#/user/home?id=1730536897
『素材』中华传统民乐 ：鼓舞天下,131万,https://music.163.com/#/playlist?id=630781402,阿杰进化论,https://music.163.com/#/user/home?id=36066613
全球最華麗-終極女聲,127万,https://music.163.com/#/playlist?id=79388348,哥哥姓劉,https://music.163.com/#/user/home?id=59836871
网易云最好听的歌曲 持续更新,124万,https://music.163.com/#/playlist?id=7074969898,番茄不是特码头,https://music.163.com/#/user/home?id=624016856
金典华语｜最好的我们，拥有最好的时光,124万,https://music.163.com/#/playlist?id=7767292530,like--板栗,https://music.163.com/#/user/home?id=348743790
领先中国说唱五年,123万,https://music.163.com/#/playlist?id=2059267658,寻麻疹杀死刀脚,https://music.163.com/#/user/home?id=432393243
◎世界【原宿民民乐】,122万,https://music.163.com/#/playlist?id=57290128,潮画,https://music.163.com/#/user/home?id=3339920
国潮Supreme,122万,https://music.163.com/#/playlist?id=2618067281,蜻蜓iiii,https://music.163.com/#/user/home?id=535771819
中外名曲【经典不朽】,121万,https://music.163.com/#/playlist?id=817981047,情渡如肠,https://music.163.com/#/user/home?id=263705507
戴上耳机，感受3D环绕立体声,121万,https://music.163.com/#/playlist?id=56100283,茶荔斯,https://music.163.com/#/user/home?id=19930116
[Alborada Del Inka令人着迷•印第安],119万,https://music.163.com/#/playlist?id=27103389,Anita58,https://music.163.com/#/user/home?id=2320705
吟游北欧古谣，聆听岁月悠长。,117万,https://music.163.com/#/playlist?id=128621523,格调时代,https://music.163.com/#/user/home?id=17931035
单曲循环的歌 满是遗憾｜,117万,https://music.163.com/#/playlist?id=3180210716,丹丹丹木,https://music.163.com/#/user/home?id=51150773
耳机福利 • 双声道环绕立体音,117万,https://music.163.com/#/playlist?id=101117801,帐号已注销,https://music.163.com/#/user/home?id=66918816
别问，问就是獨愛时听的歌,115万,https://music.163.com/#/playlist?id=5083637546,spg15399,https://music.163.com/#/user/home?id=261566314
关羽专属上分BGM，听完你就燃了。,114万,https://music.163.com/#/playlist?id=2138545477,2021抖腿全球总决赛总冠军,https://music.163.com/#/user/home?id=611430386
如果跳舞，请用这些歌,113万,https://music.163.com/#/playlist?id=118724457,酷似小猪,https://music.163.com/#/user/home?id=55659030
【星辉】星家班出征寸草不生【星家班战歌】,112万,https://music.163.com/#/playlist?id=2341590931,莫拦她,https://music.163.com/#/user/home?id=1517178151
度假酒店背景音乐 ~ 浪漫弛放,111万,https://music.163.com/#/playlist?id=2023855962,愛別離-煎熬,https://music.163.com/#/user/home?id=68442862
-印度经典电影曲 ღ,111万,https://music.163.com/#/playlist?id=4983304653,Zulhumar-Amar,https://music.163.com/#/user/home?id=1512904203
适合早上听的歌，元气满满,110万,https://music.163.com/#/playlist?id=167497179,浪够了就回去干活,https://music.163.com/#/user/home?id=70926716
「拉丁风情」活力动感 节奏会上瘾（男声）,110万,https://music.163.com/#/playlist?id=500765335,帐号已注销,https://music.163.com/#/user/home?id=279511069
『夜店嗨曲』流行电音、抖腿系列 ♛,110万,https://music.163.com/#/playlist?id=96923419,MuzaFFer丨,https://music.163.com/#/user/home?id=43960922
希腊音乐的沉思【海伦·卡兰德罗作品集】,109万,https://music.163.com/#/playlist?id=58900758,Dorothywhl,https://music.163.com/#/user/home?id=8733570
阿拉木图的夜晚,109万,https://music.163.com/#/playlist?id=464640584,Azamat93,https://music.163.com/#/user/home?id=330746379
当你需要一段高逼格配乐时,109万,https://music.163.com/#/playlist?id=105173046,帅死的骆驼,https://music.163.com/#/user/home?id=85798737
新疆说唱perfect （不定期更新）,109万,https://music.163.com/#/playlist?id=168958250,_311_,https://music.163.com/#/user/home?id=69155587
同志，你应该听这些！,106万,https://music.163.com/#/playlist?id=2352563255,威震天_爱丽丝,https://music.163.com/#/user/home?id=423042443
维吾尔民歌精选uygur halik nahxisi,105万,https://music.163.com/#/playlist?id=3034188490,Sevda_1213,https://music.163.com/#/user/home?id=342832401
能够激发写作灵感的古典音乐,104万,https://music.163.com/#/playlist?id=111677239,樱井莜木,https://music.163.com/#/user/home?id=78905899
苍茫悠远震撼心灵音乐集锦,103万,https://music.163.com/#/playlist?id=4078052,万物皆歌,https://music.163.com/#/user/home?id=821243
日本指弹吉他大师名曲精选,102万,https://music.163.com/#/playlist?id=377781631,RannyY,https://music.163.com/#/user/home?id=123962091
献出心脏，前进！！！,102万,https://music.163.com/#/playlist?id=2329214800,奥萨多-皇-梅萨德斯,https://music.163.com/#/user/home?id=475263999
【典藏版】超赞极品音乐,101万,https://music.163.com/#/playlist?id=507198828,丿Sunny灬净土,https://music.163.com/#/user/home?id=285337851
2022卡塔尔世界杯 | 生命之杯，世界之梦,99万,https://music.163.com/#/playlist?id=170453688,EDM_Life,https://music.163.com/#/user/home?id=62008324
陪伴我静静入睡的世界名曲,99万,https://music.163.com/#/playlist?id=104784529,樱井莜木,https://music.163.com/#/user/home?id=78905899
☞【俄语、专属车载】俄罗斯上榜系列,97万,https://music.163.com/#/playlist?id=2980864693,Ali_Exclusive,https://music.163.com/#/user/home?id=83453053
真人区橙光大佬出场燃向BGM,97万,https://music.163.com/#/playlist?id=2411746737,人前怪人,https://music.163.com/#/user/home?id=539452304
空灵手碟 Handpan,96万,https://music.163.com/#/playlist?id=564113613,PurifiedOrigin,https://music.163.com/#/user/home?id=106371576
『读诗朗诵』背景音乐•古今中外（持更中）,96万,https://music.163.com/#/playlist?id=364360847,NJ听泽,https://music.163.com/#/user/home?id=134255297
做个独特又迷人的痞子吧—昆汀原声精选,95万,https://music.163.com/#/playlist?id=81902080,QuentinTArantino,https://music.163.com/#/user/home?id=41062858
宣传片|年会|邀请函|颁奖的震撼音乐,94万,https://music.163.com/#/playlist?id=427011112,lovis柏哇图,https://music.163.com/#/user/home?id=300666303
那些·好听的纯音卡农Canon,93万,https://music.163.com/#/playlist?id=148265400,不会跳绳的西瓜,https://music.163.com/#/user/home?id=39246431
