歌单名称,播放量,歌单链接,用户名称,用户链接
踩点 | 前方高能 让你欲罢不能的BGM,4722万,https://music.163.com/#/playlist?id=2712936322,Vxe-,https://music.163.com/#/user/home?id=1443914349
车载奢靡享受Deep House深度灵魂慢摇,4610万,https://music.163.com/#/playlist?id=134839472,Universal-EDM环球电子,https://music.163.com/#/user/home?id=93601798
【R&B】慵懒的感觉非常舒服,4087万,https://music.163.com/#/playlist?id=2094091970,猴里贵好想吃豆腐花,https://music.163.com/#/user/home?id=339152569
一周欧美上新 | Nicki Minaj联手Ice Spice献唱《芭比》原声,4000万,https://music.163.com/#/playlist?id=2859214503,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
一周欧美上新 | Nicki Minaj联手Ice Spice献唱《芭比》原声,4000万,https://music.163.com/#/playlist?id=2859214503,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
温柔英文歌-睡觉专用,3858万,https://music.163.com/#/playlist?id=2411629173,w柚w,https://music.163.com/#/user/home?id=368570325
评论过十万的英文歌（珍藏）,3763万,https://music.163.com/#/playlist?id=77771730,苏歌的情歌,https://music.163.com/#/user/home?id=70376886
欧美万评优质女声•萦绕耳畔忆于心间,3689万,https://music.163.com/#/playlist?id=2748492595,冷森Listen,https://music.163.com/#/user/home?id=85880409
【节奏控】超带感的英文歌③（惊艳篇）,3597万,https://music.163.com/#/playlist?id=404263661,原点FM,https://music.163.com/#/user/home?id=247176530
英文歌的天花板,3541万,https://music.163.com/#/playlist?id=2518831221,许许许aa,https://music.163.com/#/user/home?id=1452240587
【R&B】在璀璨星河下微醺 喝杯小酒吧！,3526万,https://music.163.com/#/playlist?id=3229941142,猴里贵好想吃豆腐花,https://music.163.com/#/user/home?id=339152569
赶走阴霾 来一首欢快的欧美小调,3371万,https://music.163.com/#/playlist?id=2084738832,鹿白川,https://music.163.com/#/user/home?id=493707309
时尚运动•必备节奏,3278万,https://music.163.com/#/playlist?id=101354498,yin雪燕,https://music.163.com/#/user/home?id=58152516
劲爆电音，英文纯音，节奏打点，应有尽有！,3207万,https://music.163.com/#/playlist?id=2525632823,沐辰style,https://music.163.com/#/user/home?id=1355199893
无前奏 舒服女声开口醉,3205万,https://music.163.com/#/playlist?id=557266433,扥你,https://music.163.com/#/user/home?id=95142402
【民谣盛宴】100首必听欧美民谣,3167万,https://music.163.com/#/playlist?id=311692545,pure日月,https://music.163.com/#/user/home?id=897345
100首经典英文歌曲排行榜*上篇,3084万,https://music.163.com/#/playlist?id=17044038,pure日月,https://music.163.com/#/user/home?id=897345
适合玩游戏/写作业时听的音乐,3060万,https://music.163.com/#/playlist?id=307460409,晓雾未散,https://music.163.com/#/user/home?id=127924370
「响指系」令人着迷的响指节奏♬,3022万,https://music.163.com/#/playlist?id=626186882,OyangJiaqi,https://music.163.com/#/user/home?id=122969642
『欧美』节奏控福利，抖腿族必备,3018万,https://music.163.com/#/playlist?id=563942723,朗格里戈郎,https://music.163.com/#/user/home?id=323301743
开口沉醉 · 慵懒迷幻的欧美女声,3017万,https://music.163.com/#/playlist?id=2116417781,贰拾壹阿-,https://music.163.com/#/user/home?id=552139943
适合努力学习英语时听的歌曲,3006万,https://music.163.com/#/playlist?id=2015397679,xept,https://music.163.com/#/user/home?id=74029445
一秒爱上前奏，开口彻底沦陷。「夏日篇」,2988万,https://music.163.com/#/playlist?id=82636101,格调时代,https://music.163.com/#/user/home?id=17931035
欧美点唱机 | 重温热播欧美流行单曲 每日30首,2909万,https://music.163.com/#/playlist?id=5212729721,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
打游戏必备| 感受这场听觉盛宴!,2721万,https://music.163.com/#/playlist?id=813333839,chaz1,https://music.163.com/#/user/home?id=129377889
高能燃脂•假期健身跑步必备BGM,2675万,https://music.163.com/#/playlist?id=163150274,yin雪燕,https://music.163.com/#/user/home?id=58152516
个人私藏最好的英文歌,2609万,https://music.163.com/#/playlist?id=25417131,光芒与希望,https://music.163.com/#/user/home?id=18469911
『惊艳女声』那些旋律沦陷的英文佳作,2559万,https://music.163.com/#/playlist?id=373584919,棕鹿与独角兽,https://music.163.com/#/user/home?id=86689729
小酒馆的微醺需要腔调和情怀,2539万,https://music.163.com/#/playlist?id=49242031,齊宣王啃牛角,https://music.163.com/#/user/home?id=2928531
【欧美翻唱】叫醒耳朵系列,2530万,https://music.163.com/#/playlist?id=118321798,零下Young,https://music.163.com/#/user/home?id=54278024
全球史诗级万评电音【百种风格】!,2431万,https://music.163.com/#/playlist?id=2303371412,BH回归Trance界,https://music.163.com/#/user/home?id=1497164611
Trap Remix丨当欧美热单遇上毒性低音,2416万,https://music.163.com/#/playlist?id=717848220,避难所Shelter,https://music.163.com/#/user/home?id=67630871
好听到炸的英文歌单！！！好歌单，不解释。,2413万,https://music.163.com/#/playlist?id=2709554023,cloud_杰,https://music.163.com/#/user/home?id=327725906
【万评电音】抬头，已是一片星海,2397万,https://music.163.com/#/playlist?id=2237048282,谐星七十六号,https://music.163.com/#/user/home?id=413580720
【节奏控】一听就上瘾的惊艳女声,2393万,https://music.163.com/#/playlist?id=768047050,还你一个夏天,https://music.163.com/#/user/home?id=259040755
泰勒斯威夫特那些不要钱的歌,2392万,https://music.163.com/#/playlist?id=2053195842,Lenka_Kripac,https://music.163.com/#/user/home?id=266990041
欧美高燃踩点丨荷尔蒙爆炸般的暴力美学,2227万,https://music.163.com/#/playlist?id=5381381410,Amber丶Queen,https://music.163.com/#/user/home?id=90928936
『加州公路』皮卡夕阳与微风，生活不止苟且,2154万,https://music.163.com/#/playlist?id=560609382,帐号已注销,https://music.163.com/#/user/home?id=136287087
林肯公园主唱离世 | 我努力过 但终究徒劳,2152万,https://music.163.com/#/playlist?id=818563810,welphenEDM,https://music.163.com/#/user/home?id=55535424
深情布鲁斯，浓情老酒馆。,2133万,https://music.163.com/#/playlist?id=939320758,帐号已注销,https://music.163.com/#/user/home?id=423252549
【旋律控】那些让你一秒沦陷的英文歌,2069万,https://music.163.com/#/playlist?id=2228795231,HUMAN00,https://music.163.com/#/user/home?id=50255421
「高质量英文歌」让你单曲循环的英文歌,2022万,https://music.163.com/#/playlist?id=2256615030,超爱吃菠萝OVO,https://music.163.com/#/user/home?id=310550047
网易云评论最多英文TOP100,1951万,https://music.163.com/#/playlist?id=3086599778,蚕豆音乐娘,https://music.163.com/#/user/home?id=275326625
欧美系百听不厌的神曲「节奏控精选」,1889万,https://music.163.com/#/playlist?id=60378509,lightsV,https://music.163.com/#/user/home?id=53959383
你要的激烈驾驶感！高强节奏【车载音乐】,1880万,https://music.163.com/#/playlist?id=74477909,HelloB007,https://music.163.com/#/user/home?id=69413167
爆好听的英文歌,1827万,https://music.163.com/#/playlist?id=459139271,丿Sunny灬净土,https://music.163.com/#/user/home?id=285337851
英语课上的那些英文歌【青春印象】,1817万,https://music.163.com/#/playlist?id=2414158210,云音乐曲库,https://music.163.com/#/user/home?id=2608402
「欧美」撩拨前奏控 独特得欲罢不能,1806万,https://music.163.com/#/playlist?id=323001404,冬瑾-,https://music.163.com/#/user/home?id=6810472
希望你的可爱，可以治愈一切烦恼,1771万,https://music.163.com/#/playlist?id=2523761864,mayuko然,https://music.163.com/#/user/home?id=129593031
油 管 `好听到爆的英文,1770万,https://music.163.com/#/playlist?id=731340834,神不登登-,https://music.163.com/#/user/home?id=388739879
【绝美人声+完美电音】，触电节奏一秒倾心~,1765万,https://music.163.com/#/playlist?id=146852233,_墨小凡_,https://music.163.com/#/user/home?id=118484559
慵懒小调 | 当阳光暖洋洋的洒在草地上,1734万,https://music.163.com/#/playlist?id=3097789970,Alprazolam____,https://music.163.com/#/user/home?id=1688564156
欧美超燃bgm·踩点向|燃到爆炸/剪辑风格,1694万,https://music.163.com/#/playlist?id=2643377729,yxich01,https://music.163.com/#/user/home?id=295825061
『欧美前奏控』论歌曲前奏的重要性,1685万,https://music.163.com/#/playlist?id=647135926,冷森Listen,https://music.163.com/#/user/home?id=85880409
世界顶级沙发酒吧音乐。,1684万,https://music.163.com/#/playlist?id=11067348,雰川水也,https://music.163.com/#/user/home?id=739256
打游戏必备歌曲 | 超燃,1656万,https://music.163.com/#/playlist?id=3102431204,狂拽瘸子那条好腿H,https://music.163.com/#/user/home?id=2052280489
【毒】开口沉醉，迷失于这女声,1626万,https://music.163.com/#/playlist?id=134606748,瘦茶,https://music.163.com/#/user/home?id=31199688
存在即女王 | 来人啊 把本宫的BGM呈上,1617万,https://music.163.com/#/playlist?id=869655720,KillBunny,https://music.163.com/#/user/home?id=98706997
『舒缓向 | 欧美』迷幻空灵，温暖人心,1564万,https://music.163.com/#/playlist?id=378213166,柠檬味海风Sound,https://music.163.com/#/user/home?id=48614773
嗨999+ 忍不住抖腿的欧美神曲 旋律控,1546万,https://music.163.com/#/playlist?id=3207281164,販賣限定_,https://music.163.com/#/user/home?id=1907829794
美剧中的神级插曲,1513万,https://music.163.com/#/playlist?id=78669437,Ian_Icebear,https://music.163.com/#/user/home?id=30053668
欧美丨旋律控的极致享受！,1484万,https://music.163.com/#/playlist?id=5393192213,a丶安逸,https://music.163.com/#/user/home?id=1628490861
「女毒」跌进充满梦幻般的意境,1450万,https://music.163.com/#/playlist?id=173781294,变忧郁,https://music.163.com/#/user/home?id=18166979
打游戏bgm 丨 什么运营节奏，我只想gank,1430万,https://music.163.com/#/playlist?id=709889148,元量空处,https://music.163.com/#/user/home?id=345393439
超级安利的午后必听英文歌曲,1414万,https://music.163.com/#/playlist?id=2727853808,TeMpT-y,https://music.163.com/#/user/home?id=89565205
开口即俘获人心，一听就爱上的英文歌 ②,1405万,https://music.163.com/#/playlist?id=2429537442,原点FM,https://music.163.com/#/user/home?id=247176530
那些曾经在Billboard上爆红的HipHop———,1396万,https://music.163.com/#/playlist?id=2122279649,火属,https://music.163.com/#/user/home?id=327516971
『惊艳男声』那些旋律沦陷的英文佳作,1394万,https://music.163.com/#/playlist?id=2374986047,棕鹿与独角兽,https://music.163.com/#/user/home?id=86689729
超好听的小清新英文歌1,1394万,https://music.163.com/#/playlist?id=77695007,yml-michelle,https://music.163.com/#/user/home?id=47549555
放轻松 就当漫游地球 来和我一起听吧！,1393万,https://music.163.com/#/playlist?id=5169111277,大大怪怪阿姨,https://music.163.com/#/user/home?id=1570363399
独享欧美Pop :耳机青年的深度陶醉,1391万,https://music.163.com/#/playlist?id=7336700790,猫肉桑,https://music.163.com/#/user/home?id=1625629421
北欧民谣 | 赐你一剂澄净安逸的心灵圣药,1388万,https://music.163.com/#/playlist?id=1997189512,Xthousis6,https://music.163.com/#/user/home?id=128196405
微醺｜R&B 慵懒 浪漫氛围感,1375万,https://music.163.com/#/playlist?id=6948039584,-孤岛与海_,https://music.163.com/#/user/home?id=1289346856
[节奏控]【超好听的小众英文歌】,1369万,https://music.163.com/#/playlist?id=7228606210,Gabelem,https://music.163.com/#/user/home?id=5161102955
[BGM]超带感欧美良曲（典藏版）,1330万,https://music.163.com/#/playlist?id=2939725092,夏日小臣,https://music.163.com/#/user/home?id=1893230351
很chill的R&B歌单 节奏布鲁斯 欧美,1329万,https://music.163.com/#/playlist?id=6620086396,alwaysbeROMANTIC,https://music.163.com/#/user/home?id=360486156
超燃 游戏歌单（带动全场）,1325万,https://music.163.com/#/playlist?id=2177013824,I琦玉老师I,https://music.163.com/#/user/home?id=536738731
Random丨听着就很快乐的英文歌,1310万,https://music.163.com/#/playlist?id=2853788694,JamJam28,https://music.163.com/#/user/home?id=409602887
【旋律控】超级好听的欧美良曲,1277万,https://music.163.com/#/playlist?id=6702660581,kasim-zz,https://music.163.com/#/user/home?id=291396567
NBA全明星御用宣传单曲！,1275万,https://music.163.com/#/playlist?id=48494804,-kAlvin-,https://music.163.com/#/user/home?id=35182624
「蓝调布鲁斯」老酒馆的暧昧情调 ₁,1257万,https://music.163.com/#/playlist?id=361338397,如花一般绽放丶,https://music.163.com/#/user/home?id=50430012
『电音女毒』女声响起，即沦陷之时,1254万,https://music.163.com/#/playlist?id=2314766620,HUMAN00,https://music.163.com/#/user/home?id=50255421
迷死人的前奏 百听不厌的前十秒,1240万,https://music.163.com/#/playlist?id=2634203521,螚安Vivienne,https://music.163.com/#/user/home?id=320509339
275首值得一生欣听的英文歌,1232万,https://music.163.com/#/playlist?id=404203653,帝歌-世界因你而更美好,https://music.163.com/#/user/home?id=113393189
「欧美」情遇英式小酒馆的浪漫✨,1202万,https://music.163.com/#/playlist?id=6954660951,-沐安_,https://music.163.com/#/user/home?id=1511153960
巨温柔的英文歌✨,1186万,https://music.163.com/#/playlist?id=2777953134,奈奈生晴子,https://music.163.com/#/user/home?id=1422238267
压箱私藏 | 那些躲在角落里的小众音乐,1183万,https://music.163.com/#/playlist?id=2998483698,茉瑾年,https://music.163.com/#/user/home?id=1511042199
那些好听不知道名字的神曲｛持续更新｝,1170万,https://music.163.com/#/playlist?id=416676558,胡英俊o,https://music.163.com/#/user/home?id=282156530
生活，太需要这些节奏了,1149万,https://music.163.com/#/playlist?id=2133712293,北漂老妖,https://music.163.com/#/user/home?id=98971
【珍藏】必听的一百五十首音乐剧名曲,1142万,https://music.163.com/#/playlist?id=404757132,辞雀,https://music.163.com/#/user/home?id=67853143
『励志英文歌』生命不止如此,1136万,https://music.163.com/#/playlist?id=453961144,大头兔子短腿猫,https://music.163.com/#/user/home?id=290638928
【不要让战斗停下来】超燃英文歌系列,1118万,https://music.163.com/#/playlist?id=2020356066,Cass-的翅膀,https://music.163.com/#/user/home?id=383058569
安静|那些自带高级感的英文歌,1115万,https://music.163.com/#/playlist?id=4920405293,知鱼__Carrie,https://music.163.com/#/user/home?id=299732000
〖私藏〗节奏盛宴，总有一首你的单曲循环,1114万,https://music.163.com/#/playlist?id=2255720648,名侦探-柯北,https://music.163.com/#/user/home?id=44530116
温柔晚安曲 | 我想在梦里飞向宇宙的另一边,1098万,https://music.163.com/#/playlist?id=3228267859,后原,https://music.163.com/#/user/home?id=305003351
欢快旋律清新女声萦绕快乐气氛,1095万,https://music.163.com/#/playlist?id=156720466,变忧郁,https://music.163.com/#/user/home?id=18166979
「百首节奏向的英文男声」,1009万,https://music.163.com/#/playlist?id=777978518,后来就起风了,https://music.163.com/#/user/home?id=497102802
冲击耳膜！欧美说唱最强音,1008万,https://music.163.com/#/playlist?id=46917435,说出愿望_吧,https://music.163.com/#/user/home?id=12115399
大师们牛逼轰轰的Swing Jazz,998万,https://music.163.com/#/playlist?id=25201357,雰川水也,https://music.163.com/#/user/home?id=739256
全球历史上销量最高的100首单曲,995万,https://music.163.com/#/playlist?id=102922518,下一颗巧克力,https://music.163.com/#/user/home?id=2445590
起床/健身/洗澡/通勤/开车/跑步/醒脑,989万,https://music.163.com/#/playlist?id=2484415186,三韦三,https://music.163.com/#/user/home?id=265801124
辣妹平时都在听什么？,978万,https://music.163.com/#/playlist?id=5391313096,qhuiya,https://music.163.com/#/user/home?id=347312827
"""我永远屈服于温柔，你是温柔本身""",969万,https://music.163.com/#/playlist?id=2445945181,杉茶先生,https://music.163.com/#/user/home?id=48115956
控球 节奏 打球时听的歌 ＃ 控卫,965万,https://music.163.com/#/playlist?id=5451679698,余俊江-,https://music.163.com/#/user/home?id=1442774431
『欧美流行』始于前奏—开口跪,963万,https://music.163.com/#/playlist?id=6724978342,达达乌帕谷,https://music.163.com/#/user/home?id=288691619
直抵心灵深处的欧美伤感女嗓,963万,https://music.163.com/#/playlist?id=2661667887,-电音迷弟,https://music.163.com/#/user/home?id=320240366
跑步歌单丨亲测越跑越爽那种,957万,https://music.163.com/#/playlist?id=958306801,葫芦岛李相赫,https://music.163.com/#/user/home?id=381941054
在欧洲田园般的乡村小路骑单车/不定期更新,945万,https://music.163.com/#/playlist?id=89272476,DutchDanny,https://music.163.com/#/user/home?id=69242578
hot girl辣妹必备！,942万,https://music.163.com/#/playlist?id=2653139197,imssshui_,https://music.163.com/#/user/home?id=444934368
玫瑰全都给你 可不可以把你给我？,930万,https://music.163.com/#/playlist?id=2097947168,NickyRomero,https://music.163.com/#/user/home?id=53654839
［节奏控］好听的英文歌持续更新中,929万,https://music.163.com/#/playlist?id=6860376211,林姝虞,https://music.163.com/#/user/home?id=1505432691
欧美控精选：沦陷上瘾倾心旋律,928万,https://music.163.com/#/playlist?id=7358981102,鱼饼好吃耶,https://music.163.com/#/user/home?id=1548006936
呢喃细语 · 触电般的酥麻感侵入全身,924万,https://music.163.com/#/playlist?id=2017842999,qhuiya,https://music.163.com/#/user/home?id=347312827
超赞！跑步燃脂的健身运动节奏,922万,https://music.163.com/#/playlist?id=111126364,瑾妤汐,https://music.163.com/#/user/home?id=55599589
慵懒随性 | 戴上耳机舒适度100%,919万,https://music.163.com/#/playlist?id=6597679343,期待每次见面,https://music.163.com/#/user/home?id=1286855393
宝藏R&B：那些挑动心弦的惊艳佳作,919万,https://music.163.com/#/playlist?id=3198941866,BAEK-J,https://music.163.com/#/user/home?id=288364640
「英伦摇滚」唱片中的昔日时光,918万,https://music.163.com/#/playlist?id=934792457,xept,https://music.163.com/#/user/home?id=74029445
美女ᴍᴀᴋᴇᴜᴘ｜面膜｜洗澡洗脸｜歌单,918万,https://music.163.com/#/playlist?id=2660676614,-crystall-,https://music.163.com/#/user/home?id=304521443
清晨起来打开窗，心情美美哒,910万,https://music.163.com/#/playlist?id=2335993921,孤独中清醒,https://music.163.com/#/user/home?id=533480860
♪适合学习英语的歌曲推荐,903万,https://music.163.com/#/playlist?id=520172117,--苏麻离青--,https://music.163.com/#/user/home?id=93983257
【英文】燃爆全场的英文歌曲，嗨到天亮！,887万,https://music.163.com/#/playlist?id=2669325401,到月球上走走,https://music.163.com/#/user/home?id=1704916943
黑胶酒馆|耳畔的浪漫眼中的你,885万,https://music.163.com/#/playlist?id=2125737991,卧室坐家,https://music.163.com/#/user/home?id=122356259
我听欧美民谣的美好时光,878万,https://music.163.com/#/playlist?id=34254526,ceth,https://music.163.com/#/user/home?id=205640
Billie Eilish-私藏的小精灵藏不住了,873万,https://music.163.com/#/playlist?id=2658719297,pseudoephedrine,https://music.163.com/#/user/home?id=88437731
《复古青年蹦迪指南》,871万,https://music.163.com/#/playlist?id=2456763210,Noise-x,https://music.163.com/#/user/home?id=374353420
【节奏控】超燃带感英文歌,858万,https://music.163.com/#/playlist?id=377552261,胖座不能橘,https://music.163.com/#/user/home?id=275069907
激励 | 在属于你的世界里放肆奔跑,851万,https://music.163.com/#/playlist?id=622954530,Guanzhi观止,https://music.163.com/#/user/home?id=246964187
欧美经典 曾经感动过你的欧美歌曲,849万,https://music.163.com/#/playlist?id=2793820466,Romantic丶Notes,https://music.163.com/#/user/home?id=90953939
节奏控 | 神仙音律，瞬间开启心动模式,848万,https://music.163.com/#/playlist?id=2963717607,鱼骨与飞鸟集,https://music.163.com/#/user/home?id=111782500
很温柔吧 | 一秒沦陷的小众沉溺嗓音,847万,https://music.163.com/#/playlist?id=5363172472,布洛芬解药,https://music.163.com/#/user/home?id=34898020
一周欧美说唱 | Young Thug携新专辑重磅归来,846万,https://music.163.com/#/playlist?id=5395488578,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
一周欧美说唱 | Young Thug携新专辑重磅归来,846万,https://music.163.com/#/playlist?id=5395488578,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
点进来记得开随机播放:),843万,https://music.163.com/#/playlist?id=383630156,VITESSE552,https://music.163.com/#/user/home?id=92170960
打游戏超火的英文歌 巨燃战歌,821万,https://music.163.com/#/playlist?id=916124839,不胜西瓜,https://music.163.com/#/user/home?id=409063022
「皱起的雾」夜空中潜沉着死去的月亮,818万,https://music.163.com/#/playlist?id=2730291578,独行的棕鹿,https://music.163.com/#/user/home?id=66369446
【节奏控】清爽节奏，中毒的旋律循环不止,818万,https://music.163.com/#/playlist?id=780523862,原点FM,https://music.163.com/#/user/home?id=247176530
『欧美精选』爱于前奏 死于高潮,812万,https://music.163.com/#/playlist?id=6813112165,小软溪,https://music.163.com/#/user/home?id=1418990258
[ 运动音乐 ] 脂肪与美貌不可兼得,810万,https://music.163.com/#/playlist?id=24344383,柠檬酸自知,https://music.163.com/#/user/home?id=6802965
耳朵存在的理由，200首必听欧美歌曲,806万,https://music.163.com/#/playlist?id=2842861987,pure日月,https://music.163.com/#/user/home?id=897345
俏皮与性感极致摩擦 碰撞完美化学反应,803万,https://music.163.com/#/playlist?id=4940149731,舒挽睡不醒,https://music.163.com/#/user/home?id=1605616268
〔超燃英文歌曲丨爆炸踩点系列〕,802万,https://music.163.com/#/playlist?id=5080932663,Bilaliden-,https://music.163.com/#/user/home?id=299702426
【踩点剪辑向】色気/斯文败类/燃/炸/,800万,https://music.163.com/#/playlist?id=2662842746,Morocco_Linaria,https://music.163.com/#/user/home?id=1560844224
美国红房子舞室编舞用曲Millennium Dance,798万,https://music.163.com/#/playlist?id=695655588,雪国姑娘,https://music.163.com/#/user/home?id=111207116
寻一处僻静角落听大叔弹唱,793万,https://music.163.com/#/playlist?id=433008347,佐为的小迷妹,https://music.163.com/#/user/home?id=107418616
【Rap】开车听这些 交警都问你要歌名,789万,https://music.163.com/#/playlist?id=7301594684,猴里贵好想吃豆腐花,https://music.163.com/#/user/home?id=339152569
节奏控|那些超带感的英文歌,787万,https://music.163.com/#/playlist?id=3184906613,如果是妳的hua,https://music.163.com/#/user/home?id=2101498436
欧美嘻哈＆【篮球节奏控】,786万,https://music.163.com/#/playlist?id=549368187,毒克文,https://music.163.com/#/user/home?id=383778257
〖温柔男嗓〗 磁性的声音给你不一样的心动,770万,https://music.163.com/#/playlist?id=465977205,浮丨光,https://music.163.com/#/user/home?id=48661876
惬意舒适★温馨的阳光照着柔软的枕头,760万,https://music.163.com/#/playlist?id=5153592120,樱桃味音乐,https://music.163.com/#/user/home?id=1323364095
睡眠治愈曲 | 慵懒撩人，聆听入境,760万,https://music.163.com/#/playlist?id=2871863641,后原,https://music.163.com/#/user/home?id=305003351
『代入感超强』游戏必备超燃歌曲,757万,https://music.163.com/#/playlist?id=2680716755,倒数-18,https://music.163.com/#/user/home?id=1524998464
『学霸模式』让音乐来陪伴一天的学习,754万,https://music.163.com/#/playlist?id=2708862630,樱桃味音乐,https://music.163.com/#/user/home?id=1323364095
微醺 慵懒 高级感 [又纯又欲],753万,https://music.163.com/#/playlist?id=5200022097,邓邓yuuuu,https://music.163.com/#/user/home?id=300901116
史上最经典英文歌，首首耳熟能详百听不厌,740万,https://music.163.com/#/playlist?id=401802042,乐之Freda,https://music.163.com/#/user/home?id=124538160
「化妆/洗澡」女孩子当然是草莓味的!,736万,https://music.163.com/#/playlist?id=5465168735,iambeiqing,https://music.163.com/#/user/home?id=1452890391
开口沉醉英文歌【写作业/运动/睡觉】,735万,https://music.163.com/#/playlist?id=2895448834,白月荒,https://music.163.com/#/user/home?id=1795305702
慵懒小众｜神曲级别迷幻吟唱,734万,https://music.163.com/#/playlist?id=6968174686,花信空,https://music.163.com/#/user/home?id=1319355178
一些很欲 缠绵 性感 的歌｜欧美,725万,https://music.163.com/#/playlist?id=6960440256,alwaysbeROMANTIC,https://music.163.com/#/user/home?id=360486156
30秒必有高潮点,722万,https://music.163.com/#/playlist?id=2993354249,极品鱼子酱,https://music.163.com/#/user/home?id=555930725
盛夏荷尔蒙 | 通勤路上的心动旋律,715万,https://music.163.com/#/playlist?id=2771125155,弄潮儿电台,https://music.163.com/#/user/home?id=52895432
青柠味复古 ✘ 凌步夏傍西海岸的空幻,713万,https://music.163.com/#/playlist?id=2296601213,-XxxGreyenios-,https://music.163.com/#/user/home?id=2936282
仙女化妆/洗澡/敷面膜歌单 卡点 节奏,708万,https://music.163.com/#/playlist?id=478761222,浪漫土土,https://music.163.com/#/user/home?id=340700238
『阿卡贝拉』换种方式演绎欧美热单,706万,https://music.163.com/#/playlist?id=160065334,ZellaDay,https://music.163.com/#/user/home?id=57953301
戴上耳机•拥抱美好与今晚的秋风,691万,https://music.163.com/#/playlist?id=5240172096,樱桃味音乐,https://music.163.com/#/user/home?id=1323364095
欧美·中国风 I 西方节奏里绮丽的东方乐韵,688万,https://music.163.com/#/playlist?id=365383154,Xenyc,https://music.163.com/#/user/home?id=85351650
慵懒风R&B||是能迷死人的英文歌！,685万,https://music.163.com/#/playlist?id=2690487072,Mus木肆,https://music.163.com/#/user/home?id=137425711
[治愈英文]没有名字的夜晚,685万,https://music.163.com/#/playlist?id=6996167283,帐号已注销,https://music.163.com/#/user/home?id=1882166666
把温柔唱成了英文歌，融化了星河,685万,https://music.163.com/#/playlist?id=587468955,八月夏末_,https://music.163.com/#/user/home?id=56002621
【柔情金属】硬汉们的似水柔情，无尽悲伤,682万,https://music.163.com/#/playlist?id=475190202,夕阳下的盛宴,https://music.163.com/#/user/home?id=62230165
➡️一听就上瘾的英语歌曲⬅️❤️,675万,https://music.163.com/#/playlist?id=2163570373,雪宝krit,https://music.163.com/#/user/home?id=1408777466
体育生训练BGM（肾上腺素飙升）,672万,https://music.163.com/#/playlist?id=6849697306,Hao不鱿鱼,https://music.163.com/#/user/home?id=1362869267
无前奏系列 | 心动挑战，耳朵喜欢好音乐,669万,https://music.163.com/#/playlist?id=4874886418,olly的牙缝,https://music.163.com/#/user/home?id=34885501
