歌单名称,播放量,歌单链接,用户名称,用户链接
「罗 马 尼 亚 ♪珍藏」,134万,https://music.163.com/#/playlist?id=365882160,Play6oy,https://music.163.com/#/user/home?id=85709798
酒吧摇头电音House -,123万,https://music.163.com/#/playlist?id=2281229569,伊尔215,https://music.163.com/#/user/home?id=631869154
搞笑视频背景音乐大全,122万,https://music.163.com/#/playlist?id=827576487,最后de星痕,https://music.163.com/#/user/home?id=320515639
「重低音火花」炸街必备,120万,https://music.163.com/#/playlist?id=2914510080,EA7重口味,https://music.163.com/#/user/home?id=626791273
雷鬼躁动 ·脉冲dancehall,118万,https://music.163.com/#/playlist?id=5013887304,你丢的月亮吗,https://music.163.com/#/user/home?id=304641565
杜比5.1声道环绕立体声,117万,https://music.163.com/#/playlist?id=360970094,泡面吃我,https://music.163.com/#/user/home?id=254545149
K-pop 动感韩国女团舞曲 属于kpop的魅力,113万,https://music.163.com/#/playlist?id=2480113371,MOONSMOVIE,https://music.163.com/#/user/home?id=499537566
时代公路之歌、,110万,https://music.163.com/#/playlist?id=2208607170,没有去过热河路,https://music.163.com/#/user/home?id=553673683
The Bible.,100万,https://music.163.com/#/playlist?id=73738480,1MthEcHaos,https://music.163.com/#/user/home?id=58804108
Hiphop/NewStyle Solo用曲,100万,https://music.163.com/#/playlist?id=169026194,F_Que,https://music.163.com/#/user/home?id=90951008
世界顶级电音大师之作，蹦迪专用。,98万,https://music.163.com/#/playlist?id=2181218026,未忈en,https://music.163.com/#/user/home?id=582285522
红番区抖腿聚集地！,90万,https://music.163.com/#/playlist?id=437441009,Callous_宝贝,https://music.163.com/#/user/home?id=134355044
阿布都赛米Abdusami,87万,https://music.163.com/#/playlist?id=125692173,音乐大师师,https://music.163.com/#/user/home?id=102577280
放克灵魂蓝调疯克黑人音乐,86万,https://music.163.com/#/playlist?id=55448657,用户3751588,https://music.163.com/#/user/home?id=3751588
劲爆嗨曲摇摆至上,83万,https://music.163.com/#/playlist?id=808554605,叶尔呐呐呐,https://music.163.com/#/user/home?id=301637414
牙买加：阳光沙滩朗姆酒，蓝山咖啡雷鬼乐,79万,https://music.163.com/#/playlist?id=65965637,YouTube热门日推,https://music.163.com/#/user/home?id=19389416
••• 脑子被 LATINO 洗回出厂设置 •••,74万,https://music.163.com/#/playlist?id=126580807,Humammm,https://music.163.com/#/user/home?id=44804983
蹦迪选手请就位/：） 炸炸炸；）,72万,https://music.163.com/#/playlist?id=2216789423,阿beibei坝,https://music.163.com/#/user/home?id=123629792
Nazar Obul［乃宰尔］,71万,https://music.163.com/#/playlist?id=161316606,kaderdan-_,https://music.163.com/#/user/home?id=48761741
车臣 满满俄罗斯,65万,https://music.163.com/#/playlist?id=545586672,请善待二弟,https://music.163.com/#/user/home?id=314167144
「2021」雷鬼经典Reggae Classic,64万,https://music.163.com/#/playlist?id=22465396,刘军Nic,https://music.163.com/#/user/home?id=12053379
超燃打野专属BGM《野王必备》,64万,https://music.163.com/#/playlist?id=5309905811,君等雨,https://music.163.com/#/user/home?id=3952266234
【起床神曲】如何优雅地逼疯你的邻居,63万,https://music.163.com/#/playlist?id=2225305277,tuzchr,https://music.163.com/#/user/home?id=572083042
【韩语】泡菜国雷鬼风也玩得转,61万,https://music.163.com/#/playlist?id=417283973,sassyzyj,https://music.163.com/#/user/home?id=3610613
跟我听雷鬼，提臀又曲腿～杭天的雷鬼歌单,60万,https://music.163.com/#/playlist?id=699441083,tiantianrock,https://music.163.com/#/user/home?id=122769684
准备好了吗？reggaetón邀你一起来摆臀,60万,https://music.163.com/#/playlist?id=2544525269,i看美剧,https://music.163.com/#/user/home?id=267056613
✪ 节奏严重有毒◆慎重 ✪,60万,https://music.163.com/#/playlist?id=138411049,伊尔_Erpan,https://music.163.com/#/user/home?id=43945111
伪trap-精选100首-万首歌单合并,58万,https://music.163.com/#/playlist?id=82360912,Mr-YYS-AND,https://music.163.com/#/user/home?id=13934386
【雷鬼节奏】❤ 节奏疯系列⚡,57万,https://music.163.com/#/playlist?id=493600449,UMiD_节奏疯,https://music.163.com/#/user/home?id=44434102
拉丁舞曲 牛仔,57万,https://music.163.com/#/playlist?id=2499880778,丹丹丹木,https://music.163.com/#/user/home?id=51150773
【日系炫酷】迎面吹来一阵夏日旋风,56万,https://music.163.com/#/playlist?id=5019336453,云音乐樱花酱,https://music.163.com/#/user/home?id=1411440874
MIAMI Club|蹦迪必备,54万,https://music.163.com/#/playlist?id=2269199991,DJ_Dusio,https://music.163.com/#/user/home?id=360830258
Old School伴奏beat,53万,https://music.163.com/#/playlist?id=523516618,Money-PooL,https://music.163.com/#/user/home?id=369820910
Rap & Trap,51万,https://music.163.com/#/playlist?id=118289201,Julio_Watt,https://music.163.com/#/user/home?id=51864352
⌚︎ REGGAE丨从牙买加到云南,50万,https://music.163.com/#/playlist?id=39967792,具象波,https://music.163.com/#/user/home?id=19787526
Rapper,49万,https://music.163.com/#/playlist?id=833366932,JHYU-01,https://music.163.com/#/user/home?id=551077661
翻 身 农 奴 把 歌 唱,48万,https://music.163.com/#/playlist?id=48014350,Tyl3r,https://music.163.com/#/user/home?id=19464651
拉丁舞曲 伦巴,48万,https://music.163.com/#/playlist?id=923203672,丹丹丹木,https://music.163.com/#/user/home?id=51150773
Beat 多为Boom Bap free 欢迎投稿,48万,https://music.163.com/#/playlist?id=1996497047,ToNyLe昊子,https://music.163.com/#/user/home?id=453012845
|车载|谁会拒绝一台M power呢？,46万,https://music.163.com/#/playlist?id=638300839,儒雅的淮安老王,https://music.163.com/#/user/home?id=90095834
yoldixim,46万,https://music.163.com/#/playlist?id=2672794284,KDay__,https://music.163.com/#/user/home?id=1662546871
Dancehall 律动,45万,https://music.163.com/#/playlist?id=581190947,橙汁呀哦,https://music.163.com/#/user/home?id=408517587
我点高香敬神明 抵我心中意难平,44万,https://music.163.com/#/playlist?id=3180796957,宾宾bi,https://music.163.com/#/user/home?id=1547192591
〔★〕≈ 雷鬼•Latino舞曲✔ ≈〔★〕,44万,https://music.163.com/#/playlist?id=43573869,Fenomeno_,https://music.163.com/#/user/home?id=30687788
独壹不贰ONO,40万,https://music.163.com/#/playlist?id=760383259,ONOMUSICGROUP,https://music.163.com/#/user/home?id=497666375
「雷鬼音乐精选」,39万,https://music.163.com/#/playlist?id=44854855,Mongollover,https://music.163.com/#/user/home?id=47479795
雷鬼是背包旅行世界的通行证,39万,https://music.163.com/#/playlist?id=104644962,痛仰乐队,https://music.163.com/#/user/home?id=31854110
拉丁舞曲 桑巴,39万,https://music.163.com/#/playlist?id=923249103,丹丹丹木,https://music.163.com/#/user/home?id=51150773
[雷鬼音乐] Chill牙买加热带异域风情,37万,https://music.163.com/#/playlist?id=6887242074,我就这味儿,https://music.163.com/#/user/home?id=427336623
民谣、摇滚、雷鬼、后摇总有一个是你的菜！,37万,https://music.163.com/#/playlist?id=92270283,Beck-C,https://music.163.com/#/user/home?id=1043402
夏日在路上 | 记录旅途的必备PLOG配乐,36万,https://music.163.com/#/playlist?id=7560757890,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
「雷鬼音乐500首精选」雷鬼党必藏歌单,36万,https://music.163.com/#/playlist?id=2818648102,侠侣亲子-许天准,https://music.163.com/#/user/home?id=82706946
你的男孩T_T的歌单,36万,https://music.163.com/#/playlist?id=718085606,你的男孩T_T,https://music.163.com/#/user/home?id=126538818
雷鬼选集 I 耳朵里住了只会蹦哒的小兔子,36万,https://music.163.com/#/playlist?id=397957470,Xenyc,https://music.163.com/#/user/home?id=85351650
音乐鬼才Bobby McFerrin,36万,https://music.163.com/#/playlist?id=116050093,-Kazigga-,https://music.163.com/#/user/home?id=55044394
｜雷鬼吉他ᐛ 草裙手鼓｜,35万,https://music.163.com/#/playlist?id=100888244,Ivoryispissed,https://music.163.com/#/user/home?id=65545986
滚动的天空 Rolling Sky OST（兔年奖励）,35万,https://music.163.com/#/playlist?id=951023626,小范带你Van,https://music.163.com/#/user/home?id=597074953
经典另类洗脑神曲,34万,https://music.163.com/#/playlist?id=75351192,倾心汝之恋0719,https://music.163.com/#/user/home?id=69866982
Zumba 南美拉丁舞曲 嗨嗨嗨,33万,https://music.163.com/#/playlist?id=80371466,ManGo_MXW,https://music.163.com/#/user/home?id=14032122
WWE大牌名星《震撼出場》音樂,33万,https://music.163.com/#/playlist?id=82932068,哥哥姓劉,https://music.163.com/#/user/home?id=59836871
精选｜雷鬼·Reggae节奏蓝调抒情音乐,32万,https://music.163.com/#/playlist?id=6613382982,韩知心i,https://music.163.com/#/user/home?id=1843488905
雷鬼的叶子会开花。,32万,https://music.163.com/#/playlist?id=118929161,-Kazigga-,https://music.163.com/#/user/home?id=55044394
_______ Romania ♛ 罗马尼亚,32万,https://music.163.com/#/playlist?id=159647721,Xir_1028,https://music.163.com/#/user/home?id=50756889
超燃电子音乐歌曲（游戏之音）,29万,https://music.163.com/#/playlist?id=5381840329,小河里的春风,https://music.163.com/#/user/home?id=2023441214
♬ 粵語說唱rap 厚塞利！,29万,https://music.163.com/#/playlist?id=98555801,我是幻隐密,https://music.163.com/#/user/home?id=19638252
Moombahton | 电子入耳飞行云端,27万,https://music.163.com/#/playlist?id=817473172,烈雨,https://music.163.com/#/user/home?id=34272600
南征北战记忆,27万,https://music.163.com/#/playlist?id=110819816,Humanleevis-zz,https://music.163.com/#/user/home?id=69593625
雷鬼是什么“鬼”？！,26万,https://music.163.com/#/playlist?id=64286072,贾蝶衣,https://music.163.com/#/user/home?id=13887680
『雷鬼』在牙买加晒晒太阳拍拍鼓,26万,https://music.163.com/#/playlist?id=88821276,诚实假日酒店,https://music.163.com/#/user/home?id=20214600
3D 环绕 曲儿带上耳机 整个世界都是你的！,26万,https://music.163.com/#/playlist?id=90218346,播音二班陈同学,https://music.163.com/#/user/home?id=65366638
雷鬼合集 WAKE UP BRO.,24万,https://music.163.com/#/playlist?id=963829530,布狗袋,https://music.163.com/#/user/home?id=15724026
••• 会有家夜店跟我同名 •••,23万,https://music.163.com/#/playlist?id=140725152,Humammm,https://music.163.com/#/user/home?id=44804983
Kizomba Mix✔️,23万,https://music.163.com/#/playlist?id=45568826,DILMIERO,https://music.163.com/#/user/home?id=13064814
牙买加的小草,22万,https://music.163.com/#/playlist?id=25346041,lightz,https://music.163.com/#/user/home?id=11858348
Marilyn Manson 狂躁的金属,22万,https://music.163.com/#/playlist?id=20739751,富甲一方逗号,https://music.163.com/#/user/home?id=12531618
韩式雷鬼河东勋,22万,https://music.163.com/#/playlist?id=111190574,Pheebs_4U,https://music.163.com/#/user/home?id=60102271
雷鬼Reggae格莱美历届最佳雷鬼专辑一音乐,21万,https://music.163.com/#/playlist?id=4945600559,解忧杂货社_,https://music.163.com/#/user/home?id=618654806
历年格莱美最佳雷鬼专辑大赏,21万,https://music.163.com/#/playlist?id=15181772,用户9142241,https://music.163.com/#/user/home?id=9142241
ragga raggamuffin dancehall Reggaeton,21万,https://music.163.com/#/playlist?id=76444225,小宇chy,https://music.163.com/#/user/home?id=50994107
『魔性神曲』辣耳朵,21万,https://music.163.com/#/playlist?id=457381821,Haoperfect,https://music.163.com/#/user/home?id=309669456
雷鬼风潮 | 来自牙买加的狂欢之声,20万,https://music.163.com/#/playlist?id=6686195781,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
牙买加的小酒馆,20万,https://music.163.com/#/playlist?id=433634828,石狩川,https://music.163.com/#/user/home?id=277581457
Reggae Dub Music(雷鬼&回响）,20万,https://music.163.com/#/playlist?id=327171830,镜中的镜忠人,https://music.163.com/#/user/home?id=66588755
摸鱼放空必备 | 雷鬼特调PLAY起来,20万,https://music.163.com/#/playlist?id=2471545793,云音乐VIP,https://music.163.com/#/user/home?id=1452176465
雷鬼及布鲁斯还有放克,20万,https://music.163.com/#/playlist?id=887243758,忘呼说易,https://music.163.com/#/user/home?id=266417504
毒性Rap|用耳机吸两口？,20万,https://music.163.com/#/playlist?id=2427665271,CIR说唱组合,https://music.163.com/#/user/home?id=132584688
••• ⚜️KuDuRo MIX⚜️ •••,20万,https://music.163.com/#/playlist?id=108055836,Humammm,https://music.163.com/#/user/home?id=44804983
Snoop Dogg 狗爷大世界,20万,https://music.163.com/#/playlist?id=105015741,白一丁Pete,https://music.163.com/#/user/home?id=40936648
Moombahton | twerking,20万,https://music.163.com/#/playlist?id=513660623,UNO5-,https://music.163.com/#/user/home?id=87575902
十二张最好的中国雷鬼音乐专辑,19万,https://music.163.com/#/playlist?id=754008435,in在现场,https://music.163.com/#/user/home?id=71727789
永远的HipHop 永不凋谢的hiphop,19万,https://music.163.com/#/playlist?id=39577893,崔三金SanJin,https://music.163.com/#/user/home?id=45114720
云南土特产音乐,19万,https://music.163.com/#/playlist?id=2807364295,马利的歌,https://music.163.com/#/user/home?id=272194101
☞云村魔音俱乐部☜,19万,https://music.163.com/#/playlist?id=2550259983,耳魔噩梦,https://music.163.com/#/user/home?id=584613484
电音精选⚡汇聚个人收听精华,19万,https://music.163.com/#/playlist?id=700500624,Hradstar,https://music.163.com/#/user/home?id=110317606
雷鬼Danca迷幻节奏Latino♪,19万,https://music.163.com/#/playlist?id=32109106,帐号已注销,https://music.163.com/#/user/home?id=39091449
雷军和他的专辑,19万,https://music.163.com/#/playlist?id=470983424,小米科技董事长雷军,https://music.163.com/#/user/home?id=133269447
轻松节奏，雷鬼的步伐，放松心情！,19万,https://music.163.com/#/playlist?id=934387349,弹奏你的音符,https://music.163.com/#/user/home?id=81622326
雷鬼 ‖ 欲罢不能的音乐迷幻剂,18万,https://music.163.com/#/playlist?id=42455353,Panicman,https://music.163.com/#/user/home?id=16896887
Bob Marley 雷鬼的鼻祖,18万,https://music.163.com/#/playlist?id=24708168,易拉罐的悲哀,https://music.163.com/#/user/home?id=2402269
欧美雷鬼节奏·拯救你的不开心,18万,https://music.163.com/#/playlist?id=5452302451,羽生曉麗,https://music.163.com/#/user/home?id=84369264
Boombap beat丨说唱伴奏丨高质量伴奏,18万,https://music.163.com/#/playlist?id=6652891128,-CanCanNeedNewNew-,https://music.163.com/#/user/home?id=374150187
【潮音控Boom】重鼓大锯…,18万,https://music.163.com/#/playlist?id=132457772,潮音控Boom,https://music.163.com/#/user/home?id=108543640
Shaky Shaky,18万,https://music.163.com/#/playlist?id=694337626,Ishara331,https://music.163.com/#/user/home?id=288998459
中国雷鬼还得看大云南,17万,https://music.163.com/#/playlist?id=926053410,RICHMAP,https://music.163.com/#/user/home?id=113632415
呃，逗比是这样炼成的！公路旅行自驾游,17万,https://music.163.com/#/playlist?id=735955665,高原乌鸦,https://music.163.com/#/user/home?id=312092282
Cardi B (卡迪·B),17万,https://music.163.com/#/playlist?id=6794631604,Yvonne_yyd,https://music.163.com/#/user/home?id=1386924436
我最喜欢的吉他Solo&Riff单曲循环中…,16万,https://music.163.com/#/playlist?id=106719259,佩伯军曹寂寞芳心俱乐部经理,https://music.163.com/#/user/home?id=40090085
电子竞技BGM,16万,https://music.163.com/#/playlist?id=916041382,布福德-Lyu,https://music.163.com/#/user/home?id=375932321
雷鬼一百 ◆ 一起摇摆！,15万,https://music.163.com/#/playlist?id=8517314,大象与蚂蚁,https://music.163.com/#/user/home?id=414584
云南雷鬼重灾区,15万,https://music.163.com/#/playlist?id=2681921392,没有去过热河路,https://music.163.com/#/user/home?id=553673683
中国摇滚再新生,15万,https://music.163.com/#/playlist?id=2720034219,自闭的小洋,https://music.163.com/#/user/home?id=1353080290
我的26岁女房客 ↔↕↔『天空的城』米彩昭阳,15万,https://music.163.com/#/playlist?id=2720880853,世丶一一,https://music.163.com/#/user/home?id=136374033
Moombahton┇可以跟着扭的雷鬼电音,15万,https://music.163.com/#/playlist?id=500032137,我以前叫Sonng_,https://music.163.com/#/user/home?id=52573534
好听到爆的西语歌,15万,https://music.163.com/#/playlist?id=870682530,Salvatore-Reminder,https://music.163.com/#/user/home?id=351502381
上班犯困醒脑神曲,15万,https://music.163.com/#/playlist?id=2254307943,邓邓要开心呀,https://music.163.com/#/user/home?id=499329959
[Dub]回响缓拍_氛围雷鬼,14万,https://music.163.com/#/playlist?id=64767931,Music_CooL,https://music.163.com/#/user/home?id=43075727
Gulgine Mollamet［古丽格娜］,14万,https://music.163.com/#/playlist?id=164777410,kaderdan-_,https://music.163.com/#/user/home?id=48761741
༄灵动二四拍 雷鬼融合乐,14万,https://music.163.com/#/playlist?id=80810435,HeartBreaKid,https://music.163.com/#/user/home?id=44527793
Goth暗黑哥特风格 诡异 音乐舞蹈,14万,https://music.163.com/#/playlist?id=2247057878,刘程浩LukyVenus,https://music.163.com/#/user/home?id=297256692
Reggaeton *加勒比风情,14万,https://music.163.com/#/playlist?id=482855188,Top100DJs,https://music.163.com/#/user/home?id=40685581
恶搞BGM（偏执而又另类）,14万,https://music.163.com/#/playlist?id=438470671,皮皮虾里奥-,https://music.163.com/#/user/home?id=278394043
Trap精选⚡诡异节奏如痴如醉,14万,https://music.163.com/#/playlist?id=424319010,Hradstar,https://music.163.com/#/user/home?id=110317606
一点也不吓人的恐怖歌,14万,https://music.163.com/#/playlist?id=2183347366,love蜜_,https://music.163.com/#/user/home?id=1421170379
韩音风格鉴赏六期 | 雷鬼乐,14万,https://music.163.com/#/playlist?id=154641282,京阪神奈良,https://music.163.com/#/user/home?id=105605395
｜带到幻觉｜车速已爆表 请你系好安全带〰,14万,https://music.163.com/#/playlist?id=579005789,伊尔_Erpan,https://music.163.com/#/user/home?id=43945111
♥️抖臀瘾此节奏♠️Reggaeton,14万,https://music.163.com/#/playlist?id=319541577,Elif901,https://music.163.com/#/user/home?id=88403366
夜店Dj电音 ♞重炮♚,13万,https://music.163.com/#/playlist?id=2617429677,PoWeR-锕,https://music.163.com/#/user/home?id=1711726880
华语【雷鬼】听听看,13万,https://music.163.com/#/playlist?id=14155469,完美的灵魂,https://music.163.com/#/user/home?id=136616
WGM:DJ顶级骚曲享受,13万,https://music.163.com/#/playlist?id=2845748358,MC小康康EDM,https://music.163.com/#/user/home?id=1389492883
♥️罗马尼亚旋摇♠️,13万,https://music.163.com/#/playlist?id=122502904,Elif901,https://music.163.com/#/user/home?id=88403366
老学校舞者 嘻哈&雷鬼&爵士&迪斯科&放克,12万,https://music.163.com/#/playlist?id=528229084,就是一枚小小酥,https://music.163.com/#/user/home?id=372933264
『雷鬼』经典作品集♪,12万,https://music.163.com/#/playlist?id=26455065,帐号已注销,https://music.163.com/#/user/home?id=17353838
综艺︱我们的乐队【全收录】,12万,https://music.163.com/#/playlist?id=3120924881,小薛鸭鸭,https://music.163.com/#/user/home?id=411677567
德国战歌大全,12万,https://music.163.com/#/playlist?id=64838314,死亡的誓言,https://music.163.com/#/user/home?id=62026571
给你欢乐节奏，来场抖腿派对！,12万,https://music.163.com/#/playlist?id=2211354008,hkyyyy,https://music.163.com/#/user/home?id=348142139
华语女声说唱~♫~当女生♀遇上rap,12万,https://music.163.com/#/playlist?id=9168917,账号已注销,https://music.163.com/#/user/home?id=3024201
雷鬼鼻祖.鲍勃马利,11万,https://music.163.com/#/playlist?id=3225867982,山东-老刘,https://music.163.com/#/user/home?id=443081554
·•摇摆摇摆回响(dub)雷鬼(reggae)斯卡(ska,11万,https://music.163.com/#/playlist?id=30838169,兔叔与六鞭尸,https://music.163.com/#/user/home?id=38093401
私藏雷鬼音乐，开车必听。,11万,https://music.163.com/#/playlist?id=5032267930,雷鬼坤,https://music.163.com/#/user/home?id=1675424498
Ska Punk丨斯卡朋克,11万,https://music.163.com/#/playlist?id=2726596825,陈北及,https://music.163.com/#/user/home?id=3432498
【雷鬼音乐】欧美节奏旋律,11万,https://music.163.com/#/playlist?id=56259329,蓝信子,https://music.163.com/#/user/home?id=51234758
Afro dancehall Reggaeton(持续更新),11万,https://music.163.com/#/playlist?id=803045665,大大乔治_鸭,https://music.163.com/#/user/home?id=108514656
Royal Family比赛歌曲合集,11万,https://music.163.com/#/playlist?id=504205481,有空一起吃草,https://music.163.com/#/user/home?id=346595838
晚上吓人音乐（胆小勿入）,11万,https://music.163.com/#/playlist?id=3134353341,初心_ovDc,https://music.163.com/#/user/home?id=2000098634
精选电音大.小提琴,11万,https://music.163.com/#/playlist?id=26404215,-RickGenest,https://music.163.com/#/user/home?id=2690928
越听越抓耳的节奏,11万,https://music.163.com/#/playlist?id=21592744,Chen依诺,https://music.163.com/#/user/home?id=16283157
Reggae -,11万,https://music.163.com/#/playlist?id=565579226,-Fat1me,https://music.163.com/#/user/home?id=63464476
跳舞的线及相似曲（停更）,11万,https://music.163.com/#/playlist?id=948849127,Faumeplder,https://music.163.com/#/user/home?id=417995616
_____相信你会跟着节奏抖臀,11万,https://music.163.com/#/playlist?id=87591003,znnt-,https://music.163.com/#/user/home?id=36015191
DUB丨牙买加迷幻之声,10万,https://music.163.com/#/playlist?id=4950251175,具象波,https://music.163.com/#/user/home?id=19787526
牙买加很远 | 雷鬼很近,10万,https://music.163.com/#/playlist?id=27569697,摇滚天王杨臣刚,https://music.163.com/#/user/home?id=1386729
甩着脏辫听电音。,10万,https://music.163.com/#/playlist?id=119349437,-Kazigga-,https://music.163.com/#/user/home?id=55044394
滚动的天空关卡曲和原曲【关卡曲已上线】,10万,https://music.163.com/#/playlist?id=640095363,小绵羊在哪,https://music.163.com/#/user/home?id=387858475
杂食国摇超市.,10万,https://music.163.com/#/playlist?id=895917352,剥了橘子吃皮,https://music.163.com/#/user/home?id=341850776
洗脑神曲哪家强、欧美VS韩国,10万,https://music.163.com/#/playlist?id=37146148,-KooTo-,https://music.163.com/#/user/home?id=17711631
Moombah Town,10万,https://music.163.com/#/playlist?id=24127694,DiveBoi,https://music.163.com/#/user/home?id=31482233
wahimilik asarlar(背景音乐),97900,https://music.163.com/#/playlist?id=2428524867,tesawur521,https://music.163.com/#/user/home?id=1421579034
☁︎拉美风情☁︎Reggaeton,96489,https://music.163.com/#/playlist?id=407424781,Yokiyo1,https://music.163.com/#/user/home?id=77027189
[远离沉闷与懒惰]说唱就该跟着摇,95565,https://music.163.com/#/playlist?id=6585267379,不喝奶昔的小波,https://music.163.com/#/user/home?id=1731538975
越南翻唱和原创的好歌,95101,https://music.163.com/#/playlist?id=69715571,蒙家小儿郎,https://music.163.com/#/user/home?id=53166014
poppin舞专用雷鬼,93505,https://music.163.com/#/playlist?id=7467084,DJ-W凯瑟琳,https://music.163.com/#/user/home?id=1152031
《健身必备神曲》Axlkra,91903,https://music.163.com/#/playlist?id=780126504,德华_x,https://music.163.com/#/user/home?id=112929249
-(￢▽￢)σ你们管这叫土嗨吗,91489,https://music.163.com/#/playlist?id=88707714,售罄z,https://music.163.com/#/user/home?id=47233135
只有Barong 封面的歌单。,90508,https://music.163.com/#/playlist?id=446262691,台北Aniki,https://music.163.com/#/user/home?id=69245885
【免费beat】旋律向说唱伴奏,88942,https://music.163.com/#/playlist?id=2098118453,姜宇晨-,https://music.163.com/#/user/home?id=117852729
• Hybrid Theory,88707,https://music.163.com/#/playlist?id=57562530,3XK3YAR,https://music.163.com/#/user/home?id=58021408
机械哥：自带音乐BUFF的男人。,88295,https://music.163.com/#/playlist?id=369831244,肌肉震爆,https://music.163.com/#/user/home?id=270157013
经典雷鬼（Reggae）唱片10张,87785,https://music.163.com/#/playlist?id=74361809,贾蝶衣,https://music.163.com/#/user/home?id=13887680
Legend. 鲍勃·马利,87530,https://music.163.com/#/playlist?id=9459619,独伫寒秋,https://music.163.com/#/user/home?id=2730391
