歌单名称,播放量,歌单链接,用户名称,用户链接
【军歌】假如战争今天爆发,626万,https://music.163.com/#/playlist?id=2799662612,不会就问-yep,https://music.163.com/#/user/home?id=422252940
古琴‖清泠由木性 恬澹随人心,598万,https://music.163.com/#/playlist?id=371174745,帐号已注销,https://music.163.com/#/user/home?id=260858359
「指环王」中古民谣，凯尔特中古风,559万,https://music.163.com/#/playlist?id=86886745,烈雨,https://music.163.com/#/user/home?id=34272600
Duttar Naxshilar ♥ 都塔尔精选歌曲集,544万,https://music.163.com/#/playlist?id=4872274874,艾克Ekber,https://music.163.com/#/user/home?id=79224304
「UG Guitar」维吾尔语吉他曲精选集 ♛,530万,https://music.163.com/#/playlist?id=604041274,帐号已注销,https://music.163.com/#/user/home?id=73886184
【吾拉木江】｛Ghulamjan Yakup｝,518万,https://music.163.com/#/playlist?id=2207024202,Hazritiomar-MutalliP,https://music.163.com/#/user/home?id=108078274
『和风妖歌』日式黑童话 鬼の門 傀儡謡,510万,https://music.163.com/#/playlist?id=359950701,病原Lu_,https://music.163.com/#/user/home?id=108781179
经典老牌子歌曲,479万,https://music.163.com/#/playlist?id=543054759,帐号已注销,https://music.163.com/#/user/home?id=41460175
百位中国影视配乐人及其佳作,475万,https://music.163.com/#/playlist?id=462019397,阿杰进化论,https://music.163.com/#/user/home?id=36066613
『和风幸魂』日式镇魂曲 鬼の門 镇命歌,471万,https://music.163.com/#/playlist?id=362363365,病原Lu_,https://music.163.com/#/user/home?id=108781179
中国古典音乐名曲 (古筝，古琴，琵琶),459万,https://music.163.com/#/playlist?id=435066993,烟寒水冷翦丹枫,https://music.163.com/#/user/home?id=94290699
uYGhuR灬歌手,456万,https://music.163.com/#/playlist?id=46488257,丿Yalkun,https://music.163.com/#/user/home?id=44327448
「Mongol」蒙古族歌曲精选,453万,https://music.163.com/#/playlist?id=525784751,藏族音乐世界,https://music.163.com/#/user/home?id=106266370
【维吾尔舞蹈歌曲】｛Usulluk Nahxilar｝,450万,https://music.163.com/#/playlist?id=2427712033,Hazritiomar-MutalliP,https://music.163.com/#/user/home?id=108078274
纯古琴名曲——心未静者勿入,449万,https://music.163.com/#/playlist?id=2462769102,尘墨清玄,https://music.163.com/#/user/home?id=1290734596
过年超市必备歌曲合集,446万,https://music.163.com/#/playlist?id=109285625,夏斑鸟,https://music.163.com/#/user/home?id=32378641
Uygurqa gittar nahxiliri 吉他歌曲,435万,https://music.163.com/#/playlist?id=2897400123,aysa705,https://music.163.com/#/user/home?id=364500018
『古风男声』我自是年少，韶华倾负,427万,https://music.163.com/#/playlist?id=390791322,漓辞,https://music.163.com/#/user/home?id=110706964
中国风与电音的奇妙融合,421万,https://music.163.com/#/playlist?id=2101188078,单音系,https://music.163.com/#/user/home?id=122430727
【China国风电音II】之二胡与笛子的双重奏,417万,https://music.163.com/#/playlist?id=2167792027,MeCHJ,https://music.163.com/#/user/home?id=442757810
『古风戏腔』 红尘如戏 最是人间芳华留不住,407万,https://music.163.com/#/playlist?id=2012414644,都门帐饮醉,https://music.163.com/#/user/home?id=332697248
来吧来吧一起跳,403万,https://music.163.com/#/playlist?id=126651659,ablekem_cbiX,https://music.163.com/#/user/home?id=97394690
『异域幻想』妖精乡 · 骑士的放浪冒险谭,402万,https://music.163.com/#/playlist?id=872527977,花嫁赫萝,https://music.163.com/#/user/home?id=83659385
Tallanma Nahxilar维吾尔语精选,398万,https://music.163.com/#/playlist?id=2767211144,See7ven,https://music.163.com/#/user/home?id=276071061
中古 | 凯尔特音乐前尘往事☁️,393万,https://music.163.com/#/playlist?id=365959097,-解忧杂货店,https://music.163.com/#/user/home?id=93623014
RanaRozi热娜,393万,https://music.163.com/#/playlist?id=697157162,ALM灬阿帥,https://music.163.com/#/user/home?id=99063213
精选维吾尔语歌曲Uygurqa,391万,https://music.163.com/#/playlist?id=2439731059,ALM灬阿帥,https://music.163.com/#/user/home?id=99063213
Mongolduu蒙语歌曲<持续更新>,390万,https://music.163.com/#/playlist?id=533161866,WsHyjl-,https://music.163.com/#/user/home?id=292224040
修身养性的古琴禅音（巫娜全集）,368万,https://music.163.com/#/playlist?id=51367758,音洋乐海,https://music.163.com/#/user/home?id=48226413
新疆维吾尔舞曲-Ussulluk nahxilar ,364万,https://music.163.com/#/playlist?id=751888024,Miradil-kurban,https://music.163.com/#/user/home?id=275142171
【有京有津有小曲儿♣】,360万,https://music.163.com/#/playlist?id=2158010712,雁贝勒的草原,https://music.163.com/#/user/home?id=129773206
高原蹦迪不反应《青海慢摇》,360万,https://music.163.com/#/playlist?id=965188672,恭囍發財卅,https://music.163.com/#/user/home?id=550957901
流行歌手Gulgine,358万,https://music.163.com/#/playlist?id=516475784,GulgineMollaemet,https://music.163.com/#/user/home?id=53897645
许嵩的风雅中国风,355万,https://music.163.com/#/playlist?id=99637389,SilveryStar,https://music.163.com/#/user/home?id=70835784
弗拉明戈，舞动的音符,351万,https://music.163.com/#/playlist?id=75983508,NinaBeatport,https://music.163.com/#/user/home?id=36545940
交际舞-圆舞曲(تانسا-ۋالىس)精选集,351万,https://music.163.com/#/playlist?id=309694159,岁月止于你_,https://music.163.com/#/user/home?id=89809668
吴侬软语 • 苏州评弹,350万,https://music.163.com/#/playlist?id=8660805,羽鳞生,https://music.163.com/#/user/home?id=8710880
佛经道经➡诸邪退避，万法不侵！,348万,https://music.163.com/#/playlist?id=762518374,都被人用了还要什么昵称,https://music.163.com/#/user/home?id=250518913
敏喜欢的麦西来甫舞曲音乐,340万,https://music.163.com/#/playlist?id=1992871583,莹楚,https://music.163.com/#/user/home?id=264350417
Hoxur Kari 五守尔卡热,338万,https://music.163.com/#/playlist?id=982159341,ALM灬阿帥,https://music.163.com/#/user/home?id=99063213
Uyghur Pop | 维吾尔语流行,336万,https://music.163.com/#/playlist?id=4950305784,AdhamWorld,https://music.163.com/#/user/home?id=3235497794
uzbek 乌兹别克斯坦浪漫风,330万,https://music.163.com/#/playlist?id=878437737,_Ayixia_,https://music.163.com/#/user/home?id=372426134
开车必备草原歌曲,324万,https://music.163.com/#/playlist?id=2882008035,张博文-_-文,https://music.163.com/#/user/home?id=1779598584
Patigul Husayin帕提古丽,320万,https://music.163.com/#/playlist?id=968590153,ALM灬阿帥,https://music.163.com/#/user/home?id=99063213
【Celtic】跟着民谣去旅行--爱尔兰篇,310万,https://music.163.com/#/playlist?id=450768721,Nordrassil,https://music.163.com/#/user/home?id=83767210
『哈语、柯语歌曲丨Kazahqe.....*,304万,https://music.163.com/#/playlist?id=537925798,小尼罒,https://music.163.com/#/user/home?id=56434954
〖♛mug nahxa♚ 〗精选歌曲库✔,301万,https://music.163.com/#/playlist?id=926229049,ZaFR_罒,https://music.163.com/#/user/home?id=589841175
XOH USuIIK NAHXA 歌曲,301万,https://music.163.com/#/playlist?id=5022985753,XjRaFel,https://music.163.com/#/user/home?id=1550998859
Ghulamjan Yakup吾拉木江,299万,https://music.163.com/#/playlist?id=976343780,ALM灬阿帥,https://music.163.com/#/user/home?id=99063213
民谣，一场清而不寡的心事,297万,https://music.163.com/#/playlist?id=558453600,BOOZ音乐,https://music.163.com/#/user/home?id=347889556
「欧美精选」车载必备✔,295万,https://music.163.com/#/playlist?id=2128062249,GeGo丶,https://music.163.com/#/user/home?id=109802817
伟大的父母歌曲集,292万,https://music.163.com/#/playlist?id=2220556596,AKBARrr-,https://music.163.com/#/user/home?id=122966853
★★★★★★★★★又骚又硬车载音乐作品,291万,https://music.163.com/#/playlist?id=3183712968,___________________AIR_SURFACE,https://music.163.com/#/user/home?id=323121407
【艾合买提·艾力】｛Ahmat Eli｝,289万,https://music.163.com/#/playlist?id=567074219,Hazritiomar-MutalliP,https://music.163.com/#/user/home?id=108078274
古琴也流行，旧弦奏新曲。,287万,https://music.163.com/#/playlist?id=580183910,乐姬麦,https://music.163.com/#/user/home?id=81573036
『苏州评弹』轻清柔缓 弦琶琮铮 ,282万,https://music.163.com/#/playlist?id=2016003229,戴知山,https://music.163.com/#/user/home?id=619673914
国风电音‖朕在宫墙单挑刺客,281万,https://music.163.com/#/playlist?id=781272449,沧暮归云云,https://music.163.com/#/user/home?id=316275989
【和风电子】最炫东瀛风，悦动三味线,280万,https://music.163.com/#/playlist?id=402640132,妹样,https://music.163.com/#/user/home?id=39837287
「Uyhur 聚会必备舞曲」▁▂▃▄▅▆▇█,277万,https://music.163.com/#/playlist?id=108028312,南岸one,https://music.163.com/#/user/home?id=69977480
二胡--名曲精选,276万,https://music.163.com/#/playlist?id=64089261,浪子知县,https://music.163.com/#/user/home?id=60561604
Dardimni al 专辑 吾拉木艾力吾普,275万,https://music.163.com/#/playlist?id=5357926210,Ghulameli,https://music.163.com/#/user/home?id=86254194
Bilal Enwer单曲集,272万,https://music.163.com/#/playlist?id=2521091848,E_Abduweli,https://music.163.com/#/user/home?id=1477876588
Halida Imam哈利代,269万,https://music.163.com/#/playlist?id=547985219,ALM灬阿帥,https://music.163.com/#/user/home?id=99063213
Duttar Nahxilar 〖都塔尔歌曲〗,264万,https://music.163.com/#/playlist?id=5358090284,艾咪1209,https://music.163.com/#/user/home?id=112809280
中国京剧名家名段精选(Hi-Fi),251万,https://music.163.com/#/playlist?id=42950212,温馨如家,https://music.163.com/#/user/home?id=3009753
【祖力皮卡尔】｛Zulpikar Mamtimin｝,247万,https://music.163.com/#/playlist?id=567065245,Hazritiomar-MutalliP,https://music.163.com/#/user/home?id=108078274
对跳舞没有抵抗力❤ 婚礼必备,246万,https://music.163.com/#/playlist?id=2997281897,Bilkez-AbaBekre,https://music.163.com/#/user/home?id=322051678
情话❁{维吾尔语},244万,https://music.163.com/#/playlist?id=71624763,SuLtaN_MamUt,https://music.163.com/#/user/home?id=62416741
巫娜 琴道禅语,241万,https://music.163.com/#/playlist?id=62585525,老乔-如歌,https://music.163.com/#/user/home?id=8942462
* UyGvrqa 【 维歌曲全集 】,235万,https://music.163.com/#/playlist?id=449175896,Bilkez-AbaBekre,https://music.163.com/#/user/home?id=322051678
Goji Matkurban | 所有歌曲❤,234万,https://music.163.com/#/playlist?id=962614025,_Ablix,https://music.163.com/#/user/home?id=389241008
↪维吾尔语婚礼必备曲~Toy Nahxa √,233万,https://music.163.com/#/playlist?id=5356574235,最囧流氓,https://music.163.com/#/user/home?id=3417842899
Aliya Mamut,233万,https://music.163.com/#/playlist?id=2988558248,AbLeT_609,https://music.163.com/#/user/home?id=448201994
舞蹈生蒙古舞必备音乐,228万,https://music.163.com/#/playlist?id=2111286930,Netenvapas_,https://music.163.com/#/user/home?id=364706612
维吾尔语歌曲〗｛Mungluk Nahxa,227万,https://music.163.com/#/playlist?id=635811527,Mametjan98罒,https://music.163.com/#/user/home?id=124130945
【迷人嗓音】阿塞拜疆歌手Uzeyir Mehdizade,227万,https://music.163.com/#/playlist?id=640134026,AGMUSIC丨,https://music.163.com/#/user/home?id=115090539
↣『 吉他 』Gettar Nahxa Toplimi ♬,226万,https://music.163.com/#/playlist?id=2049703689,Ablat-Music,https://music.163.com/#/user/home?id=609804833
❥Abdu-Fm罒 ‖ Mahmutjan Ghupur ✰,224万,https://music.163.com/#/playlist?id=880452497,Abdu-FM罒,https://music.163.com/#/user/home?id=474773477
Mahmut Sulayman穆罕莫德·苏来曼,223万,https://music.163.com/#/playlist?id=5398254473,月光下的爱-D,https://music.163.com/#/user/home?id=495067677
古风戏腔.高燃国风碰撞国潮戏曲.京剧Feat,222万,https://music.163.com/#/playlist?id=980086738,晓墨昃,https://music.163.com/#/user/home?id=42983216
醉卧沙场君莫笑，古来征战几人回,220万,https://music.163.com/#/playlist?id=425908375,帐号已注销,https://music.163.com/#/user/home?id=63838312
藏歌2023（持续更新）,220万,https://music.163.com/#/playlist?id=2333755587,QUNILENGZHI,https://music.163.com/#/user/home?id=1533495599
【吉他Gittar’Uygur】最爱系列.,219万,https://music.163.com/#/playlist?id=361631853,UmuD-Uuu,https://music.163.com/#/user/home?id=95826969
❥Abdu-Fm罒 ‖ Ghulamjan Yakup ✰,217万,https://music.163.com/#/playlist?id=721576761,Abdu-FM罒,https://music.163.com/#/user/home?id=474773477
CCTV《国家宝藏1-3季》合辑原声大碟 完结,217万,https://music.163.com/#/playlist?id=2561604749,-绯靥-,https://music.163.com/#/user/home?id=76069736
uzbekqa 流行精选歌曲,216万,https://music.163.com/#/playlist?id=7227415865,WaKe-official,https://music.163.com/#/user/home?id=1535343047
uyghur qa mug kuylar,215万,https://music.163.com/#/playlist?id=641351914,_NaBiJaN-,https://music.163.com/#/user/home?id=374495026
【吾守尔喀热】｛HoxurKari｝,210万,https://music.163.com/#/playlist?id=2427721462,Hazritiomar-MutalliP,https://music.163.com/#/user/home?id=108078274
竖琴精选｜唯美音律，如诗如梦的浪漫,208万,https://music.163.com/#/playlist?id=823945175,Only_简单,https://music.163.com/#/user/home?id=323633745
alimjan tohti【阿力木江·托合提】,207万,https://music.163.com/#/playlist?id=72256123,AlimjanTohti阿力木江托合提,https://music.163.com/#/user/home?id=844775
【 Muhabbat Kuyliri丨精选情歌曲集 】,206万,https://music.163.com/#/playlist?id=5383582310,Parhat-FM,https://music.163.com/#/user/home?id=2105372687
Obulkasim Omarn［吾布力卡斯木］,206万,https://music.163.com/#/playlist?id=170291690,kaderdan-_,https://music.163.com/#/user/home?id=48761741
〖歌曲精选〗｛Maxenida Aglag ★ },205万,https://music.163.com/#/playlist?id=2179525903,Ablat-Music,https://music.163.com/#/user/home?id=609804833
维吾尔歌手Aliya Mamut精选集,205万,https://music.163.com/#/playlist?id=3087456682,LriCam,https://music.163.com/#/user/home?id=1957705066
Ghulamjan Yakup［吾拉木江］,204万,https://music.163.com/#/playlist?id=45078823,kaderdan-_,https://music.163.com/#/user/home?id=48761741
Uyghurqa Nahxa 【维吾尔流行歌曲】®️,204万,https://music.163.com/#/playlist?id=473198740,Osmanjan-Mattohti,https://music.163.com/#/user/home?id=329193352
中国经典民歌一百首,199万,https://music.163.com/#/playlist?id=989588473,藏族音乐世界,https://music.163.com/#/user/home?id=106266370
Uyghur ‖ “婚礼必备”,199万,https://music.163.com/#/playlist?id=114320355,Ahatjow,https://music.163.com/#/user/home?id=51376288
【骑马与砍杀】中世纪哥特风民谣,199万,https://music.163.com/#/playlist?id=119635751,布尔什维克近卫军,https://music.163.com/#/user/home?id=48456647
爱情音乐 uYGuRQe,198万,https://music.163.com/#/playlist?id=310800054,ZuLPiKaR-1,https://music.163.com/#/user/home?id=134573373
阿布都拉精选歌曲,197万,https://music.163.com/#/playlist?id=2520219775,Abdulla_Abdurehim_official,https://music.163.com/#/user/home?id=301062502
三字词牌集●红笺小字 说尽平生意,195万,https://music.163.com/#/playlist?id=2252564543,鹿九月,https://music.163.com/#/user/home?id=44287793
多种藏族歌手的歌曲库,194万,https://music.163.com/#/playlist?id=815978032,上官婥卓,https://music.163.com/#/user/home?id=311412279
那些年成精了的二胡和唢呐们,193万,https://music.163.com/#/playlist?id=455286908,唯一的miss,https://music.163.com/#/user/home?id=83849227
藏歌好听民谣单曲,192万,https://music.163.com/#/playlist?id=2074871378,你的小艾利克,https://music.163.com/#/user/home?id=329064563
藏在马头琴里的感动,192万,https://music.163.com/#/playlist?id=27625817,悲情城市,https://music.163.com/#/user/home?id=31213379
赛努拜尔（Sanubar Tursun）歌曲集,192万,https://music.163.com/#/playlist?id=4880466090,Sanubar_Tursun,https://music.163.com/#/user/home?id=3231717867
【古风女声】伊人一曲，念念难忘,190万,https://music.163.com/#/playlist?id=87396960,经年已是,https://music.163.com/#/user/home?id=44121818
新疆舞蹈歌曲♡,189万,https://music.163.com/#/playlist?id=2325398773,帐号已注销,https://music.163.com/#/user/home?id=470318562
【Eziz Atux】经典版歌曲,187万,https://music.163.com/#/playlist?id=3194574976,-KaVsaR-,https://music.163.com/#/user/home?id=122897613
网易云音乐藏歌大全,186万,https://music.163.com/#/playlist?id=2166715472,SuperYak,https://music.163.com/#/user/home?id=135165187
千古绝响～古琴老八张,185万,https://music.163.com/#/playlist?id=4704879,珠疯,https://music.163.com/#/user/home?id=1064839
高原也有节奏(藏歌),185万,https://music.163.com/#/playlist?id=373580847,帐号已注销,https://music.163.com/#/user/home?id=272387390
Taxmamat Batur的所有歌曲集合,185万,https://music.163.com/#/playlist?id=5356501190,AbdurusulObul,https://music.163.com/#/user/home?id=437454038
Tashmuhemmet Batur♪塔西买买提·巴图尔,184万,https://music.163.com/#/playlist?id=598894431,MRSADAF,https://music.163.com/#/user/home?id=368701885
Xakir Rehimjan夏克尔,183万,https://music.163.com/#/playlist?id=3193902646,Xakir_Rehimjan,https://music.163.com/#/user/home?id=2103821795
红歌100首 献给党诞辰90周年,182万,https://music.163.com/#/playlist?id=14525353,-涛声依旧-,https://music.163.com/#/user/home?id=2865333
巨星Ghulameli Ghupur吾拉木艾力吾普尔歌集,182万,https://music.163.com/#/playlist?id=418681015,Shahzade1A1,https://music.163.com/#/user/home?id=271235087
中国黄梅戏名段精选,181万,https://music.163.com/#/playlist?id=122814467,温馨如家,https://music.163.com/#/user/home?id=3009753
吾拉木江[Ghulamjan Yakup],180万,https://music.163.com/#/playlist?id=2060116970,ARF_,https://music.163.com/#/user/home?id=115391347
Mominjan ablikim 穆明江,178万,https://music.163.com/#/playlist?id=881157867,Mominjan-Ablikim本人,https://music.163.com/#/user/home?id=277916469
Mominjan Ablikim 穆明江,177万,https://music.163.com/#/playlist?id=927192713,_Ablix,https://music.163.com/#/user/home?id=389241008
「德云女孩」捧角儿必备作业簿,177万,https://music.163.com/#/playlist?id=2612756733,北仓酱,https://music.163.com/#/user/home?id=124918402
【悍匪】顶级作案音乐,176万,https://music.163.com/#/playlist?id=7456066065,Spinnin_sessions,https://music.163.com/#/user/home?id=1505203270
佛家常说静心，可人心如何静,176万,https://music.163.com/#/playlist?id=435965222,七羚子,https://music.163.com/#/user/home?id=17175036
像探清水河一样好听的小曲儿~首批老年90后,176万,https://music.163.com/#/playlist?id=2139625164,摄影师_大鱼,https://music.163.com/#/user/home?id=386801904
阿布都拉·阿布都热依木 歌曲【●】,176万,https://music.163.com/#/playlist?id=584116837,cf007画皮,https://music.163.com/#/user/home?id=328827404
乌兹别克斯坦巨星组合Benom guruhi,170万,https://music.163.com/#/playlist?id=580508080,Esmayil-0770,https://music.163.com/#/user/home?id=91740214
巫娜~空谷幽兰，佛前青莲,168万,https://music.163.com/#/playlist?id=47552542,紫de甘蓝,https://music.163.com/#/user/home?id=3473870
【乃扎尔】｛Nazar Obul｝,168万,https://music.163.com/#/playlist?id=2427684911,Hazritiomar-MutalliP,https://music.163.com/#/user/home?id=108078274
【新疆婚礼聚会舞曲】UygurUsul Tangsa,168万,https://music.163.com/#/playlist?id=380853000,UmuD-Uuu,https://music.163.com/#/user/home?id=95826969
穆罕莫德•苏莱曼 MahmutSulayman,168万,https://music.163.com/#/playlist?id=582768861,Nurahmat-Dawut,https://music.163.com/#/user/home?id=276644784
藏民女神【泽旺拉姆】༼ཚེ་དབང་ལྷ་མོའི་གཞས༽,167万,https://music.163.com/#/playlist?id=990374169,TB-Girl,https://music.163.com/#/user/home?id=606442430
塔什麦麦提·巴吐尔,166万,https://music.163.com/#/playlist?id=3092845346,Taxmamat_Batur,https://music.163.com/#/user/home?id=1455518533
Kamil jelil 卡米力,165万,https://music.163.com/#/playlist?id=5085352232,MUSTAKIL_10,https://music.163.com/#/user/home?id=1483122640
独特的印第安、玛雅文化,164万,https://music.163.com/#/playlist?id=46899995,今挥惜梦,https://music.163.com/#/user/home?id=34525706
维吾尔语｜致亲情：发自肺腑的亲情颂歌,164万,https://music.163.com/#/playlist?id=2205202503,AdeeL丨,https://music.163.com/#/user/home?id=589125151
阿布来提阿布力克木创作集,162万,https://music.163.com/#/playlist?id=4919271904,AbletAblikim阿布来提阿布力克木,https://music.163.com/#/user/home?id=1673050795
维吾尔语经典老歌Uyghurqa kona nahxlar ‖,161万,https://music.163.com/#/playlist?id=2033535199,_Ayixia_,https://music.163.com/#/user/home?id=372426134
Romantic__ヽ爱´,160万,https://music.163.com/#/playlist?id=2056807230,HazirTili___218,https://music.163.com/#/user/home?id=431707748
健身♪广场舞音乐选,160万,https://music.163.com/#/playlist?id=20577470,温馨如家,https://music.163.com/#/user/home?id=3009753
藏歌丨百万播放,159万,https://music.163.com/#/playlist?id=163024716,Luosangdaqu_,https://music.163.com/#/user/home?id=80942148
「进阶」听得懂的京剧,158万,https://music.163.com/#/playlist?id=607784362,黑石礁大客,https://music.163.com/#/user/home?id=395271954
艾尼瓦尔·阿克木,157万,https://music.163.com/#/playlist?id=3134201336,anwar-hakim,https://music.163.com/#/user/home?id=1964658360
古风戏腔 | 君还记，新冢旧骨葬头七,156万,https://music.163.com/#/playlist?id=312630563,鹤禅眠,https://music.163.com/#/user/home?id=248426205
中国唢呐经典名曲,156万,https://music.163.com/#/playlist?id=23141803,温馨如家,https://music.163.com/#/user/home?id=3009753
彝族歌曲［纯母语精选］,155万,https://music.163.com/#/playlist?id=982192007,沙马伍jy,https://music.163.com/#/user/home?id=45588826
必听〈俄语歌曲〉气场控,155万,https://music.163.com/#/playlist?id=534669864,Haaasannn,https://music.163.com/#/user/home?id=83417430
爱国歌曲(中华通史),155万,https://music.163.com/#/playlist?id=938185272,还未归根的落叶,https://music.163.com/#/user/home?id=340628749
『民谣精选』大众民谣，治愈你的忧伤,154万,https://music.163.com/#/playlist?id=2458146337,冷暖沙漠,https://music.163.com/#/user/home?id=63525057
藏族天籁 草原风情,154万,https://music.163.com/#/playlist?id=733176790,余生愿安好i,https://music.163.com/#/user/home?id=278250293
网易 不丹 印度 西藏 歌曲大全,153万,https://music.163.com/#/playlist?id=2424942964,Mmjc_,https://music.163.com/#/user/home?id=380047925
◤②0②3 今天从Tamaka Bayan听起... ◥,153万,https://music.163.com/#/playlist?id=4985191002,Gucci---m,https://music.163.com/#/user/home?id=65364171
流行歌曲大全（持续更新）⌚,152万,https://music.163.com/#/playlist?id=3089140171,TuMaN_a,https://music.163.com/#/user/home?id=322627545
Usulluk nahxilar|维吾尔舞蹈必备歌曲,151万,https://music.163.com/#/playlist?id=5006982403,AlimjanTohti阿力木江托合提,https://music.163.com/#/user/home?id=844775
✈俄罗斯语精选★,151万,https://music.163.com/#/playlist?id=534953657,Esmayil-0770,https://music.163.com/#/user/home?id=91740214
-【乌孜别克歌曲**】-❤️,151万,https://music.163.com/#/playlist?id=641721983,热古丽-,https://music.163.com/#/user/home?id=432757523
乌兹别克歌曲 Ozbek Nahxa,150万,https://music.163.com/#/playlist?id=2095661970,Ablat-Music,https://music.163.com/#/user/home?id=609804833
‖古琴巫娜‖人间至美 是 清欢BGM,149万,https://music.163.com/#/playlist?id=824302638,怡语芸,https://music.163.com/#/user/home?id=33779626
超经典草原歌曲,148万,https://music.163.com/#/playlist?id=427214983,李春波丶Amy,https://music.163.com/#/user/home?id=3251185
经典黑鸭子（Hi-Fi）,148万,https://music.163.com/#/playlist?id=9574719,温馨如家,https://music.163.com/#/user/home?id=3009753
车载~(踩穿油门炸车必备）,147万,https://music.163.com/#/playlist?id=2297273722,-UmMuT,https://music.163.com/#/user/home?id=625598979
凯尔特/爱尔兰/苏格兰音乐&中古欧洲民谣,147万,https://music.163.com/#/playlist?id=437803399,Aya的文花帖,https://music.163.com/#/user/home?id=104631609
中国豫剧经典名段选,146万,https://music.163.com/#/playlist?id=755113351,温馨如家,https://music.163.com/#/user/home?id=3009753
罗布桑珠，索扎，黎智尖措，ANU等歌曲,145万,https://music.163.com/#/playlist?id=2342273366,Ac_SangJody,https://music.163.com/#/user/home?id=544261943
世界军歌&进行曲 ♬【网易云音乐独家典藏】,145万,https://music.163.com/#/playlist?id=11021043,欧美音乐人,https://music.163.com/#/user/home?id=6735271
忍不住单曲循环的冷门哈语歌,143万,https://music.163.com/#/playlist?id=738649018,JALGYZDYQQ,https://music.163.com/#/user/home?id=432593279
Ghulamjan Yaqup 单曲合集（持续更新）,143万,https://music.163.com/#/playlist?id=2257241606,eliaqsopa,https://music.163.com/#/user/home?id=32062825
欧美DJ 联盟精神曲子,143万,https://music.163.com/#/playlist?id=651617349,此账号已注销_icI5,https://music.163.com/#/user/home?id=124396161
祖国颂｜中国十大作曲家作品精选集,143万,https://music.163.com/#/playlist?id=2952994491,教父迈克先生,https://music.163.com/#/user/home?id=354125078
taxmamat .batur nahxilire,141万,https://music.163.com/#/playlist?id=2229177993,帐号已注销,https://music.163.com/#/user/home?id=421360051
百首方言 | 年少慕远行，久未闻乡音,139万,https://music.163.com/#/playlist?id=2554937137,鹤禅眠,https://music.163.com/#/user/home?id=248426205
UGR、【维精选｜老牌曲】,135万,https://music.163.com/#/playlist?id=460027437,Allure罒,https://music.163.com/#/user/home?id=296593877
一首净化心灵的藏歌གླུ་གཞས་བཀྲ་ཤིས་རྒྱལཔོ,134万,https://music.163.com/#/playlist?id=550416372,唐兀特人,https://music.163.com/#/user/home?id=319430623
葫芦丝名曲欣赏,133万,https://music.163.com/#/playlist?id=773781580,筱萌馨语,https://music.163.com/#/user/home?id=446463132
