歌单名称,播放量,歌单链接,用户名称,用户链接
韩语/甜度99% 请 品 尝 :),837万,https://music.163.com/#/playlist?id=2165480810,一禾甜书,https://music.163.com/#/user/home?id=541904417
Kpop南韩女团女solo 跳舞必备,827万,https://music.163.com/#/playlist?id=4948471953,AiLiAnaaa,https://music.163.com/#/user/home?id=1718929449
【韩语】轻快而欢快的歌,755万,https://music.163.com/#/playlist?id=578499609,朴小恩i,https://music.163.com/#/user/home?id=129057044
「IU李知恩」治愈嗓音，听觉盛宴,729万,https://music.163.com/#/playlist?id=2227373273,白粥小鱼干儿,https://music.163.com/#/user/home?id=401961166
超带感 | 适合跳舞的韩文歌|燃向元气满满,721万,https://music.163.com/#/playlist?id=2839644673,沈星辰co,https://music.163.com/#/user/home?id=346620044
韩语 | 敲骨旋律 一秒中毒,709万,https://music.163.com/#/playlist?id=583325379,迟到情书,https://music.163.com/#/user/home?id=330932370
韩剧的OST女王们,701万,https://music.163.com/#/playlist?id=8061626,我是一只烤全羊,https://music.163.com/#/user/home?id=418460
超好听的韩语歌单呀,650万,https://music.163.com/#/playlist?id=3019594361,我鲁班不坑,https://music.163.com/#/user/home?id=1534351300
KPOP女团丨南韩排面，心动暴击！,643万,https://music.163.com/#/playlist?id=4960740232,云音乐VIP,https://music.163.com/#/user/home?id=1452176465
韩语 | 清新治愈系列,629万,https://music.163.com/#/playlist?id=465282268,fpollyy,https://music.163.com/#/user/home?id=113510716
◎无前奏系列 || 一秒陷入韩式温柔,605万,https://music.163.com/#/playlist?id=431938656,跨过凌晨,https://music.163.com/#/user/home?id=60689372
「韩◎治愈少女」拯救你的少女心 ❤,582万,https://music.163.com/#/playlist?id=2172729859,第六赏味期,https://music.163.com/#/user/home?id=336251575
韩国|适合洗澡蹦迪的女团舞曲「免费」,575万,https://music.163.com/#/playlist?id=2467019198,阿西_1997,https://music.163.com/#/user/home?id=473718563
K-POP丨好听的韩语流行热歌,573万,https://music.163.com/#/playlist?id=5147139279,马翊辰,https://music.163.com/#/user/home?id=113164676
「韩」微醺适合安静自由的夜晚,567万,https://music.163.com/#/playlist?id=2493810023,我柾,https://music.163.com/#/user/home?id=484944802
伊素婉跳舞BGM全收录,541万,https://music.163.com/#/playlist?id=117376169,Jacky_Wuu,https://music.163.com/#/user/home?id=58695384
一听就会爱上的韩语,540万,https://music.163.com/#/playlist?id=313889211,我要的晴空暖暖,https://music.163.com/#/user/home?id=74067183
韩剧《德鲁纳酒店》OST×BGM,537万,https://music.163.com/#/playlist?id=2887558013,DMao酱,https://music.163.com/#/user/home?id=9602004
『韩语』补充点恋爱糖分喵～,535万,https://music.163.com/#/playlist?id=2206966142,想抱海豚的貓,https://music.163.com/#/user/home?id=5673309
「韩」无前奏 | 一开口，陷入melody,527万,https://music.163.com/#/playlist?id=2560583135,第六赏味期,https://music.163.com/#/user/home?id=336251575
泫雅：性感霸气的百变女王,501万,https://music.163.com/#/playlist?id=2092033430,云音乐歌单之友,https://music.163.com/#/user/home?id=39577093
清空我们血槽的美腿，1080P韩国热舞美腿mv,498万,https://music.163.com/#/playlist?id=109940643,Bacatt_,https://music.163.com/#/user/home?id=19171647
韩剧OST | 最全热门韩语原声带每日更新,496万,https://music.163.com/#/playlist?id=6928102820,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
韩语‖前奏杀•用歌声撩你。,485万,https://music.163.com/#/playlist?id=2772517534,青春迷失咖啡馆,https://music.163.com/#/user/home?id=538449126
韩语|一个韩语学习者的捧心推荐甜歌나,485万,https://music.163.com/#/playlist?id=2153711788,周二下午八点,https://music.163.com/#/user/home?id=489121204
听过就会爱上的韩剧ost～[持更],482万,https://music.163.com/#/playlist?id=2521242954,吃撑的钢铁侠,https://music.163.com/#/user/home?id=74723738
防弹少年团歌单全收录,481万,https://music.163.com/#/playlist?id=504642833,-九点八-,https://music.163.com/#/user/home?id=358172227
说唱 | 实力rapper和人气主唱的惊艳合作曲,477万,https://music.163.com/#/playlist?id=328170083,Memrises,https://music.163.com/#/user/home?id=45998808
节奏感超强的k-pop歌曲,476万,https://music.163.com/#/playlist?id=2252721640,昭和小兔_,https://music.163.com/#/user/home?id=264020708
『K-POP』中毒节奏，迷醉女声,467万,https://music.163.com/#/playlist?id=62875463,考拉贝尔,https://music.163.com/#/user/home?id=6774733
『韩剧OST』经典韩剧主题曲,457万,https://music.163.com/#/playlist?id=2995124523,akanna7,https://music.163.com/#/user/home?id=262230277
收藏向 | 韩国solo男歌手篇,442万,https://music.163.com/#/playlist?id=308174215,Memrises,https://music.163.com/#/user/home?id=45998808
『韩国女团歌曲精选』皆为良曲 无限循环,434万,https://music.163.com/#/playlist?id=2889232869,枝枝葡萄__,https://music.163.com/#/user/home?id=1382923163
K-pop练舞室 | 音乐响起 你就是idol,411万,https://music.163.com/#/playlist?id=7480702895,云音乐KPOP星球,https://music.163.com/#/user/home?id=8375377475
韩语小情歌，甜甜蜜蜜到心底,410万,https://music.163.com/#/playlist?id=5440636669,嗷念念,https://music.163.com/#/user/home?id=1782410452
「 K-POP 」心动前奏 · Slay全场,405万,https://music.163.com/#/playlist?id=7356928348,小岛西岸日落酒,https://music.163.com/#/user/home?id=1767225468
韩语歌单｜ hin 经 典,404万,https://music.163.com/#/playlist?id=2063416810,耿鱼麦,https://music.163.com/#/user/home?id=277647628
【K-POP】女王风范•冷艳入骨•自信优雅,390万,https://music.163.com/#/playlist?id=4974065923,LiLaCphoria伊柾,https://music.163.com/#/user/home?id=409028007
燃 向 韩 团 | 元气加油站 仙女蹦迪必备,380万,https://music.163.com/#/playlist?id=5074784924,Sterrious,https://music.163.com/#/user/home?id=3357856973
｜南韩四五代女团神曲｜总集,376万,https://music.163.com/#/playlist?id=2498489817,一片海苔o-o,https://music.163.com/#/user/home?id=1637849834
安安静静听首歌吧,369万,https://music.163.com/#/playlist?id=496099884,et_c,https://music.163.com/#/user/home?id=85479559
BIGBANG & G-DRAGON十周年精选典藏,358万,https://music.163.com/#/playlist?id=2172974673,帐号已注销,https://music.163.com/#/user/home?id=439004381
韩语流行丨令人上瘾的韩语歌曲,354万,https://music.163.com/#/playlist?id=3129489338,马翊辰,https://music.163.com/#/user/home?id=113164676
韩剧《机智的医生生活》OST&BGM,354万,https://music.163.com/#/playlist?id=4861023600,吴爱星双子,https://music.163.com/#/user/home?id=431526452
甜美治愈♩李知恩iu,347万,https://music.163.com/#/playlist?id=2367504134,Jade_EL,https://music.163.com/#/user/home?id=436501160
『请回答1988』请不要担心♡,344万,https://music.163.com/#/playlist?id=1998383346,你笑起来超级好看呀,https://music.163.com/#/user/home?id=301228057
那些年韩国女团的大势,334万,https://music.163.com/#/playlist?id=2444007221,suga-fann,https://music.163.com/#/user/home?id=1454230889
(G)I-DLE所有歌曲合集,326万,https://music.163.com/#/playlist?id=2516361622,CONNee-Ya,https://music.163.com/#/user/home?id=1314923829
《请回答1988》主题曲和歌曲,326万,https://music.163.com/#/playlist?id=942531067,顾余南歌,https://music.163.com/#/user/home?id=605964720
轻尝一口少女味的小甜歌♡,316万,https://music.163.com/#/playlist?id=435129091,边白甜的少女,https://music.163.com/#/user/home?id=132657024
十年抗韩，一朝死于金泫雅,315万,https://music.163.com/#/playlist?id=434324778,開槍bang,https://music.163.com/#/user/home?id=117573315
那些经典韩剧ost『浪漫的名场面』,313万,https://music.163.com/#/playlist?id=375403204,今日路過,https://music.163.com/#/user/home?id=94667785
防弹少年团BTS 歌曲合集,309万,https://music.163.com/#/playlist?id=63544665,Mrs-闵,https://music.163.com/#/user/home?id=55660353
韩剧《孤单又灿烂的神 -鬼怪》OST,306万,https://music.163.com/#/playlist?id=569553697,PakhoMr,https://music.163.com/#/user/home?id=381231445
『脸红的思春期』翻唱精选,294万,https://music.163.com/#/playlist?id=944770137,一颗西柚_you,https://music.163.com/#/user/home?id=308634512
精选百首韩剧凄美OST 剧情里的伤感歌声,291万,https://music.163.com/#/playlist?id=440794419,Justyong,https://music.163.com/#/user/home?id=85506836
【耳熟能详女团舞曲｜中韩】,290万,https://music.163.com/#/playlist?id=2758708891,金金Z1,https://music.163.com/#/user/home?id=1326236311
『韩国男团歌曲精选』一秒陷入 无限循环,287万,https://music.163.com/#/playlist?id=2721328765,枝枝葡萄__,https://music.163.com/#/user/home?id=1382923163
『韩语』夜跑必备节奏超强,287万,https://music.163.com/#/playlist?id=496135861,Annie_黄安安,https://music.163.com/#/user/home?id=317300260
韩国女团蹦迪神曲集,285万,https://music.163.com/#/playlist?id=2721625624,白豫彬的小甜歌,https://music.163.com/#/user/home?id=1377394984
韩语治愈· || IU窝在耳朵里的阳光,282万,https://music.163.com/#/playlist?id=3023865028,-明矢猫子,https://music.163.com/#/user/home?id=486240235
一个几乎不听韩语歌的人的韩语歌单,281万,https://music.163.com/#/playlist?id=2420993017,林深是中二炎患者,https://music.163.com/#/user/home?id=290030974
【K-POP】韩系甜曲•优质旋律•蜜音茕绕,278万,https://music.163.com/#/playlist?id=4994211959,LiLaCphoria伊柾,https://music.163.com/#/user/home?id=409028007
韩语 | 一秒沦陷·今日心动韩语歌曲已送达,276万,https://music.163.com/#/playlist?id=2172020327,织秋裤,https://music.163.com/#/user/home?id=541959300
『微甜韩语歌』恋爱的钟声即将敲响~*,276万,https://music.163.com/#/playlist?id=2534920109,Losscat,https://music.163.com/#/user/home?id=1448487699
『精选k-pop』韩国rapper的优质作品,275万,https://music.163.com/#/playlist?id=484674415,防城港小司机,https://music.163.com/#/user/home?id=284190832
ต韩语ต 配料表:甜蜜、清新、孤独,272万,https://music.163.com/#/playlist?id=754586542,Zoey-嘟,https://music.163.com/#/user/home?id=347680492
『治愈』戴上耳机，听首安静的歌。,271万,https://music.163.com/#/playlist?id=386447061,strawberry_Gray,https://music.163.com/#/user/home?id=52820658
精选 | 百听不厌的韩语歌,270万,https://music.163.com/#/playlist?id=401688344,艾琳艾德勒丶,https://music.163.com/#/user/home?id=82179192
【防弹少年团】他们那些睡觉时适合听的歌,268万,https://music.163.com/#/playlist?id=531677547,干架我在行,https://music.163.com/#/user/home?id=72701773
名字“奇怪”却很惊艳的韩国小众歌手,268万,https://music.163.com/#/playlist?id=488264558,叫我斯斯欧尼,https://music.163.com/#/user/home?id=135786413
韩语-〖睡前循环〗,267万,https://music.163.com/#/playlist?id=13933358,Brown你到底爱不爱Cony,https://music.163.com/#/user/home?id=16319052
韩语小众却【元气满满】的歌单,264万,https://music.163.com/#/playlist?id=468867081,泰国吉妹,https://music.163.com/#/user/home?id=131693863
KPop°超燃韩曲 slay全场 ☄,263万,https://music.163.com/#/playlist?id=7392736002,沈嘉樹_,https://music.163.com/#/user/home?id=1383811250
『韩语』CP感爆棚的男女对唱SoSweet~,261万,https://music.163.com/#/playlist?id=443610647,你也喜欢狗勾嘛-,https://music.163.com/#/user/home?id=304370717
☁️韩语 | 实力女团一秒上瘾节奏舞曲,259万,https://music.163.com/#/playlist?id=80819326,amorantis,https://music.163.com/#/user/home?id=44738260
甜甜的韩语歌单,253万,https://music.163.com/#/playlist?id=2625259980,LeoAdore,https://music.163.com/#/user/home?id=450563560
韩剧 九尾狐传1938 真的出现了♡,250万,https://music.163.com/#/playlist?id=2893782120,小颖盼盼,https://music.163.com/#/user/home?id=446677441
「韩」在我的歌单里甜成少女漫,249万,https://music.163.com/#/playlist?id=2414377475,我柾,https://music.163.com/#/user/home?id=484944802
韩语‖细数那些值得循环的百首良曲。,245万,https://music.163.com/#/playlist?id=2431680458,青春迷失咖啡馆,https://music.163.com/#/user/home?id=538449126
(G)I-DLE歌曲合集,238万,https://music.163.com/#/playlist?id=2317298638,游惑的秦啾啾,https://music.163.com/#/user/home?id=1456569408
【韩语】那些超带感的韩语歌曲,237万,https://music.163.com/#/playlist?id=2436575264,Mysterious-Box,https://music.163.com/#/user/home?id=1558934331
KPop°动感slay·以玫瑰为枪 击中你的心脏✧,235万,https://music.163.com/#/playlist?id=7567216925,沈嘉樹_,https://music.163.com/#/user/home?id=1383811250
韩剧《德鲁纳酒店》OST Part호텔 델루나,232万,https://music.163.com/#/playlist?id=2893006276,叽律叽,https://music.163.com/#/user/home?id=344522059
韩语节奏控，你有没有一点点心动,232万,https://music.163.com/#/playlist?id=365535179,艾琳艾德勒丶,https://music.163.com/#/user/home?id=82179192
无前奏| 韩式嘻哈男声开嗓直抵人心,232万,https://music.163.com/#/playlist?id=168283748,BloBlo_,https://music.163.com/#/user/home?id=106755313
韩国男团全收录，一团一精选,228万,https://music.163.com/#/playlist?id=717877021,Mrs-闵,https://music.163.com/#/user/home?id=55660353
少女心爆棚 | 超甜韩语歌|脸红的思春期,223万,https://music.163.com/#/playlist?id=2958483562,沈星辰co,https://music.163.com/#/user/home?id=346620044
K-pop流行中毒韩曲,223万,https://music.163.com/#/playlist?id=2148332776,王一博-97,https://music.163.com/#/user/home?id=342371107
[韩语冷门]想开家咖啡馆，整天循环这些歌,222万,https://music.163.com/#/playlist?id=123934990,光咕咕autumn,https://music.163.com/#/user/home?id=51485487
【初恋韩语】韩语情歌的特有感觉,221万,https://music.163.com/#/playlist?id=2376912389,咕咕咕检测骨密度,https://music.163.com/#/user/home?id=585957630
收藏向 | 韩国男团神曲精选合集✨,220万,https://music.163.com/#/playlist?id=422885771,Memrises,https://music.163.com/#/user/home?id=45998808
【韩语】木吉他｜小清新☆(❁´◡`❁)*✲ﾟ*,219万,https://music.163.com/#/playlist?id=97305057,我是你的月亮哥哥,https://music.163.com/#/user/home?id=2888635
BIGBANG｜中毒节奏精选（含SOLO）,218万,https://music.163.com/#/playlist?id=107711037,亻可可可人,https://music.163.com/#/user/home?id=36345480
韩国女团/女爱豆的各种洗脑神曲,218万,https://music.163.com/#/playlist?id=2169600479,甜美系的小菲儿,https://music.163.com/#/user/home?id=125835949
IU 李知恩妹子的专属歌单,218万,https://music.163.com/#/playlist?id=153456764,Memrises,https://music.163.com/#/user/home?id=45998808
听完这些歌你会爱上BIGBANG,216万,https://music.163.com/#/playlist?id=81382258,strawberry_Gray,https://music.163.com/#/user/home?id=52820658
T-ara无重复精选,214万,https://music.163.com/#/playlist?id=53656860,德堃是Dico,https://music.163.com/#/user/home?id=55154897
韩语 | 酒味的歌 一听你就微醺了,207万,https://music.163.com/#/playlist?id=2257694220,煎妮BoBo,https://music.163.com/#/user/home?id=395063023
超温柔｜韩团SEVENTEEN的抒情歌,206万,https://music.163.com/#/playlist?id=2455467154,lililll17,https://music.163.com/#/user/home?id=574902388
【韩国】舞蹈歌曲 女团 经典,205万,https://music.163.com/#/playlist?id=2873118281,奶粉扬了呗,https://music.163.com/#/user/home?id=318168017
韩国hiphop入坑必备,201万,https://music.163.com/#/playlist?id=69072778,成均馆柳炳宰,https://music.163.com/#/user/home?id=59512313
请回答1988主题曲和插曲,199万,https://music.163.com/#/playlist?id=1992411423,LAUJIANG-,https://music.163.com/#/user/home?id=333752027
韩国男团女团精选,195万,https://music.163.com/#/playlist?id=2357438344,光之少年-最光阴,https://music.163.com/#/user/home?id=1315066882
BIGBANG｜抒情精选（含SOLO）,194万,https://music.163.com/#/playlist?id=97660175,亻可可可人,https://music.163.com/#/user/home?id=36345480
【K-POP】心动前奏•撩拨沉寂已久的心灵,191万,https://music.163.com/#/playlist?id=5387937606,LiLaCphoria伊柾,https://music.163.com/#/user/home?id=409028007
不能错过的韩国优质网剧OST,188万,https://music.163.com/#/playlist?id=2525997994,李维特特特,https://music.163.com/#/user/home?id=40087352
【清新韩语小调】棉花和糖,187万,https://music.163.com/#/playlist?id=391473617,我的chanbaek,https://music.163.com/#/user/home?id=246158536
〖韩〗慵懒的午后 我抱着猫咪睡着了,187万,https://music.163.com/#/playlist?id=439242811,边白甜的少女,https://music.163.com/#/user/home?id=132657024
再次18岁.青春记录.鬼怪.步惊.举重妖精,186万,https://music.163.com/#/playlist?id=153009782,LYH-Claire,https://music.163.com/#/user/home?id=85628264
韩丨是几近透明的温柔。,184万,https://music.163.com/#/playlist?id=2665152447,遇水_,https://music.163.com/#/user/home?id=570636165
【韩语甜歌】连旋律都透着小心思的小甜歌,183万,https://music.163.com/#/playlist?id=2214999421,是你的顾柒柒_cc,https://music.163.com/#/user/home?id=346769611
适合跳爵士舞的音乐（泫雅，粉墨，momoland,182万,https://music.163.com/#/playlist?id=2740945323,冥佛怪,https://music.163.com/#/user/home?id=444210369
韩语｜kpop热潮，耳膜的极致享受,178万,https://music.163.com/#/playlist?id=7710859966,玫瑰cyz,https://music.163.com/#/user/home?id=1539702828
小众而惊艳 ·韩国独立音乐精选集,177万,https://music.163.com/#/playlist?id=884976631,Hello我很不好,https://music.163.com/#/user/home?id=321559950
【韩语歌】适合跳舞和跑步的精品节奏,176万,https://music.163.com/#/playlist?id=403469004,原点FM,https://music.163.com/#/user/home?id=247176530
KPOP丨节奏控♡韩国女团舞曲精选,176万,https://music.163.com/#/playlist?id=2618150260,YAN的音乐世界,https://music.163.com/#/user/home?id=401965998
「韩」前奏控 | 吹着风，不说话就很甜,175万,https://music.163.com/#/playlist?id=2564595113,第六赏味期,https://music.163.com/#/user/home?id=336251575
｜南韩二三代女团神曲｜总集,173万,https://music.163.com/#/playlist?id=2498480831,一片海苔o-o,https://music.163.com/#/user/home?id=1637849834
韩国最催泪情歌精选,172万,https://music.163.com/#/playlist?id=425677699,痴m__y1n乐丶,https://music.163.com/#/user/home?id=118476939
韩国女团中的那些惊艳说唱-女王走路都带风,170万,https://music.163.com/#/playlist?id=307458540,书君DracoLiu,https://music.163.com/#/user/home?id=68991165
晚风心里吹（刘惜君 王赫野）,168万,https://music.163.com/#/playlist?id=6642546753,yusen-Chan,https://music.163.com/#/user/home?id=333306387
春天般的妹子，和她那些慵懒午后的小清新！,167万,https://music.163.com/#/playlist?id=74491213,Yoli_小璐,https://music.163.com/#/user/home?id=34094285
韩剧OST | 喜欢你的时候连空气都是甜的,166万,https://music.163.com/#/playlist?id=2867851295,云音乐VIP,https://music.163.com/#/user/home?id=1452176465
评论过万的韩语歌合集,164万,https://music.163.com/#/playlist?id=150480503,光咕咕autumn,https://music.163.com/#/user/home?id=51485487
韩语|男女对唱小情歌 忍不住想恋爱呀,164万,https://music.163.com/#/playlist?id=2006243781,酒染轻弦,https://music.163.com/#/user/home?id=535364290
「韩语女声」恍若昨日之事,161万,https://music.163.com/#/playlist?id=2188304400,seoksoomin,https://music.163.com/#/user/home?id=116447487
BIGBANG｜全部歌曲首发版本倒序全收录,160万,https://music.163.com/#/playlist?id=111325308,亻可可可人,https://music.163.com/#/user/home?id=36345480
【防弹少年团抒情单】,159万,https://music.163.com/#/playlist?id=160105308,松鼠先生郑小芙,https://music.163.com/#/user/home?id=85493440
韩语甜蜜对唱 · 冬天来临前谈个恋爱吧,159万,https://music.163.com/#/playlist?id=2200905955,shakemyhead,https://music.163.com/#/user/home?id=39149659
【 金泫雅 】私 藏 循 环,158万,https://music.163.com/#/playlist?id=635953674,周子蕴,https://music.163.com/#/user/home?id=334801777
无限漫长时光里的温柔,158万,https://music.163.com/#/playlist?id=817589744,shkuenIU,https://music.163.com/#/user/home?id=326155090
『韩语』听着轻快的调调，我的心好像变轻,157万,https://music.163.com/#/playlist?id=743377540,梦里有花不完的钱,https://music.163.com/#/user/home?id=253478656
超高人气韩国舞曲,155万,https://music.163.com/#/playlist?id=395962354,这条平凡的狗_QwQ,https://music.163.com/#/user/home?id=109390499
【韩语】冷门好听韩语歌 良心推荐QAQ,155万,https://music.163.com/#/playlist?id=64854671,iiixhna,https://music.163.com/#/user/home?id=50914058
浴室歌单Kpop 【女团版】,154万,https://music.163.com/#/playlist?id=2645583302,LUCKILYxh_,https://music.163.com/#/user/home?id=428132523
韩语｜冬天就是要听一点暖烘烘的歌,154万,https://music.163.com/#/playlist?id=3095737365,豆乳奶茶,https://music.163.com/#/user/home?id=306760538
[Korea_Pop]男女团经典神曲合集都在此,153万,https://music.163.com/#/playlist?id=2267420206,荔枝肉肉妮一4,https://music.163.com/#/user/home?id=1455872842
超好听的韩语歌单～,153万,https://music.163.com/#/playlist?id=2304323398,Vctoriary,https://music.163.com/#/user/home?id=272024211
「韩◎甜撩男嗓」徘徊辗转，仍在心上,152万,https://music.163.com/#/playlist?id=2162752800,第六赏味期,https://music.163.com/#/user/home?id=336251575
韩式小甜歌丨少女心100% 甜度100%,151万,https://music.163.com/#/playlist?id=2355522258,夜里出逃,https://music.163.com/#/user/home?id=510969047
韩式治愈Ⅱ三時一刻奶油花邊蛋糕可食用,150万,https://music.163.com/#/playlist?id=3194998036,鰐梨吐司,https://music.163.com/#/user/home?id=315271617
韩剧《女神降临》OST&BGM,150万,https://music.163.com/#/playlist?id=5293892598,吴爱星双子,https://music.163.com/#/user/home?id=431526452
振奋人心的韩国舞曲‘’,147万,https://music.163.com/#/playlist?id=23544797,狮子心yy_,https://music.163.com/#/user/home?id=6306535
〖韩流〗 kpop流行曲风,147万,https://music.163.com/#/playlist?id=2551687375,优开心,https://music.163.com/#/user/home?id=562820154
【韩语】甜甜的歌单~听了想恋爱,146万,https://music.163.com/#/playlist?id=6716659082,阿呱Mia,https://music.163.com/#/user/home?id=431430583
韩国kpop大热歌曲,145万,https://music.163.com/#/playlist?id=4934776077,明上_ZFPF,https://music.163.com/#/user/home?id=1571952554
全世界最好的防弹少年团,145万,https://music.163.com/#/playlist?id=383016047,荒墨Kurihara,https://music.163.com/#/user/home?id=95944688
【K-POP】韩国女团超燃舞曲！！！,144万,https://music.163.com/#/playlist?id=5314589580,lovely_sy,https://music.163.com/#/user/home?id=3887065422
韩语// 不插电版歌曲合集,143万,https://music.163.com/#/playlist?id=87936922,偏柾,https://music.163.com/#/user/home?id=28574375
韩国女团性感神曲集,143万,https://music.163.com/#/playlist?id=2965284988,白豫彬的小甜歌,https://music.163.com/#/user/home?id=1377394984
节奏韩语，简单的快乐,142万,https://music.163.com/#/playlist?id=2500363492,seoksoomin,https://music.163.com/#/user/home?id=116447487
独处|韩文|这是一支献给你的专属夜晚,138万,https://music.163.com/#/playlist?id=3088367674,Volador97,https://music.163.com/#/user/home?id=1579381520
「KPOP」｜韩团神曲，中毒节奏,137万,https://music.163.com/#/playlist?id=7520606632,这个昵称超酷der,https://music.163.com/#/user/home?id=7883275071
精选/《梨泰院class》OST插曲BGM,136万,https://music.163.com/#/playlist?id=4865633711,tatatatatatatadiy,https://music.163.com/#/user/home?id=1410157042
韩国说唱也是屌屌的Wow ~,136万,https://music.163.com/#/playlist?id=883094793,空中的鸭子,https://music.163.com/#/user/home?id=53844772
浪漫痞子闵玧其的天才之路（持更）,135万,https://music.163.com/#/playlist?id=314515166,防弹theEternal_baby,https://music.163.com/#/user/home?id=88340322
韩语*{女团} & {solo}*优质精选,135万,https://music.163.com/#/playlist?id=2115145480,FiFiiiiiiiiiiiiiiiiiiiii,https://music.163.com/#/user/home?id=432395149
韩系･治愈｜你与人间皆是浪漫,134万,https://music.163.com/#/playlist?id=766362070,椿不见春,https://music.163.com/#/user/home?id=509130398
韩语流行 | 那些好听到爆了的韩语歌曲,133万,https://music.163.com/#/playlist?id=7250847653,月亮藏不住的小情绪,https://music.163.com/#/user/home?id=2118682115
韩国女声Trap 冷艳霸道的黑暗女皇,133万,https://music.163.com/#/playlist?id=2539769657,LalisaManoban,https://music.163.com/#/user/home?id=75287303
韩语男声·别有深情一万重,133万,https://music.163.com/#/playlist?id=410578530,叫我斯斯欧尼,https://music.163.com/#/user/home?id=135786413
365日的温柔 伴你入梦的舒缓韩曲,132万,https://music.163.com/#/playlist?id=531327821,KillBunny,https://music.163.com/#/user/home?id=98706997
比流言蜚语更早认识这四个女孩,131万,https://music.163.com/#/playlist?id=5168482159,winter07-,https://music.163.com/#/user/home?id=1400364788
韩国苦逼派催泪曲‘’,130万,https://music.163.com/#/playlist?id=70373543,狮子心yy_,https://music.163.com/#/user/home?id=6306535
韩语 ‖ 超好听的韩语歌儿＆韩剧OST♥,130万,https://music.163.com/#/playlist?id=3131126643,关小木同学,https://music.163.com/#/user/home?id=376349610
超级甜的小清新韩语歌HipHop,129万,https://music.163.com/#/playlist?id=755003987,ONE_CH3OH,https://music.163.com/#/user/home?id=361930192
甜到冒泡泡的韩语歌||蜂蜜罐头滞销的原因,129万,https://music.163.com/#/playlist?id=2467321691,鹿北浠,https://music.163.com/#/user/home?id=542248693
【心动韩甜】触动你内心深藏的小柔软,125万,https://music.163.com/#/playlist?id=5023851253,ML_陌,https://music.163.com/#/user/home?id=328072225
K-POP／其实我们是魅力十足的女孩呀,125万,https://music.163.com/#/playlist?id=6618357400,安世意i,https://music.163.com/#/user/home?id=333177106
‖入单不亏‖ 好听易上瘾的韩语歌单,124万,https://music.163.com/#/playlist?id=2700421302,想象力匮乏者,https://music.163.com/#/user/home?id=1548510122
总有一首韩剧主题曲百听不厌,124万,https://music.163.com/#/playlist?id=80088439,JangMun,https://music.163.com/#/user/home?id=73941487
机智的医生生活 乐队+原唱,123万,https://music.163.com/#/playlist?id=4987400427,贝贝徐,https://music.163.com/#/user/home?id=81698865
韩语甜歌 | 在你出现时我会怦然心动,122万,https://music.163.com/#/playlist?id=2104747968,一瓶气泡水ii,https://music.163.com/#/user/home?id=88429693
久违的韩流好声音『CUBE』,122万,https://music.163.com/#/playlist?id=53186813,喵了米米,https://music.163.com/#/user/home?id=28414090
KPOP随舞 | 这谁能忍住不跟跳,121万,https://music.163.com/#/playlist?id=8232491318,碓冰拓海,https://music.163.com/#/user/home?id=41819436
微醺甜嗓 | 韩风治愈小调已到达,121万,https://music.163.com/#/playlist?id=5445851620,人间浪漫收藏家,https://music.163.com/#/user/home?id=1333584895
