歌单名称,播放量,歌单链接,用户名称,用户链接
「欧美Live」惊艳现场版，嗨到停不下来!,3254万,https://music.163.com/#/playlist?id=123816281,Llstener,https://music.163.com/#/user/home?id=84488124
微醺小酒馆 | 有酒有音乐 不打烊酒馆 今晚营业中,2987万,https://music.163.com/#/playlist?id=2987193702,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
来杯下午茶 | 限定暖心音乐饮品,2947万,https://music.163.com/#/playlist?id=2829827274,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
欧美点唱机 | 重温热播欧美流行单曲 每日30首,2909万,https://music.163.com/#/playlist?id=5212729721,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
宝藏推荐哦， 祝你有个好心情。❤,2595万,https://music.163.com/#/playlist?id=828630494,下雨并不妨碍浇花,https://music.163.com/#/user/home?id=494464117
一周影视热歌 | 希林娜依高献唱《你给我的喜欢》,2578万,https://music.163.com/#/playlist?id=2900343697,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
阴天快乐 | 如果情绪有天气 我陷在阴天里,2490万,https://music.163.com/#/playlist?id=7050074027,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
大自然纯音 | 纯净自然音乐伴你放松身心,2484万,https://music.163.com/#/playlist?id=2919023249,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
[国电新势力] 网易电子音乐人精选,2467万,https://music.163.com/#/playlist?id=2340621859,电音赫兹,https://music.163.com/#/user/home?id=48102
神秘歌友推荐你听《猜心》|神秘雷达,2441万,https://music.163.com/#/playlist?id=5341776086,云音乐私人雷达,https://music.163.com/#/user/home?id=1287293193
【怀旧】QQ飞车音乐,2266万,https://music.163.com/#/playlist?id=152833237,VA-11HALL-V,https://music.163.com/#/user/home?id=53273544
电音热舞派对 | 全天候热舞现场 跟随电音节奏狂欢,2166万,https://music.163.com/#/playlist?id=5099585261,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
伤感治愈｜拥抱每个孤独患者,2146万,https://music.163.com/#/playlist?id=7064965594,西柚YiFi,https://music.163.com/#/user/home?id=2006752418
公路之歌 | 在路上 你需要一首公路之歌,2056万,https://music.163.com/#/playlist?id=5089862808,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
爵士小情歌 | 同慵懒爵士缠绵悱恻,2010万,https://music.163.com/#/playlist?id=2829895462,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
「民谣」边走边唱如诗如歌如理想,1918万,https://music.163.com/#/playlist?id=2765579776,情思天鹅,https://music.163.com/#/user/home?id=108952364
驾车电音专属 | 低频节奏 迸发速度激情,1879万,https://music.163.com/#/playlist?id=6732127153,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
怀旧点唱机 | 珍藏和聆听 属于记忆里的70.80年代,1798万,https://music.163.com/#/playlist?id=5199155506,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
华语节奏布鲁斯 | 情绪辗转反侧 雾气消散不开,1767万,https://music.163.com/#/playlist?id=6703233707,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
独立民谣 | 城市喧嚣之外 让心找到平静的处所,1684万,https://music.163.com/#/playlist?id=5320294514,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
火影忍者超燃BGM【无损纯音乐】,1660万,https://music.163.com/#/playlist?id=148402843,卢雪冬-刘依林,https://music.163.com/#/user/home?id=46796540
再听这些歌时你已热泪盈眶，你曾是少年,1623万,https://music.163.com/#/playlist?id=2128858806,还你一个夏天,https://music.163.com/#/user/home?id=259040755
粤语丨 岁月流情，回味旧日的浪漫故事,1615万,https://music.163.com/#/playlist?id=803927975,网抑晕音约丷,https://music.163.com/#/user/home?id=95943913
打游戏听电音 | 动感节奏为你加满能量,1568万,https://music.163.com/#/playlist?id=6597292336,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
做个白日梦 | 发呆 放空 在音乐世界漫游,1558万,https://music.163.com/#/playlist?id=5089867688,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
『张学友』百首经典,1549万,https://music.163.com/#/playlist?id=746872,飘逸随心,https://music.163.com/#/user/home?id=286447
宝贝的八音盒 | 10万宝贝选择的哄睡音乐,1515万,https://music.163.com/#/playlist?id=3005019510,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
陈奕迅粤语精选48首,1462万,https://music.163.com/#/playlist?id=2346373889,Asumi-Nyaruko,https://music.163.com/#/user/home?id=415220359
助眠海浪声 | 海风轻拂 吹走疲惫zZ,1451万,https://music.163.com/#/playlist?id=2890393345,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
二次元专属 | 和云村ACG迷一起靠近纯真世界,1406万,https://music.163.com/#/playlist?id=2829777524,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
最佳演出现场 | 在耳机里感受live的魅力,1338万,https://music.163.com/#/playlist?id=4991155974,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
10年代华语民谣 | 情浓曲却淡 简洁却不简单,1309万,https://music.163.com/#/playlist?id=6686195784,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
听了几个故事，正好讲给你玩,1299万,https://music.163.com/#/playlist?id=2298138241,-穷尽诗家笔-,https://music.163.com/#/user/home?id=411402173
极简主义 | 听见。即诗。,1297万,https://music.163.com/#/playlist?id=71289185,音左,https://music.163.com/#/user/home?id=2747182
舒缓轻音 | 停泊心灵的治愈所,1280万,https://music.163.com/#/playlist?id=6686195786,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
漫步乡村乐 | 在旅途中 你听得见的美好音乐风景,1268万,https://music.163.com/#/playlist?id=2936107172,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
[拒绝瞌睡] 跟着节拍抖腿的嘻哈音乐,1267万,https://music.163.com/#/playlist?id=2695101341,原创君,https://music.163.com/#/user/home?id=201586
经典回顾：怀旧粤语经典老歌 ,1264万,https://music.163.com/#/playlist?id=368254901,栗子and粟米,https://music.163.com/#/user/home?id=79979651
私藏推荐精选 | 宝藏音乐盲盒 欢迎开启 每日更新,1260万,https://music.163.com/#/playlist?id=2724708415,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
慵懒、烟酒和感人,1250万,https://music.163.com/#/playlist?id=110943637,窺鏡自憐,https://music.163.com/#/user/home?id=80548679
夜的胡思乱想 | 堆积的思绪泛滥在夜深时,1232万,https://music.163.com/#/playlist?id=5089855855,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
Trance | 迷幻电音星球 欢迎入场,1220万,https://music.163.com/#/playlist?id=4923261701,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
耳边碎碎念念 要变身边岁岁年年,1210万,https://music.163.com/#/playlist?id=2739620691,原创君,https://music.163.com/#/user/home?id=201586
周深网易云全部歌曲（伴奏除外）,1207万,https://music.163.com/#/playlist?id=2129920743,朱宇浩子弘,https://music.163.com/#/user/home?id=99178878
《回到梦开始的地方》上榜了|专属榜单,1160万,https://music.163.com/#/playlist?id=6701824964,网易云音乐,https://music.163.com/#/user/home?id=1
Riddim Dubstep | 黑暗炸裂的节奏轰炸,1149万,https://music.163.com/#/playlist?id=3102355272,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
Future Bass | 坠入激流 等待电音洗礼,1140万,https://music.163.com/#/playlist?id=4947558098,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
『励志英文歌』生命不止如此,1136万,https://music.163.com/#/playlist?id=453961144,大头兔子短腿猫,https://music.163.com/#/user/home?id=290638928
一周韩语上新 | ATEEZ携第9张迷你专辑强势回归,1115万,https://music.163.com/#/playlist?id=2859291447,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
只要心是你的 就不会走远,1104万,https://music.163.com/#/playlist?id=7402057985,空海间,https://music.163.com/#/user/home?id=3285089404
90后经典歌曲回忆杀,1084万,https://music.163.com/#/playlist?id=2313001334,柒月深,https://music.163.com/#/user/home?id=419660121
元气听歌指南 | 带上好心情，现在就出发吧,1073万,https://music.163.com/#/playlist?id=2771052201,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
宝贝的摇篮曲 | 纯音乐陪伴宝贝进入甜美梦乡,1070万,https://music.163.com/#/playlist?id=3040433034,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
如何在KTV唱哭全场,1069万,https://music.163.com/#/playlist?id=714049029,阿杰进化论,https://music.163.com/#/user/home?id=36066613
今夜晚点睡 | 两个人的浪漫 单身不要听,1068万,https://music.163.com/#/playlist?id=5160019130,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
【欧美治愈系】与过去和解，对世界温柔,1061万,https://music.163.com/#/playlist?id=554189814,Dear_Serenity,https://music.163.com/#/user/home?id=46972443
晚餐音乐时光 | 享受美味 少不了音乐点缀,1044万,https://music.163.com/#/playlist?id=4988475394,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
此生无悔入联盟，来生再做召唤师！,1042万,https://music.163.com/#/playlist?id=2168359608,此生只剩游戏与酒,https://music.163.com/#/user/home?id=303975544
【女毒】触碰心灵的中文女声,1018万,https://music.163.com/#/playlist?id=1982630844,vodkacinta,https://music.163.com/#/user/home?id=354948472
沈以诚\徐秉龙\方宇杰\焦迈奇\孟凡明\姜鹏,959万,https://music.163.com/#/playlist?id=2220042776,noonnoonnoonno,https://music.163.com/#/user/home?id=386709594
后摇思潮情绪 | 沉入后摇海洋 与情绪共舞,914万,https://music.163.com/#/playlist?id=5160008524,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
打游戏听摇滚 | 电游时节奏与激情的绝佳搭配,897万,https://music.163.com/#/playlist?id=6595593007,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
[窝在沙发里] 累了就打开音箱 连上蓝牙,888万,https://music.163.com/#/playlist?id=972866018,原创君,https://music.163.com/#/user/home?id=201586
放刺月度电音 | 回归！每月最新电音！,876万,https://music.163.com/#/playlist?id=2946898175,网易电音品牌放刺FEVER,https://music.163.com/#/user/home?id=1351734819
宝藏系女孩 | 值得你红心收藏的宝藏女声都在这里,876万,https://music.163.com/#/playlist?id=5160012695,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
与孤独和解 | 每次创伤都让孤独成为平常,872万,https://music.163.com/#/playlist?id=2926950647,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
蓝调唱片行 | 感受蓝调慢节拍 每日更新30首,865万,https://music.163.com/#/playlist?id=2972747860,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
撩人氧气男声 | 听说你缺一首温柔男友音？,853万,https://music.163.com/#/playlist?id=2842546585,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
欧美经典 曾经感动过你的欧美歌曲,849万,https://music.163.com/#/playlist?id=2793820466,Romantic丶Notes,https://music.163.com/#/user/home?id=90953939
一周欧美说唱 | Young Thug携新专辑重磅归来,846万,https://music.163.com/#/playlist?id=5395488578,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
夏日冰爽电音 | 沙滩上吹海风 压力全抛空,812万,https://music.163.com/#/playlist?id=4923217374,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
万物皆有裂痕，生活的答案不止是完美,812万,https://music.163.com/#/playlist?id=5326128925,马翊辰,https://music.163.com/#/user/home?id=113164676
阅读好时光 | 伴你看书学习的优质古典音乐,803万,https://music.163.com/#/playlist?id=2768646174,云音乐古典星球,https://music.163.com/#/user/home?id=1778923105
孙燕姿最全歌曲正序集,798万,https://music.163.com/#/playlist?id=506484192,风中的抛物线,https://music.163.com/#/user/home?id=50795231
я〖粤语〗那些超催泪的现场。,787万,https://music.163.com/#/playlist?id=148583413,背了个影kiki,https://music.163.com/#/user/home?id=26852587
宝藏系男孩 | 都是值得你循环播放的宝藏系男孩,768万,https://music.163.com/#/playlist?id=5092779494,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
回忆是一座桥，却是通往寂寞的牢,766万,https://music.163.com/#/playlist?id=441199181,余生未尔,https://music.163.com/#/user/home?id=258110601
"""你和我之间，只隔着一首歌的距离""",762万,https://music.163.com/#/playlist?id=1992869190,冷山ByHill,https://music.163.com/#/user/home?id=104388569
日落大道 | 音乐中享受黄昏时分的橘色城市,751万,https://music.163.com/#/playlist?id=5368810464,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
温暖避风港 | 如果累了 就在这里停泊,748万,https://music.163.com/#/playlist?id=3044613096,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
打游戏听说唱 | 说唱律动是你最佳游戏伴侣,744万,https://music.163.com/#/playlist?id=6654532835,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
好听的歌不怕老，值得的人不怕等,727万,https://music.163.com/#/playlist?id=2841383480,时光如水你好,https://music.163.com/#/user/home?id=64631536
暖心华语|愿平淡的日子也泛着光,703万,https://music.163.com/#/playlist?id=5297835171,爱听歌的狗大叔,https://music.163.com/#/user/home?id=326263822
中文旋律说唱 | 旋律与节奏撞出轻松惬意的时光,702万,https://music.163.com/#/playlist?id=6862602894,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
[睡眠纯音]让你3秒入睡的国人纯音,699万,https://music.163.com/#/playlist?id=3172926496,原创君,https://music.163.com/#/user/home?id=201586
唱给自己听 | 写一封信送给以前的自己,697万,https://music.163.com/#/playlist?id=3026045580,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
摇滚唱片行 | 欢迎光临 摇滚万岁,697万,https://music.163.com/#/playlist?id=5217150082,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
别灰心，普普通通的你也值得被万般宠溺,691万,https://music.163.com/#/playlist?id=5396302207,Evelauren,https://music.163.com/#/user/home?id=389336627
越南电音精选 | 最动感越南电音 你非听不可,687万,https://music.163.com/#/playlist?id=6687650306,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
五月天 | 青春，有你无悔。,687万,https://music.163.com/#/playlist?id=2130746789,想抱海豚的貓,https://music.163.com/#/user/home?id=5673309
把温柔唱成了英文歌，融化了星河,685万,https://music.163.com/#/playlist?id=587468955,八月夏末_,https://music.163.com/#/user/home?id=56002621
0.8x 雨下整夜 我的爱溢出就像雨水,685万,https://music.163.com/#/playlist?id=5398163470,小好就快要瘦了,https://music.163.com/#/user/home?id=450496362
Psy Trance | 出神迷幻的精神盛宴,680万,https://music.163.com/#/playlist?id=3102268767,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
另类摇滚乐 | 和另类摇滚一起碰撞音乐可能,677万,https://music.163.com/#/playlist?id=5286656063,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
听什么歌都像在唱自己,672万,https://music.163.com/#/playlist?id=2082564528,我是大编,https://music.163.com/#/user/home?id=115469804
浪漫因子 | 可以邀请你和我一起去春天吗,666万,https://music.163.com/#/playlist?id=7308142944,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
『神级现场』让人泪目的欧美经典live,641万,https://music.163.com/#/playlist?id=2872125986,十三逆旅Cobain,https://music.163.com/#/user/home?id=341030416
[今夜不宜吵闹] 静静听 那些呢喃耳语,624万,https://music.163.com/#/playlist?id=2812493705,原创君,https://music.163.com/#/user/home?id=201586
我对全世界说晚安 独独对你说喜欢,622万,https://music.163.com/#/playlist?id=2813192469,螚安Vivienne,https://music.163.com/#/user/home?id=320509339
古典摇篮曲 | 用古典音乐为宝宝编织最美的梦乡,609万,https://music.163.com/#/playlist?id=2770070300,云音乐古典星球,https://music.163.com/#/user/home?id=1778923105
理查德·克莱德曼（经典钢琴曲）,608万,https://music.163.com/#/playlist?id=732482014,KlYGlllllllllIll,https://music.163.com/#/user/home?id=105830510
千禧港乐 | 青春里的粤语歌,604万,https://music.163.com/#/playlist?id=6698809494,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
旧日金曲漫步 | 那些年一起听的歌 还记得吗,602万,https://music.163.com/#/playlist?id=2822529374,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
第一缕阳光 | 音乐美若黎明 又是全新一天,601万,https://music.163.com/#/playlist?id=5395050084,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
迷幻摇滚 | 致迷致幻 在摇滚乐中飘飘欲仙,595万,https://music.163.com/#/playlist?id=5368787250,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
卡农 • 世上最美旋律,590万,https://music.163.com/#/playlist?id=440150257,云破月来丶,https://music.163.com/#/user/home?id=82240020
我真的有点累了，无论生活还是感情,589万,https://music.163.com/#/playlist?id=5462180032,橘子觉主,https://music.163.com/#/user/home?id=1514527012
Trap | Swag到你洗脑,588万,https://music.163.com/#/playlist?id=2356373632,Ivan爸爸,https://music.163.com/#/user/home?id=403975604
你被安稳的爱着呢，要有做任何事的勇气,582万,https://music.163.com/#/playlist?id=2968850230,后原,https://music.163.com/#/user/home?id=305003351
【婚礼歌单】婚礼音乐清单,579万,https://music.163.com/#/playlist?id=3141592430,222fool,https://music.163.com/#/user/home?id=124584047
励志歌单｜青春， 记得勇敢追梦,560万,https://music.163.com/#/playlist?id=548942162,田秋飒,https://music.163.com/#/user/home?id=305128805
「ACG」由衷的青睐，源自真心的美好,559万,https://music.163.com/#/playlist?id=2111401734,Areal肥阳,https://music.163.com/#/user/home?id=88644734
歌里听自己 | 世界上的歌总有一首属于我,558万,https://music.163.com/#/playlist?id=2829831149,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
〖请回答1988〗这几首就好了,556万,https://music.163.com/#/playlist?id=2531631787,劳动节的凤梨罐头,https://music.163.com/#/user/home?id=403800850
70周年国庆大阅兵演奏曲目合集,551万,https://music.163.com/#/playlist?id=3005283216,夏天种花秋天晒太阳,https://music.163.com/#/user/home?id=1461603447
要听几遍水星记你才会来,549万,https://music.163.com/#/playlist?id=2814728937,绪酱捏,https://music.163.com/#/user/home?id=1753482539
『古风』世上安得双全法，不负如来不负卿,542万,https://music.163.com/#/playlist?id=69015085,萌团爱喝冰阔落,https://music.163.com/#/user/home?id=57762677
City Pop | 昭和旋律 霓虹节拍,541万,https://music.163.com/#/playlist?id=6654565519,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
放下一天的疲惫，做些自己喜欢的事吧,538万,https://music.163.com/#/playlist?id=5260286672,-情殇雨夜-,https://music.163.com/#/user/home?id=323628837
歌曲播放页面双指下滑，开启毕业放映厅,538万,https://music.163.com/#/playlist?id=777654259,网易云音乐校园,https://music.163.com/#/user/home?id=437350415
温暖∣纯音∣给原本不那么美好的生活加点甜,530万,https://music.163.com/#/playlist?id=3064706345,雨曦儿nine,https://music.163.com/#/user/home?id=510316329
心酸记事本 | 拼凑碎片心灵,529万,https://music.163.com/#/playlist?id=6686195218,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
每一声再见，一不小心变成了后会无期,528万,https://music.163.com/#/playlist?id=590330982,螚安Vivienne,https://music.163.com/#/user/home?id=320509339
心之念念——【薛之谦】,521万,https://music.163.com/#/playlist?id=469766904,嗯哼我的蛋挞呢,https://music.163.com/#/user/home?id=256482126
青春不散场 毕业是没有再见的骊歌,521万,https://music.163.com/#/playlist?id=2853657822,YouTube全球音乐,https://music.163.com/#/user/home?id=7394345
【吾拉木江】｛Ghulamjan Yakup｝,518万,https://music.163.com/#/playlist?id=2207024202,Hazritiomar-MutalliP,https://music.163.com/#/user/home?id=108078274
可爱的姑娘啊，听我把情话给你听!,517万,https://music.163.com/#/playlist?id=2537956753,_FURTUR_,https://music.163.com/#/user/home?id=246029257
一周古典上新 | 古典新作唱片行 营业中>,514万,https://music.163.com/#/playlist?id=2800713929,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
在路上｜永远年轻 永远热泪盈眶,511万,https://music.163.com/#/playlist?id=2286380125,云音乐VIP,https://music.163.com/#/user/home?id=1452176465
新白娘子传奇120首歌曲——按剧中顺序排列,508万,https://music.163.com/#/playlist?id=496973272,无事静此坐,https://music.163.com/#/user/home?id=40297616
Bigroom House | 炸裂低音 震撼人心,507万,https://music.163.com/#/playlist?id=5212853935,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
[暖心电影原声] 一碗电影原声姜汤 温暖你心,505万,https://music.163.com/#/playlist?id=2624548674,云音乐歌单之友,https://music.163.com/#/user/home?id=39577093
0.8x耳机里播放的又是谁的遗憾,500万,https://music.163.com/#/playlist?id=7701965238,空海间,https://music.163.com/#/user/home?id=3285089404
『古风』幸得识卿桃花面 自此阡陌多暖春,500万,https://music.163.com/#/playlist?id=2166551532,江湖濯濯,https://music.163.com/#/user/home?id=100198046
中国本土民谣排行榜Top100,498万,https://music.163.com/#/playlist?id=146402106,尘埃眠于光年X,https://music.163.com/#/user/home?id=117442321
韩剧OST | 最全热门韩语原声带每日更新,496万,https://music.163.com/#/playlist?id=6928102820,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
电子风游戏乐 | 在游戏狂欢中感知未来世界,494万,https://music.163.com/#/playlist?id=5419813581,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
无论怎样都别放弃呀,489万,https://music.163.com/#/playlist?id=2115445493,Umbrella-Wick,https://music.163.com/#/user/home?id=505610991
放克复古派对 | 在节奏中感受纯正的放克律动,485万,https://music.163.com/#/playlist?id=6654541946,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
冷爵士咖啡吧 | 璀璨音乐灯火下的一盏孤灯,484万,https://music.163.com/#/playlist?id=5384233084,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
丨节奏控丨视频剪辑节奏感很强的BGM,483万,https://music.163.com/#/playlist?id=2007482148,壹格印象,https://music.163.com/#/user/home?id=250995240
10年代欧美 | 一起回顾神仙打架,482万,https://music.163.com/#/playlist?id=6686195802,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
日本民谣 | 歌声轻柔 海风轻拂 一起散步吧,482万,https://music.163.com/#/playlist?id=6845593381,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
隆重的告别仪式，会显得我有些放不下你,477万,https://music.163.com/#/playlist?id=2577372116,情思天鹅,https://music.163.com/#/user/home?id=108952364
Trip Hop | 神游舞曲 致幻神游,475万,https://music.163.com/#/playlist?id=5252671474,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
EDM Progressive House | 感受电音正能量,474万,https://music.163.com/#/playlist?id=5212877669,云音乐电音星球,https://music.163.com/#/user/home?id=1589393
