歌单名称,播放量,歌单链接,用户名称,用户链接
纯净童音：荡涤心灵，回归本真,261万,https://music.163.com/#/playlist?id=2557908184,茉瑾年,https://music.163.com/#/user/home?id=1511042199
0到1岁婴儿最佳早教轻音乐,253万,https://music.163.com/#/playlist?id=3053940695,sa莎姐呀,https://music.163.com/#/user/home?id=538918574
童谣乐园 | 手牵手走过彩虹桥,238万,https://music.163.com/#/playlist?id=6686195279,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
早教：智力启蒙，激发创造力,234万,https://music.163.com/#/playlist?id=2288139906,孩子王kidswant,https://music.163.com/#/user/home?id=1493589590
宝贝睡前故事 | 睡前黄金时间 来这里听故事吧,231万,https://music.163.com/#/playlist?id=5400798783,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
给宝宝们讲故事,229万,https://music.163.com/#/playlist?id=34582203,Daishan,https://music.163.com/#/user/home?id=1524836
Olivia最新幼儿园歌曲,229万,https://music.163.com/#/playlist?id=974492738,卓恩科技,https://music.163.com/#/user/home?id=625603179
你是我的软肋，也是我的铠甲,228万,https://music.163.com/#/playlist?id=2014405196,跟着我左手一只鸡右手一只鸭,https://music.163.com/#/user/home?id=41681569
民谣歌曲中的童声,218万,https://music.163.com/#/playlist?id=543194757,完美的灵魂,https://music.163.com/#/user/home?id=136616
【纯真年代】一首歌，带你回到童年,209万,https://music.163.com/#/playlist?id=5174530586,东东龙儿童音乐工作室,https://music.163.com/#/user/home?id=3337893425
英文磨耳朵 | 慢速英文儿歌帮助0-3岁宝贝轻松学英语,208万,https://music.163.com/#/playlist?id=3166122731,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
英文磨耳朵 | 慢速英文儿歌帮助0-3岁宝贝轻松学英语,208万,https://music.163.com/#/playlist?id=3166122731,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
愿你以渺小启程，以伟大结尾,205万,https://music.163.com/#/playlist?id=5214726966,大肥猫好可爱哟,https://music.163.com/#/user/home?id=3314036725
青少年流行 | 听歌学英文 童声活泼演绎欧美流行,204万,https://music.163.com/#/playlist?id=5160063274,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
青少年流行 | 听歌学英文 童声活泼演绎欧美流行,204万,https://music.163.com/#/playlist?id=5160063274,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
幼师必备｜ 幼儿园早操常用曲选,190万,https://music.163.com/#/playlist?id=541930353,听见花开之落尘,https://music.163.com/#/user/home?id=64372019
英文儿歌启蒙 | 针对0-6岁宝贝的英文启蒙,187万,https://music.163.com/#/playlist?id=5307531205,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
从卖气球的人那里 每个孩子牵走一个心愿,186万,https://music.163.com/#/playlist?id=5214743859,大肥猫好可爱哟,https://music.163.com/#/user/home?id=3314036725
宝宝的异想世界,182万,https://music.163.com/#/playlist?id=69498836,逸心却语,https://music.163.com/#/user/home?id=39593414
那千金幼儿园的歌曲,179万,https://music.163.com/#/playlist?id=10367431,友人来过,https://music.163.com/#/user/home?id=178442
倪莫问翻唱（王大娘 仙某某 )持续更新,175万,https://music.163.com/#/playlist?id=961365347,泺宝听歌呢,https://music.163.com/#/user/home?id=324796576
Hanser,170万,https://music.163.com/#/playlist?id=44856356,utarys,https://music.163.com/#/user/home?id=41866256
童声一键启动净化你的不快乐,168万,https://music.163.com/#/playlist?id=2357553009,巴扎嘿呀呀,https://music.163.com/#/user/home?id=370517680
《小猪佩奇》主题音乐 Peppa Pig Songs,167万,https://music.163.com/#/playlist?id=965404466,_Sut,https://music.163.com/#/user/home?id=18113264
幼儿园小朋友的神曲专辑,152万,https://music.163.com/#/playlist?id=106515143,豆豆吃豆,https://music.163.com/#/user/home?id=11270378
土豪胎教；睡前催眠轻音乐(钢琴),150万,https://music.163.com/#/playlist?id=589604413,野猪野猪,https://music.163.com/#/user/home?id=74061213
【0-1岁】哄睡宝宝三分钟入睡，环境白噪音,141万,https://music.163.com/#/playlist?id=2210360549,大福的妈Yuki,https://music.163.com/#/user/home?id=1295085394
【卖萌可耻】童声童气、整个人萌萌哒,138万,https://music.163.com/#/playlist?id=99263994,她人美路子野,https://music.163.com/#/user/home?id=32677776
My very first Mother Goose鹅妈妈童谣,137万,https://music.163.com/#/playlist?id=552468873,夏洛特昔珂,https://music.163.com/#/user/home?id=59338382
幼儿园早操音乐,136万,https://music.163.com/#/playlist?id=2129920816,我可能有猫餅,https://music.163.com/#/user/home?id=340729163
圣诞乐礼 | 那些最暖人心的圣诞金曲,136万,https://music.163.com/#/playlist?id=5371698449,环球音乐国际部,https://music.163.com/#/user/home?id=422767
英语启蒙磨耳朵童谣-巴顿妈整理,130万,https://music.163.com/#/playlist?id=2035021781,Pattonmami,https://music.163.com/#/user/home?id=271743417
小朋友的音乐和童话故事,127万,https://music.163.com/#/playlist?id=70022714,白莲洞人,https://music.163.com/#/user/home?id=2824577
2023年阿尔法胎教孕期纯音乐 轻音乐放松,126万,https://music.163.com/#/playlist?id=5480437037,我自清欢丨被嫌弃的唐唐的一生,https://music.163.com/#/user/home?id=253395498
Tianyi•LUO 洛天依乐府集,126万,https://music.163.com/#/playlist?id=52228898,utarys,https://music.163.com/#/user/home?id=41866256
亲子玩耍时光 | 父母陪伴宝宝玩耍 专属背景音乐,118万,https://music.163.com/#/playlist?id=5061008960,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
亲子玩耍时光 | 父母陪伴宝宝玩耍 专属背景音乐,118万,https://music.163.com/#/playlist?id=5061008960,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
『90后』童年经典动画歌曲,117万,https://music.163.com/#/playlist?id=154396606,Spring-li,https://music.163.com/#/user/home?id=41557174
小朋友之歌 | 可爱的歌单ớ ₃ờ,115万,https://music.163.com/#/playlist?id=2053523981,GreenbearBoyz,https://music.163.com/#/user/home?id=288198748
小猪佩奇 | 小猪佩奇动画原声合集,109万,https://music.163.com/#/playlist?id=5295719360,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
贝乐虎儿歌大全 | 贝乐虎儿歌伴宝宝成长,108万,https://music.163.com/#/playlist?id=2496278519,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
贝乐虎儿歌大全 | 贝乐虎儿歌伴宝宝成长,108万,https://music.163.com/#/playlist?id=2496278519,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
可爱的人听的歌曲,107万,https://music.163.com/#/playlist?id=6731076777,一韦以航_LDeG,https://music.163.com/#/user/home?id=3263449375
0到1岁婴儿早教音乐♥❤,105万,https://music.163.com/#/playlist?id=3018374381,Aslan丶Piggy,https://music.163.com/#/user/home?id=373686596
小宝宝，睡觉觉,102万,https://music.163.com/#/playlist?id=2392844650,生气的蛐蛐,https://music.163.com/#/user/home?id=366000743
喜羊羊与灰太狼音乐集,102万,https://music.163.com/#/playlist?id=2144461111,小凉zhen,https://music.163.com/#/user/home?id=1291930959
猫和老鼠背景音乐 古典 可查看歌单信息,100万,https://music.163.com/#/playlist?id=743405979,Xiaoweiwww,https://music.163.com/#/user/home?id=341567332
开心过大年 | 年味儿都藏在儿歌里,99万,https://music.163.com/#/playlist?id=2639086931,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
「亲子时光」快乐的宝宝乐园,99万,https://music.163.com/#/playlist?id=5320291711,虚空第一美少女,https://music.163.com/#/user/home?id=3960441675
童声｜生活的温柔总会哒哒哒的跑进你怀里,97万,https://music.163.com/#/playlist?id=5215190659,你是七月的欢喜,https://music.163.com/#/user/home?id=3419845797
汪汪队立大功（第一季）全集,95万,https://music.163.com/#/playlist?id=7017387066,手握星辉执笔为剑,https://music.163.com/#/user/home?id=1981183735
小学生上分必备战歌,95万,https://music.163.com/#/playlist?id=406998852,找女票还不如找好听的音乐,https://music.163.com/#/user/home?id=71828026
【0-1岁】妈妈宝宝都享受的哄睡轻音乐,92万,https://music.163.com/#/playlist?id=2210375356,大福的妈Yuki,https://music.163.com/#/user/home?id=1295085394
三字经【国学教育】,92万,https://music.163.com/#/playlist?id=498047532,圆丢丢丢丢丢丢,https://music.163.com/#/user/home?id=30192578
Peppa Pig | 小猪佩奇欢乐儿歌,91万,https://music.163.com/#/playlist?id=2492255119,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
Peppa Pig | 小猪佩奇欢乐儿歌,91万,https://music.163.com/#/playlist?id=2492255119,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
亲子早教儿歌 | 给0-3岁天才宝贝的早教必备歌曲,85万,https://music.163.com/#/playlist?id=6633211694,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
宝宝摇篮曲睡前曲精选,85万,https://music.163.com/#/playlist?id=719818284,先之文,https://music.163.com/#/user/home?id=31572982
经典国学 声律启蒙,85万,https://music.163.com/#/playlist?id=2004055721,蘑菇蘑菇粒粒,https://music.163.com/#/user/home?id=86604634
幼儿舞蹈考级1—3,85万,https://music.163.com/#/playlist?id=2092490511,清蟹果,https://music.163.com/#/user/home?id=450498165
宝宝音乐（更新中）,83万,https://music.163.com/#/playlist?id=56607683,杰克船长0574,https://music.163.com/#/user/home?id=130755
第一课|新生儿宝宝哄睡音乐,81万,https://music.163.com/#/playlist?id=448776732,陈先生在此,https://music.163.com/#/user/home?id=40856065
白龙马蹄儿朝西,80万,https://music.163.com/#/playlist?id=899812499,我大概骗我的,https://music.163.com/#/user/home?id=61521391
萌化人心的搞笑童声歌曲集锦,80万,https://music.163.com/#/playlist?id=106544071,rin-genji,https://music.163.com/#/user/home?id=33944380
儿童趣味百科 | 给3岁+宝贝探索世界的百科小知识,78万,https://music.163.com/#/playlist?id=6630204532,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
婴儿早教 轻音乐钢琴曲,78万,https://music.163.com/#/playlist?id=5004299995,Salute-N,https://music.163.com/#/user/home?id=266353998
中国新声代精选(Hi-Fi),75万,https://music.163.com/#/playlist?id=57188031,温馨如家,https://music.163.com/#/user/home?id=3009753
欢迎来到小小智慧树,70万,https://music.163.com/#/playlist?id=2901108170,你哔哔叭叭,https://music.163.com/#/user/home?id=560939076
儿童古典启蒙 | 为宝贝量身定制的古典音乐,69万,https://music.163.com/#/playlist?id=6595569589,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
贝瓦经典儿歌大全 | 宝宝爱听的儿歌旋律,68万,https://music.163.com/#/playlist?id=5253879227,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
袁老师舞蹈课压腿音乐,67万,https://music.163.com/#/playlist?id=2131315420,袁大妞Y,https://music.163.com/#/user/home?id=90419038
你要一直做妈妈长不大的小宝贝呀,67万,https://music.163.com/#/playlist?id=5215232098,你是七月的欢喜,https://music.163.com/#/user/home?id=3419845797
Hanser05号机,66万,https://music.163.com/#/playlist?id=453214554,我就是23啊,https://music.163.com/#/user/home?id=128063652
【猴子警长探案记】,64万,https://music.163.com/#/playlist?id=6606322415,Mooonlight_0,https://music.163.com/#/user/home?id=1517109120
宝宝唱诗词，轻松学会古诗词,63万,https://music.163.com/#/playlist?id=2511879237,小咪呢儿歌,https://music.163.com/#/user/home?id=1479333611
世界顶级童声合唱团精选,63万,https://music.163.com/#/playlist?id=288445,霍克,https://music.163.com/#/user/home?id=48331
早教精品系列故事集,63万,https://music.163.com/#/playlist?id=58328382,这个人不知道起什么名字,https://music.163.com/#/user/home?id=34440272
小石头和孩子们,62万,https://music.163.com/#/playlist?id=2525745045,ArchiNeer,https://music.163.com/#/user/home?id=31057209
「欧美」关于“小屁孩儿”的成长系列,62万,https://music.163.com/#/playlist?id=2046566346,-ZIXUANER-,https://music.163.com/#/user/home?id=404285561
欧美童声&童歌,62万,https://music.163.com/#/playlist?id=86545090,smile亦雨,https://music.163.com/#/user/home?id=73315759
华语 | 给自己保留一份童真,61万,https://music.163.com/#/playlist?id=438250481,夕阳下的盛宴,https://music.163.com/#/user/home?id=62230165
《婴儿哄睡神曲》轻音乐背景助眠白噪音,60万,https://music.163.com/#/playlist?id=4895590196,走X禾呈,https://music.163.com/#/user/home?id=542517797
『童谣』孩子的声音是最纯净的,60万,https://music.163.com/#/playlist?id=86550901,想抱海豚的貓,https://music.163.com/#/user/home?id=5673309
精神小伙❗️大赦天下—南叔推荐❗,59万,https://music.163.com/#/playlist?id=4890576956,精彩南叔,https://music.163.com/#/user/home?id=2095916243
可爱童趣|少儿模特T台童模走秀童装音乐,59万,https://music.163.com/#/playlist?id=2012370254,优雅装扮者,https://music.163.com/#/user/home?id=354603542
彩虹小马 剧场版音乐 MV音乐,59万,https://music.163.com/#/playlist?id=59418228,evilBronybon,https://music.163.com/#/user/home?id=59050541
超卡哇伊ฅฅ*的可爱歌曲,58万,https://music.163.com/#/playlist?id=5219654976,漠丢丢,https://music.163.com/#/user/home?id=1835029892
超级飞侠中文版正片全集（持续更新）,58万,https://music.163.com/#/playlist?id=5163563920,手握星辉执笔为剑,https://music.163.com/#/user/home?id=1981183735
我将带你看世界 请务必玩得尽兴,58万,https://music.163.com/#/playlist?id=586597850,柠檬味的灌汤包,https://music.163.com/#/user/home?id=393641892
『Mother Goose』鹅妈妈童谣,55万,https://music.163.com/#/playlist?id=85984826,舷武颜,https://music.163.com/#/user/home?id=63219614
幼儿园早操律动歌单,55万,https://music.163.com/#/playlist?id=602922366,万叙,https://music.163.com/#/user/home?id=362199693
Wo哒个性手机铃声（搞怪ing）,54万,https://music.163.com/#/playlist?id=81038291,空中的鸭子,https://music.163.com/#/user/home?id=53844772
幼儿园亲子游戏背景歌单 运动会 活动,53万,https://music.163.com/#/playlist?id=1993586510,小Nei姐姐,https://music.163.com/#/user/home?id=279451444
00后小时候一定听过的歌,52万,https://music.163.com/#/playlist?id=5194782820,一个人丶其实挺好的,https://music.163.com/#/user/home?id=575634921
幼儿动感音乐（热身）,52万,https://music.163.com/#/playlist?id=746440138,肉九斤,https://music.163.com/#/user/home?id=397882089
童音｜美若天籁，至净至纯,52万,https://music.163.com/#/playlist?id=913023130,冰岛小暖,https://music.163.com/#/user/home?id=380604418
嘟嘟幼儿英文歌,51万,https://music.163.com/#/playlist?id=2017118806,senstation,https://music.163.com/#/user/home?id=3590295
早安儿歌 | 给0-6岁宝贝一天的好心情,50万,https://music.163.com/#/playlist?id=5247944723,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
回忆童年经典动画片主题曲,50万,https://music.163.com/#/playlist?id=799252025,loveH灬超,https://music.163.com/#/user/home?id=366889532
warma沃玛❤️,49万,https://music.163.com/#/playlist?id=2743631380,orangeiro,https://music.163.com/#/user/home?id=431006776
义无反顾奔向你，去寻回一颗纯真童心,49万,https://music.163.com/#/playlist?id=2239254966,苏箫羽,https://music.163.com/#/user/home?id=312039745
龙猫电影原声音乐（日语版）,49万,https://music.163.com/#/playlist?id=393277801,Michael0208,https://music.163.com/#/user/home?id=79218312
高品质宝宝音乐—欢快(纯音乐),48万,https://music.163.com/#/playlist?id=2175137835,赵文志丶Vic,https://music.163.com/#/user/home?id=62901362
最全少儿英语启蒙歌曲集合,47万,https://music.163.com/#/playlist?id=388078698,花前乐下徐晓贱,https://music.163.com/#/user/home?id=72572176
最好的听歌学日语五十音图歌单あいうえお,47万,https://music.163.com/#/playlist?id=408073580,Ray256400,https://music.163.com/#/user/home?id=72459578
成语故事全知道,46万,https://music.163.com/#/playlist?id=500974692,橙色100天,https://music.163.com/#/user/home?id=75192089
JOJO的奇妙冒险黄金之风处刑曲+黑帮摇,46万,https://music.163.com/#/playlist?id=2731580565,-TheTwilight-,https://music.163.com/#/user/home?id=536466014
这才是壮汉应该听的歌,46万,https://music.163.com/#/playlist?id=97223910,扶她进来,https://music.163.com/#/user/home?id=79121369
东方的萝莉天国,45万,https://music.163.com/#/playlist?id=19071416,急速下落的切糕,https://music.163.com/#/user/home?id=6695306
商场活动39首暖场音乐合辑,44万,https://music.163.com/#/playlist?id=935119192,Voseamo,https://music.163.com/#/user/home?id=122061701
《音乐小宝宝》张雅淇-亲子系列唱片,44万,https://music.163.com/#/playlist?id=24705881,张雅淇,https://music.163.com/#/user/home?id=31811012
[可爱]——幼儿园活力歌曲,44万,https://music.163.com/#/playlist?id=974525676,吃不吃鱼宇,https://music.163.com/#/user/home?id=416678606
睡前故事-小猪佩奇中文(七季全),44万,https://music.163.com/#/playlist?id=5451372274,喵生活Go,https://music.163.com/#/user/home?id=590585553
国学经典--最好的胎教音乐,44万,https://music.163.com/#/playlist?id=2162629128,PaulinaCLZ,https://music.163.com/#/user/home?id=134513266
国学启蒙 奇妙古诗词,43万,https://music.163.com/#/playlist?id=2775814683,Misty64,https://music.163.com/#/user/home?id=1826049305
小猪佩奇bgm集锦,43万,https://music.163.com/#/playlist?id=2436488045,年杰在这,https://music.163.com/#/user/home?id=1525717840
小宝贝儿么么哒,43万,https://music.163.com/#/playlist?id=42885715,逸心却语,https://music.163.com/#/user/home?id=39593414
动物儿歌 | 给0-3岁宝宝听 走进儿歌中的动物乐园,42万,https://music.163.com/#/playlist?id=5374600786,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
火火兔 | 火火兔儿歌精选,42万,https://music.163.com/#/playlist?id=2496282430,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
精神小伙御用硬曲bgm 摇子 科目三 绕,42万,https://music.163.com/#/playlist?id=7005804760,牛姥爷爱DJ,https://music.163.com/#/user/home?id=1354236795
米老鼠和唐老鸭,42万,https://music.163.com/#/playlist?id=330016651,圆丢丢丢丢丢丢,https://music.163.com/#/user/home?id=30192578
小宝宝 睡前故事(0-6岁) 涨知识,41万,https://music.163.com/#/playlist?id=6730034381,衍衍的小黑屋,https://music.163.com/#/user/home?id=97615630
天使的歌谣：小白兔乖乖,41万,https://music.163.com/#/playlist?id=2696550231,龙小雯,https://music.163.com/#/user/home?id=122445999
致那些年我们看过的动画片主题曲,41万,https://music.163.com/#/playlist?id=726177179,想吃梨的派,https://music.163.com/#/user/home?id=114663063
别慌，月亮也正在大海某处迷茫,41万,https://music.163.com/#/playlist?id=5214757906,你是七月的欢喜,https://music.163.com/#/user/home?id=3419845797
儿童诗词吟唱 | 适合3岁+宝贝的边听边唱古诗童谣,40万,https://music.163.com/#/playlist?id=2639193881,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
《原神》龙脊雪山OST印象曲 漩涡落星与冰山,40万,https://music.163.com/#/playlist?id=6690630834,慕光琉璃,https://music.163.com/#/user/home?id=1655476768
Happy birthday生日快乐歌 | 生日必备歌单,40万,https://music.163.com/#/playlist?id=7419620353,马可波罗ii,https://music.163.com/#/user/home?id=129084351
舞蹈基本功热身压腿音乐,39万,https://music.163.com/#/playlist?id=756651982,甜吖呀,https://music.163.com/#/user/home?id=480355584
少儿舞蹈歌曲,39万,https://music.163.com/#/playlist?id=2396158656,白白和婧婧,https://music.163.com/#/user/home?id=503798450
最新幼儿园歌曲.,38万,https://music.163.com/#/playlist?id=2400779604,CoCo音乐安利,https://music.163.com/#/user/home?id=271267788
孕妈妈与宝贝的时间,38万,https://music.163.com/#/playlist?id=60546,清茶hs,https://music.163.com/#/user/home?id=48318
幼儿活动背景纯音乐,37万,https://music.163.com/#/playlist?id=2303347207,RadishQ,https://music.163.com/#/user/home?id=41298029
「哄睡必备纯纯纯音乐」,37万,https://music.163.com/#/playlist?id=2216964790,丁香妈妈DingXiangMama,https://music.163.com/#/user/home?id=1441184624
0到1岁婴儿宝宝优质催眠曲,36万,https://music.163.com/#/playlist?id=4909704806,sa莎姐呀,https://music.163.com/#/user/home?id=538918574
戴上小耳机♪听歌♪听故事……,36万,https://music.163.com/#/playlist?id=34290171,温馨如家,https://music.163.com/#/user/home?id=3009753
EA7水龙弹之术,35万,https://music.163.com/#/playlist?id=5322594141,中东派头子,https://music.163.com/#/user/home?id=3366457062
幼儿园游戏气氛音乐,35万,https://music.163.com/#/playlist?id=896462257,化椛華畫,https://music.163.com/#/user/home?id=432103677
汪汪队立大功,35万,https://music.163.com/#/playlist?id=5323671222,开朗的Maggie麦琪,https://music.163.com/#/user/home?id=3814336787
那些动听的女声,35万,https://music.163.com/#/playlist?id=747018337,郁金香路上没有向日葵,https://music.163.com/#/user/home?id=295622604
聖誕頌歌 | Christmas Chorus,35万,https://music.163.com/#/playlist?id=38991718,99facets,https://music.163.com/#/user/home?id=38045840
狐魅舞蹈——少儿班练习曲,34万,https://music.163.com/#/playlist?id=2139023647,重庆狐魅舞蹈工作室,https://music.163.com/#/user/home?id=100966187
给宝宝讲故事,34万,https://music.163.com/#/playlist?id=2822102,帐号已注销,https://music.163.com/#/user/home?id=672110
专为小马迷准备的歌,34万,https://music.163.com/#/playlist?id=308933611,邪恶紫悦azywdxmmwdfswyyanm,https://music.163.com/#/user/home?id=134363676
拜尔娜- mafruz,34万,https://music.163.com/#/playlist?id=2467310041,月光下的爱-D,https://music.163.com/#/user/home?id=495067677
【小初高必背古诗文集】熟读并背诵全文！,33万,https://music.163.com/#/playlist?id=2898799869,婷婷诗教,https://music.163.com/#/user/home?id=335626090
纯净童声，天籁童声合唱团。,33万,https://music.163.com/#/playlist?id=15778408,徊梦,https://music.163.com/#/user/home?id=1322216
大乔小乔 ——纯净的歌一如儿时的梦,33万,https://music.163.com/#/playlist?id=7131645,帐号已注销,https://music.163.com/#/user/home?id=446810
宝宝睡前音乐,33万,https://music.163.com/#/playlist?id=2820188,帐号已注销,https://music.163.com/#/user/home?id=672110
【天籁童声】粑粑，你会唱小星星吗？,33万,https://music.163.com/#/playlist?id=45180494,何志武的凤梨罐头,https://music.163.com/#/user/home?id=37833877
爸爸妈妈教我来唱歌,33万,https://music.163.com/#/playlist?id=6980985,有伍,https://music.163.com/#/user/home?id=494568
超人回来了（大韩尼.民咕咕.wuli 万岁）,33万,https://music.163.com/#/playlist?id=116952593,回忆是留白,https://music.163.com/#/user/home?id=27674781
宝宝启蒙（0-6岁宝宝）小动物叫声胎教,32万,https://music.163.com/#/playlist?id=3228002259,衍衍的小黑屋,https://music.163.com/#/user/home?id=97615630
高品质宝宝音乐—舒缓(纯音乐),32万,https://music.163.com/#/playlist?id=2175150732,赵文志丶Vic,https://music.163.com/#/user/home?id=62901362
宝贝睡前故事,32万,https://music.163.com/#/playlist?id=41265235,游戏学院,https://music.163.com/#/user/home?id=44406955
赢在起跑线丨适合胎教的大师纯音,32万,https://music.163.com/#/playlist?id=5346480338,我自清欢丨被嫌弃的唐唐的一生,https://music.163.com/#/user/home?id=253395498
胎教精选 | 宝贝的成长音符 助力宝宝智力发育,31万,https://music.163.com/#/playlist?id=6686195407,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
胎教精选 | 宝贝的成长音符 助力宝宝智力发育,31万,https://music.163.com/#/playlist?id=6686195407,云音乐儿歌专区,https://music.163.com/#/user/home?id=637811910
【哄睡纯音乐】让宝宝一秒入睡,31万,https://music.163.com/#/playlist?id=5122854131,东东龙儿童音乐工作室,https://music.163.com/#/user/home?id=3337893425
宝宝的摇篮曲【纯音乐向】,31万,https://music.163.com/#/playlist?id=2366712469,北纬38度以北,https://music.163.com/#/user/home?id=48698696
★《樱桃小丸子》合集（独家）★,31万,https://music.163.com/#/playlist?id=44567867,果冻糖,https://music.163.com/#/user/home?id=18365139
爸爸妈妈去上班我去幼儿园,30万,https://music.163.com/#/playlist?id=2017680278,当你微笑告诉我,https://music.163.com/#/user/home?id=403659383
奥特曼主题曲大全,30万,https://music.163.com/#/playlist?id=2815235571,极道仙师龙少,https://music.163.com/#/user/home?id=597717457
给女儿的轻音乐,30万,https://music.163.com/#/playlist?id=1128773,黑衣大叔不撸斯,https://music.163.com/#/user/home?id=883055
童话故事有声读物,30万,https://music.163.com/#/playlist?id=496105403,合肥吃货食光,https://music.163.com/#/user/home?id=273014019
最怕老歌加DJ 精选50首,29万,https://music.163.com/#/playlist?id=3013916128,Zhhhh_d,https://music.163.com/#/user/home?id=41661692
小朋友听的歌～,29万,https://music.163.com/#/playlist?id=2916278484,张娅哥哥,https://music.163.com/#/user/home?id=506073055
封茗囧菌＋洛少爷,29万,https://music.163.com/#/playlist?id=2173179457,麋鹿吃朵山菊吧,https://music.163.com/#/user/home?id=473635732
